avg,cen
43.88066666666667,37.71
41.40933333333334,38.31
50.02233333333334,56.2
48.925333333333334,52.68
58.05933333333332,69.08
64.44166666666666,76.94
87.83933333333336,96.76
72.87566666666666,81.87
79.01733333333335,80.14
95.83566666666667,104.37
106.84966666666668,110.32
114.279,112.25
120.84800000000003,111.73
131.435,117.92
137.77933333333334,126.16
138.596,136.69
138.0863333333333,134.01
125.57866666666665,119.58
92.53466666666668,90.46
64.617,55.28
54.57766666666666,42.15
52.44333333333332,39.58
44.32866666666666,35.53
37.89666666666667,34.4
