0,1,time,week
57.01,36.65,2019-03-18 00:00:00,1
54.34,28.98,2019-03-18 01:00:00,1
54.56,28.24,2019-03-18 02:00:00,1
55.58,27.01,2019-03-18 03:00:00,1
56.96,36.94,2019-03-18 04:00:00,1
64.8,41.97,2019-03-18 05:00:00,1
71.1,63.56,2019-03-18 06:00:00,1
75.64,42.71,2019-03-18 07:00:00,1
83.99,52.68,2019-03-18 08:00:00,1
86.84,71.48,2019-03-18 09:00:00,1
91.8,79.19,2019-03-18 10:00:00,1
91.86,83.77,2019-03-18 11:00:00,1
92.24,84.33,2019-03-18 12:00:00,1
92.83,135.56,2019-03-18 13:00:00,1
93.74,150.88,2019-03-18 14:00:00,1
93.53,150.7,2019-03-18 15:00:00,1
90.44,150.88,2019-03-18 16:00:00,1
87.07,144.3,2019-03-18 17:00:00,1
77.76,95.56,2019-03-18 18:00:00,1
65.89,52.39,2019-03-18 19:00:00,1
62.2,44.37,2019-03-18 20:00:00,1
61.11,42.78,2019-03-18 21:00:00,1
57.85,36.51,2019-03-18 22:00:00,1
53.28,30.28,2019-03-18 23:00:00,1
49.93,33.27,2019-03-19 00:00:00,2
50.25,30.04,2019-03-19 01:00:00,2
50.19,28.63,2019-03-19 02:00:00,2
53.24,27.99,2019-03-19 03:00:00,2
59.91,40.42,2019-03-19 04:00:00,2
64.21,43.1,2019-03-19 05:00:00,2
67.08,68.59,2019-03-19 06:00:00,2
75.18,48.56,2019-03-19 07:00:00,2
87.07,55.07,2019-03-19 08:00:00,2
93.5,71.34,2019-03-19 09:00:00,2
94.93,86.65,2019-03-19 10:00:00,2
97.13,93.27,2019-03-19 11:00:00,2
99.19,127.46,2019-03-19 12:00:00,2
99.48,155.14,2019-03-19 13:00:00,2
100.56,158.38,2019-03-19 14:00:00,2
97.14,156.48,2019-03-19 15:00:00,2
94.31,164.33,2019-03-19 16:00:00,2
91.2,154.51,2019-03-19 17:00:00,2
79.41,109.96,2019-03-19 18:00:00,2
64.57,60.99,2019-03-19 19:00:00,2
62.94,51.16,2019-03-19 20:00:00,2
63.38,50.77,2019-03-19 21:00:00,2
58.77,39.01,2019-03-19 22:00:00,2
50.82,36.58,2019-03-19 23:00:00,2
50.3,37.57,2019-03-20 00:00:00,3
49.43,31.41,2019-03-20 01:00:00,3
48.98,31.34,2019-03-20 02:00:00,3
48.95,32.08,2019-03-20 03:00:00,3
51.56,49.68,2019-03-20 04:00:00,3
58.38,53.63,2019-03-20 05:00:00,3
68.56,80.18,2019-03-20 06:00:00,3
75.19,55.32,2019-03-20 07:00:00,3
85.22,60.46,2019-03-20 08:00:00,3
94.57,87.01,2019-03-20 09:00:00,3
96.94,89.23,2019-03-20 10:00:00,3
97.69,99.61,2019-03-20 11:00:00,3
102.01,145.67,2019-03-20 12:00:00,3
100.24,160.42,2019-03-20 13:00:00,3
96.74,159.96,2019-03-20 14:00:00,3
99.4,159.37,2019-03-20 15:00:00,3
93.84,158.45,2019-03-20 16:00:00,3
89.89,150.53,2019-03-20 17:00:00,3
82.41,97.89,2019-03-20 18:00:00,3
68.99,57.22,2019-03-20 19:00:00,3
64.89,49.75,2019-03-20 20:00:00,3
61.61,45.88,2019-03-20 21:00:00,3
57.61,37.39,2019-03-20 22:00:00,3
51.44,29.19,2019-03-20 23:00:00,3
47.68,33.66,2019-03-21 00:00:00,4
48.07,27.08,2019-03-21 01:00:00,4
47.69,27.32,2019-03-21 02:00:00,4
48.56,27.25,2019-03-21 03:00:00,4
49.8,23.84,2019-03-21 04:00:00,4
53.14,23.94,2019-03-21 05:00:00,4
61.35,65.49,2019-03-21 06:00:00,4
74.34,48.63,2019-03-21 07:00:00,4
86.35,54.72,2019-03-21 08:00:00,4
92.52,76.9,2019-03-21 09:00:00,4
94.71,130.07,2019-03-21 10:00:00,4
