avg,cen
55.48888888888889,53.13
55.85999999999999,53.25
58.25925925925925,57.34
58.345925925925926,56.87
61.13148148148147,59.11
68.83185185185185,68.03
77.42740740740739,77.32
89.93,92.5
100.34185185185186,98.45
105.70407407407409,108.05
106.77925925925922,108.78
105.9211111111111,105.68
105.40666666666667,105.41
103.90333333333332,101.53
102.20592592592594,100.6
100.13999999999999,97.41
97.40888888888888,93.4
90.83074074074074,88.8
80.12333333333333,77.46
70.37925925925923,64.94
66.7362962962963,63.26
65.58148148148149,62.39
62.71592592592593,60.47
57.74333333333334,55.88
