avg,cen
4.6693750000000005,4.93
4.63125,5.0
4.570624999999999,4.86
4.538125000000001,5.04
4.599375,4.94
14.895000000000001,15.08
19.185000000000002,19.23
20.016249999999996,20.83
19.91125,20.62
21.92875,21.28
23.044999999999995,22.77
21.87625,19.96
19.888125,19.2
19.744999999999997,19.07
19.935000000000002,19.1
20.370625,18.96
20.579375,18.94
20.684374999999996,19.53
21.552500000000002,21.78
21.639375,21.29
21.478749999999998,20.87
21.28375,20.86
9.435625,9.42
4.785,4.85
