avg,cen
234.3016666666667,238.57
234.375,241.55
233.21333333333334,237.65
235.18499999999997,238.5
226.4183333333333,225.67
229.7266666666667,229.73
245.29833333333332,244.87
284.62833333333333,287.43
327.27666666666664,323.9
344.90333333333336,342.5
353.06,362.72
359.135,365.68
355.6766666666667,360.02
355.47,361.2
356.35999999999996,372.32
348.1499999999999,369.22
337.7283333333333,354.65
322.54499999999996,333.63
309.48999999999995,308.4
279.475,278.35
272.0116666666667,276.87
261.9983333333333,267.82
245.06333333333336,252.02
235.02833333333334,244.78
