avg,cen
163.68,164.33
159.14333333333335,158.13
146.81333333333336,158.38
157.195,159.86
143.035,139.54
151.82833333333332,136.48
144.89833333333334,124.96
147.91,119.33
165.245,129.96
203.34500000000003,167.46
205.375,130.21
269.4833333333333,311.9
274.385,342.85
227.26333333333335,264.89
205.97833333333332,192.99
209.4716666666667,185.88
221.5683333333333,230.53
228.63333333333335,234.68
208.61666666666667,228.7
208.64000000000001,206.2
193.46666666666667,201.65
197.34,216.55
190.15166666666664,216.44
171.64333333333335,199.3
