,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0,-0.0,1.9378028435824282,0.7473302778191577,1.5703057413671015,3.0010527605148867,4.755400398395304,2.260349005487119,8.66013481309564,8.949893727330117,8.160687813784541,6.419714133087509,3.949686468681152,3.6508597494221715,4.443566785304785,4.475233370921361,5.34118034617329,3.377977708620759,3.197692641931171,5.949017516590676,3.2255894666917055,4.2690217365543,5.671582290542033,8.8717643153466,6.51811612968737,5.500553334371089,3.3029549301163845,2.8214460157453645,2.8864327202749136,3.7583375798057417,7.548991554792363,8.490751405152233,8.196837471417705,12.08252799903282,11.608107037419565,8.04598208150039,9.727159362787969,6.4999548307957875,6.667327985354813,7.038898200222154,5.91189063654302,9.269951300626333,9.272061044621124,10.565611044297022,8.583318972052584,2.570294906968113,6.920225288728384,9.383522625090613,13.358426165126351,5.13781014518312,7.443262979597411,8.892763910046872,6.058722280434443,9.59887422999548,8.791871266752134,13.369758824164645,15.760737644315476,13.444789244855835,7.274702448290036,9.927764468136498,11.86125591379717,22.12817240163878,14.166693735028904,15.939966384549578,19.308084390897985,17.72049611239116,11.931837222460612,14.976693505828527,4.484081485458572,14.959540651705023,15.774037280565649,18.24362008832489,11.977744618134917,8.043510758921823,8.342117869210126,6.432279605905332,9.594380235511249,8.244888645398749,8.496981926320853,6.891320783542243,9.971854742377547,11.65700229781977
1,1.9378028435824282,-0.0,1.8188627091451466,2.7649841960852233,4.43217710080934,6.411286778194021,4.404158673011934,10.885422572375711,9.20700839277042,11.230111387980351,9.602898837774134,6.071089116023114,5.7278067867687446,6.905780811909137,5.9602460653407485,5.4308147091752135,3.9161899825651916,4.362875058256027,8.933878291702145,4.578353693258603,5.9104217316967365,6.755687999018455,8.591145251101606,8.72343326910018,6.537635200658365,2.9306591151048567,3.452095972482583,3.475524639671618,5.073862463407868,9.526248107772156,11.470481317822255,12.39107132304342,13.20372858257694,15.684636345229864,10.467399427704096,11.738523787337998,7.372184231466076,7.8595730674690545,7.580969701539421,5.864293244571795,10.513409051628859,10.432581932170297,11.168482900210929,12.491318746842108,3.54722293358435,9.175900888416699,12.690360618197593,14.521453874747264,6.100473056600844,11.751072572153978,12.466601442638606,6.001581057617388,11.652369611327345,11.824689094214975,14.873175968953129,16.31068469820139,18.5002792468051,8.863181007390025,13.445605703844041,16.118528023357445,30.188352289126584,18.970082990977122,21.367228936618318,22.25356219378673,24.414046258503955,18.25722412641907,18.888463566177183,4.527050970275503,20.514222325231547,22.491744157997555,26.333501296615495,16.56606946161138,12.376747568363609,13.659265121093203,10.578922005016022,13.475607336254493,12.808121306319775,12.821567095787925,10.656055194888108,14.422997740389274,16.731075015760904
2,0.7473302778191577,1.8188627091451466,-0.0,1.5712479606865175,2.7904389334213024,4.229611025877269,2.342080349782196,8.810686196247778,9.321015841254342,8.339503460200975,6.519318984099915,3.9994361982512645,3.258116371120455,4.5258402461537,4.71308164960375,5.209955004201217,3.0923025252101155,3.124192071342276,5.952273739690847,3.0687814103574853,4.32053907748578,6.3349461146517365,8.836684333587094,7.112332544849194,5.6163919527712105,3.116669821596982,2.6342050238066923,2.8132114070680974,3.6851521567784373,7.731298923558247,8.943914974441048,8.843734556980404,12.839209927747085,12.06615136490487,8.354117877228173,11.18975515454174,6.880034713593229,6.507973143015446,7.233693433395264,5.555582969738018,9.613583022535462,9.94655363395014,11.202424904128003,9.1503077252237,2.530944028826371,6.866555664470759,9.8052391454075,14.672558655151919,4.975815698461716,8.557615451329939,8.355454483098423,5.3658342922335205,9.721714157977795,9.123809516394529,15.087468546628424,17.797309903465237,13.84016996080301,8.039965329014075,10.534942182282364,12.832567313575996,24.38463650836291,15.346904548213,17.177812625393866,22.346737678951616,18.210864451122415,12.8541278067575,16.508537337681222,4.0978702277774035,16.587679949686308,17.23644701828272,20.322556075075337,12.843207147842623,9.10429616221888,8.23780152875508,7.274103773982001,10.179251202737765,9.782843394799942,9.390662767156206,7.674027678051001,7.424348584650055,12.335162584726222
3,1.5703057413671015,2.7649841960852233,1.5712479606865175,-0.0,2.4813825766560664,3.856176292403969,2.085501069721285,9.276542458675621,8.11334239970057,7.850235994679823,5.527905668403398,3.54592604334382,3.3184212872221495,4.068318975792534,4.02814052180119,4.702245301100264,3.0268571697992606,3.078314801325365,4.868907223689135,3.0139047818584084,4.015545881544413,5.953533125876029,8.004576385673513,6.24333359291227,5.311433120496317,4.202889993478618,3.394362249024592,3.168738298589754,3.6439941801930793,7.494366345708021,7.988578241977725,7.644180147302888,12.059395387287795,11.541660186074386,7.638531102484079,11.537148624187454,6.129481976677384,6.673911877433279,6.754896582335299,5.651134133990807,8.552430022067805,9.389053471054357,10.648217658453797,8.00964228094127,2.83408188512158,6.4166919932753785,8.910336795846078,13.2092486723196,5.017107611535059,7.002279413896242,8.704702860862431,5.679225958337365,7.976210140098988,8.555291858607688,13.157268844784237,15.771468656579978,13.115517047766687,6.939467747251257,9.753846916944758,11.67633517291569,21.45527897343801,12.502712522660284,14.90024033003428,19.208464702097885,17.710751670092186,11.855769211234383,13.79158350327569,4.511330292010126,14.469388381236822,15.625808162390605,17.73651377068699,11.023481163259873,7.789185636057556,8.282834382728945,6.091828062608368,8.659593032799053,8.03955268489219,7.652311631440686,6.0053346958869245,9.820708452011234,10.361276108507932
4,3.0010527605148867,4.43217710080934,2.7904389334213024,2.4813825766560664,-0.0,3.0618745675455536,1.571463571561666,7.906860478759419,7.680610179934614,8.424059367345786,4.993926681363797,2.126207826709095,2.460559848946456,3.7358926718840553,1.858473718040679,2.7548772427011867,1.0189920143982918,1.9257099712182415,3.700385966144743,1.4261289533574106,2.675728674166857,4.542110653093481,6.348501260036744,5.6568253671756334,3.25041293377115,2.777462636083652,1.4167281987581817,1.9048151885266045,1.9070847009166403,6.696843341551528,8.281173631919337,8.761607956340008,9.361728528519771,12.845059916875606,6.963212102728839,10.746651276067771,3.6031040201059987,4.277327955172938,4.366510189560009,2.965255160697802,6.046202744301817,6.996775030571131,8.369353286234542,9.359257813023563,4.180671846328531,5.6465273580039845,8.79951100635709,10.20484531140732,3.998125126663752,6.132320629319508,9.35436976131494,3.9220556830402358,7.1237422990753485,9.042745591398955,10.91883356633059,12.069476563003409,14.595515767577915,5.415679494083983,10.720388217055886,13.304737909561872,21.26704429846033,11.06260822256129,14.236133701565313,17.237885360136364,20.502479610404926,15.515973957665194,11.924202369516884,2.4238233806259406,16.62457487268872,18.439717648561306,18.103424750032822,9.58007578531232,8.363674117254455,10.576940846337745,7.1341323262597065,9.381449911862086,9.397016810788,6.92176389815588,6.6388498921303984,11.555093213432356,9.930184646241221
5,4.755400398395304,6.411286778194021,4.229611025877269,3.856176292403969,3.0618745675455536,-0.0,2.7229309916617943,5.817863379245772,5.644926262039707,5.828906798899968,2.898821653547833,1.611634937702743,1.705531627276173,1.6748032050153598,2.511346914622919,1.8074622796080997,2.457186465801017,2.817907073944164,2.1768054046679097,2.000212649049236,2.3053999646375987,4.951892628543627,5.056494147993908,3.4580939042616694,2.2204217314783357,4.89750181593594,3.270656100070153,3.5247779174166682,2.875737258350866,5.076263014611989,5.089704580471606,5.320835942825729,9.266997525889135,8.918084634585469,4.215921298820101,11.787088062900425,2.816756072285514,3.0018456007599554,4.22926126116955,2.664835135318514,5.552608478863717,5.932077308558804,7.158877611080627,5.783328327636326,5.916865096888762,3.6476830210339335,5.780450553803748,10.919576108542604,6.8628108150671,4.330922421116817,5.515906367386387,3.7965273332140628,4.969079113341261,6.662934178206523,10.427089018113564,13.422062276332435,11.051951338262079,4.746188988780953,7.930653754973779,9.23896936730572,19.63261214264863,7.591163683844578,12.895502332494988,16.887245525092627,16.58109531731207,10.385711512473126,10.381367863836768,3.9885534235156586,13.316953460984992,15.251083120116698,15.380693523963902,7.733100384803142,5.315804042152121,5.4542738581033685,3.7126786741676674,5.088710263857306,5.8404306536927555,4.664118858793837,3.781400573808882,7.48502866452376,5.659915093050241
6,2.260349005487119,4.404158673011934,2.342080349782196,2.085501069721285,1.571463571561666,2.7229309916617943,-0.0,6.9790771322482295,7.505031567208418,7.345720340156115,4.544532935195262,1.8358859137602526,2.155367279299725,3.0723762664762733,2.439824579099272,3.015475270910107,1.6960518891447947,1.9118418239135113,3.669231278736722,1.331903731136936,2.3264498541751224,4.607768149384729,6.61606426890824,5.2158583719370455,3.405245649599171,3.4661853789182837,2.02913668476205,2.209651066683774,2.408229528007227,6.378720454875126,7.481422003465185,7.574212488507331,9.92945743563851,11.355213441711834,6.535070277350112,10.470499610755418,4.126526244005912,4.12089281114142,5.159641561859514,3.4788256571636134,6.949389948131991,7.354007186377096,8.613043420504603,8.152523638504286,3.893314869145557,5.555323415623557,7.960056985307477,10.998104893589709,4.5873553946219054,5.775718155139021,8.382699342930488,3.9481596227379874,6.525500922301617,8.027045089530908,11.369946276763867,12.952383354132307,12.909056909060618,5.570111107362279,9.347417422473665,11.686643573837657,18.20595398007342,10.554538029436909,12.496829845832266,17.32750789303891,17.549378146943674,13.155881583936614,11.13407787910403,3.6340136346035794,14.611719055999723,15.76378609366442,15.256338744799544,8.613938639877428,7.10269039756441,8.890893772331491,5.922313905584895,8.612480711126727,7.950224284392082,6.4571881388871395,6.04668165342567,10.098680808196299,9.419328144778273
7,8.66013481309564,10.885422572375711,8.810686196247778,9.276542458675621,7.906860478759419,5.817863379245772,6.9790771322482295,-0.0,3.5940025917830796,1.9826584016841524,3.8509259863003997,5.1516228584922175,4.972609472374663,3.992601834129759,4.899726046217706,4.708602968883015,7.475953352206359,6.5969183964226445,6.576315995311113,6.365235041004152,6.278255647823083,4.39129422623075,2.5709488258058983,2.1712837981335236,3.9430584882314896,7.612842775537192,5.358713260216523,6.425054799293873,5.548144360310531,1.2950582952650744,3.060225928023348,4.275771853034491,5.481437130704096,5.174870861997542,4.124787785958738,10.978495539846424,4.069626984523456,8.318841446646971,2.492633960300342,5.762413388041257,2.7732185564251544,3.2592842053202653,3.3742209933993554,6.175631125264957,12.930813020903367,1.9483620806797026,3.6689077339977056,8.115492145421063,12.357782170004016,9.172780099834709,2.6627174668002005,10.235942375988975,3.527969663347649,2.8735903838136756,7.68294815704025,10.232995758626597,7.152876464158427,1.7290728388270789,3.777469462649308,5.946864469357839,16.362911232042425,6.67862008733672,9.369666027801705,15.007569144834955,13.514906616795237,6.10857497855922,7.303202328250545,8.13903761408351,9.192277094992175,11.270766505548591,11.858814275232172,5.103017471748146,3.4560976990142804,3.947098266811786,4.668560424365564,3.9601313294783704,5.414447540190466,6.188179838519312,4.379006298833846,10.298635022430853,4.665926616898696
8,8.949893727330117,9.20700839277042,9.321015841254342,8.11334239970057,7.680610179934614,5.644926262039707,7.505031567208418,3.5940025917830796,-0.0,3.231882521723275,3.160672181184591,5.277924228523567,6.468593245988572,4.400864065254105,5.513237500274348,3.8898270977494667,6.363797674736031,5.8180846786722435,6.181034561486625,5.573048826488301,5.519537173444923,8.056646247137074,1.6496809955228593,2.3962849330483578,3.7565928462514337,9.461734134168799,8.207489752875352,6.925194478852992,6.019600769605846,3.02817651737471,2.0844069092164963,3.6512005162864773,3.740716108481115,4.4046704879411305,2.957729120495126,17.165846992161054,4.4360235565695945,8.93905074998961,4.6002684352890615,5.809661065523169,1.9437963519989163,2.8153037154181617,3.456324176815192,3.983198416841081,12.28575901404072,2.6172040561747534,2.309888058993297,3.46078854879989,11.327653231484447,5.5609085796919615,2.6509295381681834,8.434239653331982,2.211317275331993,2.604767984436818,4.690790654054252,5.8194400119041605,6.160540130388878,3.000716684163657,3.8228103810598295,5.0598544921611,14.9053745251523,4.371531774344779,7.630597793671146,9.863190540060362,10.810779268326524,5.5429340749044895,4.687327862328849,7.747730602866276,8.203325758928907,9.406648437405268,11.147331463057826,3.7797291021370576,2.699077415023883,3.5350117043936935,3.9354342653565184,3.317926464095871,3.3681087915232277,4.858638159424175,4.760828481917516,14.138657461196527,4.673571835953733
9,8.160687813784541,11.230111387980351,8.339503460200975,7.850235994679823,8.424059367345786,5.828906798899968,7.345720340156115,1.9826584016841524,3.231882521723275,-0.0,3.157815323165628,5.796501720291835,5.7009227210607145,4.0812575791606385,5.926061465006453,5.725454002086346,8.470884225109662,6.988354505088253,8.390744801066404,6.763103728685495,7.04221146839808,4.035512814236768,2.8520067861470917,2.1784410346669407,4.907159660469276,10.435899808478695,7.41488084385656,7.319959706927998,6.660162605561678,1.64116640589278,2.2195780558128804,3.016889950033401,3.6611820460148796,3.9662464972733598,3.783885735982016,8.751388643344434,4.37240576537975,11.655577648111795,3.515952001277263,6.393636497362378,2.9121661930350715,3.106142954650934,2.8130822335376116,5.932504136238044,10.293742641421474,2.3692832909941983,3.5663202995191736,4.445649908007365,14.716493955424617,8.00439791711469,2.7181942984174063,9.795452205726448,2.64814639413344,1.6508205901400699,4.508047585671475,6.314105842216378,4.879988942169221,2.0953181347931276,2.0346098808266344,3.881749300397842,11.704546993836658,5.271894420237742,6.910408696426327,10.5432292729363,8.58818171607063,4.205281964512927,5.808936121646214,8.511639814157487,6.149611236145211,7.004317620818516,8.932466460468364,4.060950906762499,3.5690509797100445,3.714451981305671,4.686783888133056,2.9830082131852405,4.278015701658006,7.176368842003478,4.701167272327892,13.034546342435473,3.8721531211271176
