avg,cen
9.062,9.27
8.373333333333333,8.75
8.332666666666666,8.94
8.358,8.53
8.261999999999999,8.35
8.738666666666667,8.03
8.087333333333333,8.22
8.065333333333335,7.51
9.516666666666667,9.15
10.903333333333332,10.87
11.714666666666666,11.88
12.990000000000002,12.21
14.139999999999999,14.38
14.66066666666667,13.63
16.316,16.92
17.235333333333333,17.21
17.459999999999997,16.43
15.400666666666666,14.81
14.055333333333332,13.4
12.626666666666667,12.3
11.92666666666667,11.39
10.585333333333333,10.98
9.808666666666666,9.92
9.177999999999999,9.26
