0,time,week
2.28,2019-08-17 00:00:00,6
2.22,2019-08-17 01:00:00,6
1.91,2019-08-17 02:00:00,6
2.4,2019-08-17 03:00:00,6
2.13,2019-08-17 04:00:00,6
2.3,2019-08-17 05:00:00,6
2.39,2019-08-17 06:00:00,6
2.07,2019-08-17 07:00:00,6
2.12,2019-08-17 08:00:00,6
2.24,2019-08-17 09:00:00,6
2.35,2019-08-17 10:00:00,6
2.73,2019-08-17 11:00:00,6
2.81,2019-08-17 12:00:00,6
2.77,2019-08-17 13:00:00,6
2.5,2019-08-17 14:00:00,6
2.81,2019-08-17 15:00:00,6
2.62,2019-08-17 16:00:00,6
2.31,2019-08-17 17:00:00,6
2.82,2019-08-17 18:00:00,6
2.79,2019-08-17 19:00:00,6
3.26,2019-08-17 20:00:00,6
2.98,2019-08-17 21:00:00,6
2.71,2019-08-17 22:00:00,6
2.57,2019-08-17 23:00:00,6
2.9,2019-08-24 00:00:00,6
2.9,2019-08-24 01:00:00,6
2.65,2019-08-24 02:00:00,6
2.48,2019-08-24 03:00:00,6
2.76,2019-08-24 04:00:00,6
2.35,2019-08-24 05:00:00,6
2.46,2019-08-24 06:00:00,6
2.63,2019-08-24 07:00:00,6
2.42,2019-08-24 08:00:00,6
2.23,2019-08-24 09:00:00,6
2.66,2019-08-24 10:00:00,6
2.47,2019-08-24 11:00:00,6
2.61,2019-08-24 12:00:00,6
3.18,2019-08-24 13:00:00,6
2.92,2019-08-24 14:00:00,6
3.17,2019-08-24 15:00:00,6
2.96,2019-08-24 16:00:00,6
3.01,2019-08-24 17:00:00,6
3.33,2019-08-24 18:00:00,6
2.85,2019-08-24 19:00:00,6
3.12,2019-08-24 20:00:00,6
3.0,2019-08-24 21:00:00,6
2.73,2019-08-24 22:00:00,6
2.4,2019-08-24 23:00:00,6
2.31,2019-08-31 00:00:00,6
2.07,2019-08-31 01:00:00,6
2.22,2019-08-31 02:00:00,6
2.21,2019-08-31 03:00:00,6
2.15,2019-08-31 04:00:00,6
1.91,2019-08-31 05:00:00,6
2.04,2019-08-31 06:00:00,6
2.13,2019-08-31 07:00:00,6
1.92,2019-08-31 08:00:00,6
2.54,2019-08-31 09:00:00,6
2.24,2019-08-31 10:00:00,6
2.33,2019-08-31 11:00:00,6
2.6,2019-08-31 12:00:00,6
2.69,2019-08-31 13:00:00,6
2.57,2019-08-31 14:00:00,6
2.92,2019-08-31 15:00:00,6
3.03,2019-08-31 16:00:00,6
3.04,2019-08-31 17:00:00,6
2.9,2019-08-31 18:00:00,6
2.81,2019-08-31 19:00:00,6
