,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,-0.0,2.4928805380962866,4.203726473637532,9.606888878544138,5.976029948670762,2.2929556064616903,3.367398188462574,2.2860659116278885,12.645234511940407,4.980237387657755,4.595598785402327,2.7115095017925506,2.510648490610849,11.37948256138981,5.719802415255265,2.1760190367194556,1.8855028239752207,1.7059955151154376,11.129901565143093,4.173872188144663,4.677773540811268,6.244567606926615,2.392369997225933,32.80766971267904,19.259353615717593,16.881780582623563,22.647934502809022,11.881536001431185,16.517677766506612,18.75281247123829,18.296105368968384,19.475000793783774,3.2380853083944348,15.632680447523695,7.546223625986912,5.246946151069746,6.263376001826163,3.1020658076643874,10.881152981612315,8.218894096004401,7.8968573667493915,8.49845027724684,4.716412605490632,7.690939819028904,7.150691513179607,3.296348367193734,5.458813778727955,7.1811026249347085,5.210818965226995,4.3005556443774475,7.794371675785941,10.216517160177455,4.161313096665481,6.481747839997811,4.545660321320309,6.757722238081688,5.957856089901858
1,2.4928805380962866,-0.0,2.515181104233323,9.404074646188734,4.131165910606794,3.7903301814109227,2.067891253280076,2.5700684052458094,10.815313767945657,6.135684740815571,3.343273536513188,2.31762511707985,3.1701484779622757,12.287700140521526,2.914947206191213,2.1033645504071448,2.9125733374619576,2.495695811455846,10.112147155512,3.2542033013397598,2.877573444327029,3.5973147699961276,3.7042886519925124,21.97878697183727,14.932456040061414,15.432037872909673,16.57736547267109,11.950115870606734,18.64528980361478,15.773435806294273,15.659878093844537,13.408053358053298,2.645498105294095,11.828297773469147,4.920074889240322,3.982995621613979,3.109354494852672,1.9568346278085789,8.489784808222959,5.139749676603972,3.911641507109967,4.753779287073049,2.630699000301386,7.917930942257039,3.965410276079924,3.0435684184485585,2.546498441100354,5.532146497014015,5.6441057180884195,2.551510716827938,4.623493388998853,5.556826960477036,2.817257181711415,3.0603079264606907,2.649306214138396,4.651143938215217,3.2307221593402695
2,4.203726473637532,2.515181104233323,-0.0,8.109887858949042,3.295726120954794,4.020405532381182,1.591099968358285,2.8250184365773565,8.314094160129503,4.91017512334482,2.9415903409030415,2.606410928118617,2.706830643310776,8.930678760048519,2.9259101997376518,2.4228784652905984,3.406560043379613,2.3581822467649896,7.612791419510699,4.025791564850801,2.7495135955495162,4.254226335378529,3.479859672671367,23.508789268754242,17.63775257312177,20.216894597711693,13.744124252860933,12.071084628186478,15.450188499962762,16.489596562333706,18.576561239220855,11.146880321366972,3.8229246778812613,9.085941580458659,3.860323623128594,6.627873637598188,4.949251398946609,3.2440446877676132,8.037297284253167,6.396482694678213,5.506194013936128,4.758470093657918,4.199490549254071,9.239602337385088,3.4689633626022554,4.242905443504731,5.314030582093582,10.401787910259921,6.103923176924378,5.677010480753713,9.3727585852485,9.413886143978361,5.282002032776736,4.040034768782768,3.7105702829718017,8.448881600404645,6.0879473122837275
3,9.606888878544138,9.404074646188734,8.109887858949042,-0.0,6.775512525956379,12.015539706843406,8.208756317392224,10.62988904570227,3.1714167780160043,8.323213577732457,7.221944195581844,6.214251681680362,7.688012931561616,7.088676807614175,9.374758674822518,12.413609289010274,11.085070896038633,8.566121894611017,4.611113539414548,6.411743988357956,6.021464416876636,5.7858362016453295,6.767220366804568,15.643877446153512,12.423870612618082,13.095230333214777,13.136431388365159,9.430517197968292,20.118845634135713,12.610714744903666,13.55032588476213,7.733459511279807,8.864300314342053,4.4420080380266915,6.651350276895383,6.857501999829915,8.259255771285092,8.210687484040339,4.883072341596856,6.018282885830467,7.8180426080214716,7.600890577650634,9.931345684494291,5.7636834160484165,7.2207148781046575,6.576803482643561,9.78687336306058,12.217071225324446,15.410021725178577,11.596996378396847,12.95138940690937,13.268049556029734,9.113210281409456,7.421954439089683,8.035299709525843,9.492112537840821,10.062227576724107
4,5.976029948670762,4.131165910606794,3.295726120954794,6.775512525956379,-0.0,4.775144817469875,2.806312856634318,3.604619643984921,6.385318864417622,2.4683940317441673,1.565555656283026,4.036252910147565,4.817247288355036,4.095554984171182,2.011944457318821,3.8237417964756153,4.199748914075964,5.160100496862917,5.046821395889266,1.971428491796409,2.806712456552515,3.4461231927343716,5.081937750758145,25.665517030592433,11.368477577221217,13.5670416673848,12.806776874485447,10.064245835231576,13.76179594535135,13.052297585970708,12.720065542195828,11.561853539041124,4.640306442224456,6.322543451186158,3.4217265932860403,3.2636581029980296,4.3320264963214195,5.025914498717347,4.531882024571924,3.310566406896264,3.747742038165073,5.146117241864397,4.093467387134164,6.296397401739361,2.9440607942453445,4.71023390887666,5.917753616306579,12.17283603646402,4.666611510765961,6.570461595114329,11.727684757875775,12.544169690853627,6.596644520515223,2.2880597416926576,4.46525476763481,9.368125353303524,7.713952779066076
5,2.2929556064616903,3.7903301814109227,4.020405532381182,12.015539706843406,4.775144817469875,-0.0,3.626578261192965,3.507473640726405,12.289240586334335,3.1504415829330017,3.427865504470877,3.0786617296266616,4.022338121195003,6.248354582385996,5.416523135792331,2.1225273666044573,2.7370176206009793,2.483318108358202,8.865146483022546,3.8809129790965087,4.142767023054733,6.497425771934597,3.358843623669598,34.595349993999825,15.85616416145985,17.782193335893588,19.96420080525448,12.43152816575371,11.974455429569364,16.614153326284285,15.55369250564601,20.139047636029883,5.340965709283002,12.499072083169535,6.7858447654700464,6.271096249980563,5.91204583759525,4.281586776794516,9.904763562321317,6.65563610388329,7.51068527149929,7.397528799928546,4.654514883943303,8.609760029424518,5.655178760758707,5.091874270089772,6.899316769331284,11.138836633361558,3.7927197971509212,5.661296934175367,11.413033194315846,12.48200166923506,6.421125709311407,6.003932052943989,5.622140098191038,9.42511373370174,7.84174842223722
6,3.367398188462574,2.067891253280076,1.591099968358285,8.208756317392224,2.806312856634318,3.626578261192965,-0.0,3.3466151104641213,9.589920583002497,4.183613474447291,2.028975135659777,1.8245825670570373,2.998396338479136,8.877173031826038,2.6619435083918437,2.9533923592914673,3.5358794421180813,2.367764393557289,8.36896348267473,2.840025052343246,2.173062318544137,2.861045052086751,3.0317548059866533,21.373904728827714,16.317858359698626,17.325688133894744,14.161626575717882,11.224411151922967,16.301951729409243,14.429288921687524,16.58266039326274,12.46258330191868,2.8048048323459387,9.119089261822655,3.6371596028897115,4.379382325285975,3.6582380407181083,2.7664805320894614,7.707938099892966,4.853366784868783,4.191782230577923,3.9847680784979014,3.2377820425353576,6.630719761690795,3.0447613921970715,3.7599221827849254,4.17792700432963,9.129339386060103,4.701112762188945,4.574591150013534,8.256738892763492,8.882608226730056,4.442734273557112,2.8424255058515833,2.5041236620357523,7.141253518410322,5.298030508999898
7,2.2860659116278885,2.5700684052458094,2.8250184365773565,10.62988904570227,3.604619643984921,3.507473640726405,3.3466151104641213,-0.0,9.462650913230389,4.586367242976689,3.3768162739168326,2.9352293968239427,1.8031873960601477,9.929759524998412,3.755741005102506,1.664191931956815,1.346306017456661,1.76668668967237,7.604215440143547,3.359862073130426,5.272620368254106,6.103510696648725,3.3360353139905294,33.947612609878334,13.903625963848036,15.651182528484046,16.73545822650872,12.02273731192789,15.771483661920225,15.611678837985254,15.123336524657606,16.785585602593887,3.7880099346647618,11.336351701024373,6.358822621000719,4.9578818406485325,4.572673713025729,2.2918390019264945,8.469949922381277,5.682316338287399,4.943398147630383,8.761424228757159,4.210320777620626,10.876242611154794,4.870054718138418,4.425689894008329,4.497901401987163,7.712446766635049,5.873053745868572,3.706982490628909,7.421798028424814,8.460873764203214,3.755412084901461,3.637127053223074,4.39299593486821,6.926612788421284,5.266011590389664
8,12.645234511940407,10.815313767945657,8.314094160129503,3.1714167780160043,6.385318864417622,12.289240586334335,9.589920583002497,9.462650913230389,-0.0,10.228695056112475,8.2835087969625,7.985647581947642,9.405919750616563,6.767999488868647,9.156509974129516,10.268668642471361,9.975966793405378,10.687652136904351,2.8607408172731215,7.058093061920137,8.153465735120315,7.97029970665328,10.661466143690184,16.640124076728362,16.41430158666246,15.063667601567996,13.32969079807366,10.804116121988201,16.60140141439873,15.263435461086791,16.42859132160349,9.106832096434081,12.854701145795083,5.540198568895237,9.195187367384332,7.899795327974593,11.893241766030828,10.31539815463127,6.131909033466041,8.347534751112903,9.846585488600489,10.312234949279551,9.585144486599818,8.543635029405793,9.283424809706617,8.56640129355914,11.177051620403308,14.088880354678452,20.091713897894405,11.883316765014985,13.480084466609526,13.197243122296266,10.601826128136818,8.594230674594984,8.47178702343444,11.936507256572751,11.993715106031818
9,4.980237387657755,6.135684740815571,4.91017512334482,8.323213577732457,2.4683940317441673,3.1504415829330017,4.183613474447291,4.586367242976689,10.228695056112475,-0.0,2.2561526730192227,3.36355955695308,5.092802962780393,3.0255205423994798,4.352061540791551,5.333518370554341,5.11087204860783,4.0360272173509495,6.865592244805201,2.42165263135036,3.055720535447363,4.665761034670455,2.579915866700824,32.36032469384325,13.08339982939693,14.876568543979428,16.27258313814603,10.381663596242852,13.2430400632901,13.797130181002649,13.187663671195976,14.958535233718377,6.178462572810868,8.477002134092043,5.2156682337364755,5.778748018605179,6.898885800620176,5.6919719907768815,6.284640091970484,4.7700400967758245,6.328740810899106,6.801232613153462,5.341083073335392,5.299757615307883,4.761015924707901,5.023719973315878,7.705920628044434,13.980251016683198,2.9964468603641086,8.672344551173595,13.961555181850375,15.218941850268779,8.338883322785858,4.634144443561923,6.132785910728326,11.36750194642512,10.361791604321986
