0,1,time,week
55.93,28.77,2019-01-01 00:00:00,2
56.17,27.57,2019-01-01 01:00:00,2
55.96,27.29,2019-01-01 02:00:00,2
56.9,28.45,2019-01-01 03:00:00,2
61.03,26.16,2019-01-01 04:00:00,2
69.49,27.46,2019-01-01 05:00:00,2
71.79,36.2,2019-01-01 06:00:00,2
75.27,29.82,2019-01-01 07:00:00,2
73.83,29.26,2019-01-01 08:00:00,2
73.22,29.4,2019-01-01 09:00:00,2
73.99,30.42,2019-01-01 10:00:00,2
72.39,34.44,2019-01-01 11:00:00,2
72.81,37.36,2019-01-01 12:00:00,2
72.16,26.06,2019-01-01 13:00:00,2
71.75,18.94,2019-01-01 14:00:00,2
71.22,15.14,2019-01-01 15:00:00,2
70.66,17.99,2019-01-01 16:00:00,2
71.86,16.58,2019-01-01 17:00:00,2
72.34,15.74,2019-01-01 18:00:00,2
64.72,13.17,2019-01-01 19:00:00,2
64.04,12.32,2019-01-01 20:00:00,2
63.08,11.97,2019-01-01 21:00:00,2
57.39,14.86,2019-01-01 22:00:00,2
56.63,12.78,2019-01-01 23:00:00,2
55.7,12.71,2019-01-02 00:00:00,3
55.42,10.35,2019-01-02 01:00:00,3
54.81,10.21,2019-01-02 02:00:00,3
55.58,10.18,2019-01-02 03:00:00,3
58.39,11.34,2019-01-02 04:00:00,3
68.08,10.6,2019-01-02 05:00:00,3
72.2,16.48,2019-01-02 06:00:00,3
82.64,13.49,2019-01-02 07:00:00,3
92.86,17.68,2019-01-02 08:00:00,3
95.33,15.99,2019-01-02 09:00:00,3
96.33,12.64,2019-01-02 10:00:00,3
98.35,22.46,2019-01-02 11:00:00,3
96.45,23.56,2019-01-02 12:00:00,3
94.8,22.01,2019-01-02 13:00:00,3
91.86,24.37,2019-01-02 14:00:00,3
92.91,22.36,2019-01-02 15:00:00,3
102.27,22.82,2019-01-02 16:00:00,3
97.97,19.05,2019-01-02 17:00:00,3
82.02,16.13,2019-01-02 18:00:00,3
65.52,14.96,2019-01-02 19:00:00,3
65.02,11.69,2019-01-02 20:00:00,3
66.14,11.62,2019-01-02 21:00:00,3
64.71,14.75,2019-01-02 22:00:00,3
59.18,10.42,2019-01-02 23:00:00,3
55.93,13.31,2019-01-03 00:00:00,4
55.55,10.11,2019-01-03 01:00:00,4
55.34,10.42,2019-01-03 02:00:00,4
55.64,11.48,2019-01-03 03:00:00,4
55.89,14.01,2019-01-03 04:00:00,4
60.87,17.68,2019-01-03 05:00:00,4
78.61,20.88,2019-01-03 06:00:00,4
97.89,14.82,2019-01-03 07:00:00,4
107.15,14.08,2019-01-03 08:00:00,4
113.37,17.32,2019-01-03 09:00:00,4
109.85,18.73,2019-01-03 10:00:00,4
109.63,29.96,2019-01-03 11:00:00,4
107.23,24.44,2019-01-03 12:00:00,4
107.34,25.25,2019-01-03 13:00:00,4
106.5,26.27,2019-01-03 14:00:00,4
106.88,22.82,2019-01-03 15:00:00,4
102.64,20.39,2019-01-03 16:00:00,4
90.46,16.51,2019-01-03 17:00:00,4
