,2
p,-10.0
k,5
db,0.5377909236611068
cp,1.8052470614970475
sp,18.851636702421438
gyh_db,0.00630001846745488
gyh_cp,0.20642661806294302
gyh_sp,0.0
zb,0.0547566637494632
exemplars,[ 20  77  88  98 103]
labels,"[ 20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20
  20  20  20 103  20  20  20  20  20  20  20  20  20  20  20  20  20  20
  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20
  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20  20 103
  20  20  20  20  20  77  20  20  20  20  20  20 103 103  20  20  88  20
  20  20  20  20  20  20  20  20  98  20  20 103 103 103 103 103  20 103]"
