avg,cen
9.715714285714284,8.13
9.821428571428571,8.4
9.533571428571426,8.36
9.584999999999999,8.48
9.702857142857143,8.63
9.417142857142858,8.5
6.708571428571429,7.54
3.156428571428571,2.15
2.322142857142857,1.01
2.266428571428571,0.91
2.177857142857143,0.62
2.1992857142857147,0.6
2.1685714285714286,0.6
2.7842857142857143,0.52
4.217857142857143,2.52
4.631428571428572,3.85
4.859285714285714,3.84
5.346428571428571,4.13
7.571428571428572,8.2
9.075714285714286,8.52
9.397857142857145,8.29
9.164285714285713,8.05
9.120714285714286,8.43
9.131428571428572,8.31
