avg,cen
14.137407407407409,15.18
15.17888888888889,17.36
15.757037037037035,14.67
16.605925925925924,16.32
17.404444444444444,16.45
17.775185185185183,17.14
18.68,16.7
16.975185185185182,16.68
13.862222222222222,14.56
11.504074074074072,11.15
6.562222222222222,6.48
5.0311111111111115,4.17
4.60962962962963,4.18
4.663333333333333,4.18
4.785185185185185,4.21
5.444444444444445,4.5
5.219259259259259,4.2
5.781851851851851,5.76
8.66,7.86
9.694444444444443,8.04
10.281481481481482,9.29
11.176666666666668,10.24
11.789629629629633,10.29
13.190000000000001,12.19
