avg,cen
48.9076923076923,48.71
45.15538461538461,43.86
43.02230769230769,44.18
46.42923076923076,46.04
51.348461538461535,54.4
59.24307692307692,60.14
59.96538461538462,60.29
62.07769230769231,62.12
92.35461538461537,91.44
104.18692307692308,104.72
104.5723076923077,96.69
83.16384615384617,87.25
111.5676923076923,116.03
107.56076923076922,112.96
105.79846153846152,108.96
109.44846153846152,111.64
105.77230769230769,100.05
105.30461538461537,103.17
113.71153846153847,103.06
120.70923076923077,126.41
122.26153846153849,120.07
116.3630769230769,119.34
76.49307692307693,69.73
58.14615384615385,55.93
