avg,cen
59.27538461538461,58.82
65.83769230769231,64.71
62.2176923076923,58.82
56.108461538461555,50.0
66.74153846153845,79.41
67.42076923076924,76.47
68.09923076923077,76.47
70.13538461538461,76.47
67.87230769230769,79.41
65.83769230769232,73.53
64.70615384615385,61.76
61.08615384615385,67.65
59.50153846153846,64.71
58.823846153846155,64.71
57.690769230769234,61.76
55.881538461538454,58.82
54.52307692307692,55.88
52.26230769230769,58.82
54.07230769230769,58.82
54.523846153846144,55.88
55.65384615384615,58.82
54.75,61.76
56.78846153846154,64.71
54.74846153846154,58.82
