,0,1,2,3,4,5,6
0,-0.0,30.147899911556244,19.910470714772114,28.916633610256717,29.534823455303194,57.506394684077314,34.894419744937004
1,30.147899911556244,-0.0,11.992733817130976,16.61428058147669,13.602567845146146,36.33338353623481,27.210778581347355
2,19.910470714772114,11.992733817130976,-0.0,11.016276090407308,12.187169846309517,26.039633326709534,17.352469162252675
3,28.916633610256717,16.61428058147669,11.016276090407308,-0.0,5.792263150095882,18.655398617577386,10.861185014623286
4,29.534823455303194,13.602567845146146,12.187169846309517,5.792263150095882,-0.0,16.137438628212717,11.35258642791704
5,57.506394684077314,36.33338353623481,26.039633326709534,18.655398617577386,16.137438628212717,-0.0,10.121367412288455
6,34.894419744937004,27.210778581347355,17.352469162252675,10.861185014623286,11.35258642791704,10.121367412288455,-0.0
