avg,cen
151.41333333333333,150.63
150.51333333333335,146.34
147.915,146.76
148.01166666666666,153.2
149.695,144.86
148.35666666666668,144.47
160.03166666666667,149.3
161.99,143.49
175.59833333333333,159.44
191.48333333333335,164.86
204.91833333333332,193.73
205.8216666666667,210.0
202.83,216.94
207.61833333333334,218.24
208.88,206.55
215.20000000000002,205.32
209.54333333333332,203.45
208.71500000000003,207.92
203.79666666666665,211.73
199.34833333333333,204.44
201.36166666666668,195.77
198.9083333333333,190.99
191.59666666666666,187.08
168.63333333333335,165.46
