avg,cen
2.5697333333333323,2.58
2.5788666666666655,2.58
2.5791333333333317,2.58
2.5794666666666655,2.58
2.5675333333333326,2.58
2.570599999999999,2.58
2.579199999999999,2.58
2.577466666666666,2.58
2.5775333333333323,2.58
2.569799999999999,2.58
2.563066666666666,2.58
2.5758666666666663,2.58
2.5714666666666655,2.58
2.5783333333333323,2.58
2.5780666666666656,2.58
2.578599999999999,2.58
2.5761333333333325,2.58
2.577266666666666,2.58
2.5775999999999994,2.58
2.5763333333333325,2.54
2.5769333333333324,2.58
2.5781333333333327,2.58
2.5738666666666665,2.5
2.572999999999999,2.54
