avg,cen
5.080833333333333,4.5
5.553333333333334,4.46
5.715833333333333,4.48
6.273333333333333,5.28
6.845833333333334,6.52
7.218333333333333,6.92
7.443333333333334,7.7
7.209166666666665,6.82
6.368333333333333,6.01
6.208333333333333,5.39
7.1825,5.64
7.665,6.59
7.5808333333333335,6.8
7.976666666666667,7.78
7.93,7.96
8.022499999999999,8.16
7.485833333333333,7.64
6.0183333333333335,6.59
5.198333333333333,5.37
4.736666666666666,4.78
4.926666666666667,4.93
4.72,4.84
4.822500000000001,4.73
4.895833333333334,4.43
