,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,-0.0,10.031049597263083,24.56212956279467,29.922397162731997,22.718968418608075,38.32670615662553,38.5709910249527,3.998339962944371,34.098628277978925,34.26300307296317,28.8312981955868,30.293338678610063,28.966072478160438,7.280967840141039,33.76862400707468,21.604651024255404,20.62562068152746,20.62443142037121,26.365955009301018,3.879999086323188,4.448970821337614,21.625255661402136,23.939228473433374,22.277453468097434,22.053149773239696,3.6572582123749204,21.84850374192788,22.015029455430604,22.01947468528572,22.90835906461858,32.84330172264938,19.94579979727122,30.624074242436805,30.99784532220748,28.08232404706534,25.209443650424912,32.22556556850626,27.74572997185578,29.018115204634533,27.653860818014888,22.757735932572874,25.844342495894473,29.142981457775207,21.900055880449916,30.38176133334345,27.45424714930277,30.625898148163703,33.4245715241053,23.047793329490343,29.256861286638642,25.61916946434613,26.021558408281773,30.130342430170625,24.247614955127137,27.491161728873543,24.305026155210772,21.751859130476603,23.416552816914017,27.288680074752463,25.98348555049755,23.34900965969262
1,10.031049597263083,-0.0,17.08714781534724,20.10936840894205,17.462261608583777,27.48101849922343,33.06731223907182,13.417980481224593,28.803335587804145,27.894806396884263,24.029358950698015,22.679441926654306,24.096940096998978,12.315809786498468,34.44694752337366,16.05600540071747,15.698882998747193,15.451355457110392,17.67205069760231,18.08895807783927,19.878844433401806,16.433300736124913,18.824869469042866,16.157305946960285,15.3688933701607,18.781005778896176,15.326425644369596,15.351939534911493,17.170639273776427,15.857604351468908,29.841333897811023,14.272181479302374,23.12831686907052,20.353190243815906,19.433060883345128,16.809507691016194,20.518988948358874,20.658471844613672,19.71211697274431,22.168210961283336,14.941757437025233,16.708125122634026,21.034040345780262,13.993854200889375,22.111097810978208,19.916952417336233,17.81257548570217,23.507778731282436,16.3420973249601,20.46263377571522,18.206563612127404,18.0934073898468,21.363548589000835,18.214060910217217,18.555835511923792,15.727208750980706,17.609995286139497,17.596805133912007,17.594510636459614,17.22890290532902,15.184170348021867
2,24.56212956279467,17.08714781534724,-0.0,6.9697632709754656,4.28744142096524,12.23911496172785,12.756051950765558,19.81407098777517,26.6865163589935,12.401256705108308,13.690400792626441,12.866834153165247,13.078926923533231,17.325844598126643,12.810618893470501,6.6915897626540355,6.421447806791188,6.313151176207196,5.15917154501779,21.984240217270752,24.074056783399175,6.191981254747726,6.468966601083086,7.257068755441602,6.3370504983973435,21.36733641661094,6.629020369593986,8.580109220765264,13.570410941077437,8.0109493389121,14.08085502533398,6.315834364178049,6.308794030564116,11.244921996311776,10.242539542498044,7.394816660772515,7.148218052418115,10.166404557731923,9.116301029623456,6.664215862436917,6.553325510384453,7.257615552406937,7.60723363719315,7.552468991467593,5.775324198202992,9.993947144758085,7.571887885086283,7.608034656235403,7.502330536443495,5.5376773479342685,10.42645773777372,6.632319409006834,6.75292874440674,6.943120048030777,6.66689041882944,8.726794488684883,9.240439910338154,8.145084507103524,7.101265006545663,8.947994560439316,9.059864364288734
3,29.922397162731997,20.10936840894205,6.9697632709754656,-0.0,4.319733827670741,5.389795357149112,9.658153802145046,23.157992028088866,9.398867474932807,9.676928204413358,4.828639999195837,5.95253504290749,5.903712436671114,23.40259843526093,11.986373297502146,3.5742314913249893,3.8115049224009434,3.563056556628935,2.6151026172539282,24.443070675746966,27.872807582785814,3.145844311530828,3.182432230516737,3.0757795820888987,3.0414765205574383,24.589592115178434,3.4514688666501354,4.062198999549548,4.801283575097543,4.780072380095864,11.669633383741756,4.465284356982263,4.312310667175054,4.103787327690261,5.168712653699149,6.347754624930262,6.138691645271167,4.2951796650673675,5.889186032774594,4.445222599898685,4.915517013425338,5.757628450294005,7.648806629151929,5.530620074272939,4.244181778417894,3.8486583421888456,5.348033687715086,5.134589592386399,4.74468088829177,4.011858065509308,10.101224951853489,4.953101455068847,4.951843766180107,5.155855113838512,3.784904249961776,7.213325007086603,8.12282986846474,6.904246398342867,3.1683183209315717,2.6852936326562924,5.857959668952766
4,22.718968418608075,17.462261608583777,4.28744142096524,4.319733827670741,-0.0,9.643958440237983,10.692884139088529,18.95996590018163,10.448491222594088,9.327378337841226,5.499599578204313,6.63356032215346,6.47847290079266,16.576339569334664,11.947665310634976,1.7417685985401792,2.2625987435793813,1.9606608637220375,3.314013961509601,22.141907129302822,22.82134051644438,1.4039613362085195,1.5223207651489592,1.2916410838866554,1.3951015743726747,20.82986406688936,1.349484898231598,1.6040359860799551,2.536773006901731,4.18864558670523,10.674700837754783,2.9661141668580324,4.677185538840925,5.651636482863205,5.219850171211979,4.376766543782634,4.573699582750595,4.924094213347684,3.737001386333337,3.7930868403980926,3.0756344163333207,4.117144623776469,5.125719650917987,3.846783532180558,3.7962890268514267,3.405110050077946,3.9072107205496307,5.571915942191915,2.7796596466280348,3.607476065610022,9.122817605701261,3.1061176856455854,3.910859712554627,4.202324749724088,4.0170054134730195,5.165483040555395,6.689405443008078,5.427347573767161,3.5117788681616497,2.5597904363215123,3.7339755736357887
5,38.32670615662553,27.48101849922343,12.23911496172785,5.389795357149112,9.643958440237983,-0.0,8.577435986628235,28.754480583886476,7.675023251558764,9.317603697394008,4.466438467269175,5.628880840472777,5.653682888067503,29.50221370619591,13.156261763984068,9.06697504524748,9.18900286080696,8.94221111738186,8.603619062275158,30.253991491985193,33.149487978923375,8.480591661031026,7.9639140162713495,8.210252854192332,8.337943516975043,29.38245557045402,8.918569466632103,9.884870337940782,9.805974407011458,9.275490294509833,12.741383962577471,9.817240828408558,6.755463406949118,4.957791060079267,7.109341287941883,10.703582935497218,9.265529352413191,5.034763467516902,10.767354392155372,7.823191190987548,10.277607267190946,10.514482960925461,11.17650281969014,10.651393306085131,7.248173640302912,6.493929675311169,9.204800446915618,5.959643736716998,9.878780879758217,7.016818794345745,13.901016565516096,10.204963944034395,7.840684243421124,9.173154505305568,5.441145706183043,11.049331701772676,13.388393518423758,10.667740345007926,7.165926904789255,6.429321029960476,10.995779974728585
6,38.5709910249527,33.06731223907182,12.756051950765558,9.658153802145046,10.692884139088529,8.577435986628235,-0.0,30.817564463143235,10.482460690693225,5.514552437226806,6.649571561889817,4.889193581521535,5.034423747610388,27.503247809953507,25.526488676445926,11.481144364318057,11.926590683276325,12.111836082072283,12.45486188626217,35.06529117684863,39.73685325174662,11.372721934829128,10.876352210267818,10.494567193520798,11.049431071034872,34.60911148311715,11.218762686483247,11.709626579272753,11.034410625758323,11.076280026764708,11.972897553018143,12.747542000287405,11.547400470156468,10.892025945665615,7.284349853306373,10.79105983889602,13.092100932745687,12.150724073593594,12.436885573236045,12.697931918131166,12.135677487170593,15.419798290881902,13.383019049345847,14.284467027833486,11.100234523434866,11.534340952723278,14.569256024969803,8.770216963486147,11.577814785628075,10.633715429019286,15.955773824228125,11.592852194143562,11.061632953950838,9.857712281512638,11.000240510547751,12.20687387397696,14.454512453969324,9.841120617282256,10.735970908101807,9.1002203637444,11.41473196708696
7,3.998339962944371,13.417980481224593,19.81407098777517,23.157992028088866,18.95996590018163,28.754480583886476,30.817564463143235,-0.0,29.721903751898544,28.265991954140592,23.489082112991976,24.08547127143417,24.30478823609039,4.0487707417756695,28.42412188024076,17.80777329851641,18.030724503366635,18.29360171722192,21.686173606111954,3.8151523655752873,4.417692201892728,18.333066842391702,19.49479950374047,18.07917397733406,18.14352005177459,2.9804232321326545,18.178251103664234,18.899299453376777,18.954222079172393,18.553897142681375,28.116817113588805,17.31476116053971,24.941329520130342,24.544711294593892,23.43625055322488,18.997696993079924,25.685401252937893,23.7162761688647,22.925441752421996,23.735144616330963,18.168641004356907,21.586137289066027,26.122930351125813,18.54857307372301,25.334899506626932,23.236268452718164,23.083093510140838,27.15085953059822,19.073299564539944,24.23061375217657,21.02206416024631,21.39419157006176,25.46278310130912,20.621453817003925,23.415387141229473,18.97633439695581,18.390941230762206,20.786800734312674,22.17418689769486,21.060906928868786,19.84542092184058
8,34.098628277978925,28.803335587804145,26.6865163589935,9.398867474932807,10.448491222594088,7.675023251558764,10.482460690693225,29.721903751898544,-0.0,8.350134613071381,3.9431418408088112,5.558011426819666,5.325238654787591,28.624873348679213,14.269583694591491,9.926076911945568,10.371215552420265,10.018349475807508,11.935969426757271,33.555018861835926,33.80364956408322,9.486666193317793,9.145772660484237,8.994223615906376,9.64170698248468,32.779438509905134,9.294495445663365,9.009884293318738,9.09050202750942,10.156441386905868,12.02588774415117,11.579963990276392,10.229265412828985,7.59926603366967,7.622825553233417,13.679219726777568,12.57607208790009,5.640655150724413,12.139394822845187,10.030204695107273,12.377043493538732,13.51703837957271,9.614454883221427,12.982071911396199,10.368553432941477,8.706751463555833,10.180462745023908,9.028183791618662,12.006000785069363,10.3107558061176,15.945474557876233,12.579171084868351,9.930801400959956,11.56986988859105,8.371019396055708,12.776047980819879,14.332437644436673,12.381998875175887,10.682522310284092,7.196270257834969,11.733009733134658
9,34.26300307296317,27.894806396884263,12.401256705108308,9.676928204413358,9.327378337841226,9.317603697394008,5.514552437226806,28.265991954140592,8.350134613071381,-0.0,6.474711201000932,4.04734601167257,4.102185767080539,23.889676861363522,17.75494724347297,11.008849346081941,11.175460055016602,11.05120687136519,11.029626964779863,30.973149011344788,34.251434053870746,10.086387318602375,9.999298533206037,9.983198552988329,10.103331017464534,31.386732103745306,10.046133373722748,10.073143602970585,10.718282093287213,10.262375821993933,5.963809601331916,12.183666522838793,9.864913794811642,10.751838367191198,6.80213476698119,11.000790452751437,12.634480379786888,10.259818057693579,11.94665933832426,11.884012522905424,11.270866231768073,14.137637785922413,10.31354684649439,13.57201801861587,9.677766762324492,10.989264090419129,13.269248763345628,7.365916811072898,11.209162451907051,8.900832533610561,14.79048603861154,12.030600936463019,9.456577722971508,10.166539272711436,9.035570481639816,11.96491164198494,16.476393830605158,9.259862532508217,11.194661454289724,8.062453311272929,10.578652582417769
