avg,cen
70.99714285714286,72.89
70.28428571428572,72.05
71.21571428571428,75.27
71.41285714285713,75.33
71.56142857142856,76.1
71.83999999999999,74.79
71.9342857142857,74.02
70.66714285714285,75.0
74.10857142857142,79.28
74.33857142857143,80.04
73.1557142857143,79.72
71.53,76.76
71.60428571428571,76.15
70.88571428571429,74.97
70.76142857142857,71.01
71.0657142857143,71.7
70.74428571428572,72.36
67.99571428571429,68.41
68.16285714285713,67.99
69.85,70.13
70.30857142857143,72.68
70.01571428571428,73.13
69.59571428571428,72.58
70.01142857142858,73.11
