avg,cen
264.448,262.36
261.5926666666666,262.93
257.57399999999996,256.76
255.24266666666662,256.3
254.44733333333335,255.43
253.7486666666667,252.22
281.94800000000004,277.6
282.8306666666667,278.69
283.60400000000004,283.68
284.89866666666666,282.3
285.50399999999996,286.44
286.10600000000005,284.11
288.0006666666667,283.47
289.36133333333333,285.34
290.92,286.08
292.84333333333336,287.95
293.77600000000007,291.32
296.192,291.93
297.1166666666667,291.37
297.908,294.31
295.508,296.43
291.11266666666666,293.17
285.4873333333333,286.42
275.70533333333333,277.05
