,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.0,2.334789685173267,1.8294372991075525,2.6724141222530364,4.21795452528658,1.9654249946354017,4.524260769565804,2.7229837076964225,3.2651907400305173,1.6349189151051262,5.289292031433679,2.2769827921950165,10.303488767516725,6.547493390483606,6.438242373343022,34.73536614320602
1,2.334789685173267,-0.0,3.229944361510496,2.382816026880841,3.8604565860314914,3.2042286848644608,6.399585869998954,2.607700753744108,3.1515236162333515,1.5842864323003856,3.660452800886329,1.9474621671274517,11.9848814441515,6.471562311079842,6.996297461991865,39.15135789662711
2,1.8294372991075525,3.229944361510496,-0.0,1.650522492074289,4.24613279064684,1.2242376074780301,3.465796545833435,1.78197027276114,2.369352977775565,1.884615771793856,4.41978441831251,1.8055727297918829,8.798918166944759,7.784604363383083,4.970990166871325,39.04067245589502
3,2.6724141222530364,2.382816026880841,1.650522492074289,-0.0,5.893570174599851,2.337134060982479,5.392929006758025,2.7409424458743614,4.138290933254668,3.159194613078632,5.925007065929389,2.7348545835070044,10.616605022783931,8.173572427062672,6.292337133863191,42.73610661016787
4,4.21795452528658,3.8604565860314914,4.24613279064684,5.893570174599851,-0.0,4.365638496134771,5.16927447164177,4.604140416674178,2.4659207348695675,2.991406071024151,0.8723314311202941,2.6923949096388764,6.149609540600906,3.4965460791945997,2.4087273810563885,42.227559522580826
5,1.9654249946354017,3.2042286848644608,1.2242376074780301,2.337134060982479,4.365638496134771,-0.0,4.411862340997509,2.332172343431498,3.081579987966357,2.024356771605697,4.815766548314231,1.5467145976113392,10.688399509822538,7.763433800452334,6.27954822854262,35.639030820338945
6,4.524260769565804,6.399585869998954,3.465796545833435,5.392929006758025,5.16927447164177,4.411862340997509,-0.0,4.952271894781851,3.9654205899875583,5.207934688960584,5.319814169614476,4.448604343677685,8.345111496490698,8.654025549454788,5.135996695188453,37.85368033219612
7,2.7229837076964225,2.607700753744108,1.78197027276114,2.7409424458743614,4.604140416674178,2.332172343431498,4.952271894781851,-0.0,2.0899985593888295,1.9821291238413228,4.892531298551672,1.5867281274464293,10.420145634318018,8.19847120684586,5.632748256285103,46.57659248527993
8,3.2651907400305173,3.1515236162333515,2.369352977775565,4.138290933254668,2.4659207348695675,3.081579987966357,3.9654205899875583,2.0899985593888295,-0.0,1.9321876155097109,2.5838385550264804,1.3477878296244707,8.295025193959756,6.209206998311736,4.120932355104268,39.725832624308154
9,1.6349189151051262,1.5842864323003856,1.884615771793856,3.159194613078632,2.991406071024151,2.024356771605697,5.207934688960584,1.9821291238413228,1.9321876155097109,-0.0,3.566706504439588,1.2640262482570757,9.493408963222318,5.904618247644524,5.333324608750369,39.493395755484165
10,5.289292031433679,3.660452800886329,4.41978441831251,5.925007065929389,0.8723314311202941,4.815766548314231,5.319814169614476,4.892531298551672,2.5838385550264804,3.566706504439588,-0.0,2.8357003652406423,6.354028099467324,4.237142359976844,2.3103365244086516,54.934947799072916
11,2.2769827921950165,1.9474621671274517,1.8055727297918829,2.7348545835070044,2.6923949096388764,1.5467145976113392,4.448604343677685,1.5867281274464293,1.3477878296244707,1.2640262482570757,2.8357003652406423,-0.0,9.162306858172489,5.7999735233140415,5.130800175922047,38.590114702691174
12,10.303488767516725,11.9848814441515,8.798918166944759,10.616605022783931,6.149609540600906,10.688399509822538,8.345111496490698,10.420145634318018,8.295025193959756,9.493408963222318,6.354028099467324,9.162306858172489,-0.0,8.908531369393566,2.9915274926123616,58.05417612693211
13,6.547493390483606,6.471562311079842,7.784604363383083,8.173572427062672,3.4965460791945997,7.763433800452334,8.654025549454788,8.19847120684586,6.209206998311736,5.904618247644524,4.237142359976844,5.7999735233140415,8.908531369393566,-0.0,5.645588307306392,58.44984872841986
14,6.438242373343022,6.996297461991865,4.970990166871325,6.292337133863191,2.4087273810563885,6.27954822854262,5.135996695188453,5.632748256285103,4.120932355104268,5.333324608750369,2.3103365244086516,5.130800175922047,2.9915274926123616,5.645588307306392,-0.0,58.411735997536546
15,34.73536614320602,39.15135789662711,39.04067245589502,42.73610661016787,42.227559522580826,35.639030820338945,37.85368033219612,46.57659248527993,39.725832624308154,39.493395755484165,54.934947799072916,38.590114702691174,58.05417612693211,58.44984872841986,58.411735997536546,-0.0
