avg,cen
488.53000000000003,472.57
480.9375,472.32
467.615,465.6
452.9550000000001,457.64
437.56166666666667,423.06
426.94250000000005,413.13
534.1383333333334,508.84
537.1450000000001,499.51
544.4983333333333,512.43
579.7399999999999,540.53
600.6791666666667,562.85
619.5200000000001,601.34
635.4499999999999,615.46
651.4558333333333,631.06
663.6574999999999,647.36
678.6883333333334,650.35
694.1091666666666,680.07
711.7900000000001,690.92
707.1225,698.56
688.5233333333334,662.32
658.525,638.98
622.8466666666667,587.22
594.3833333333333,553.84
537.9533333333333,489.72
