p,k,db,cp,sp,gyh_db,gyh_cp,gyh_sp,zb,exemplars,labels
-20.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-21.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-22.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-23.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-24.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-25.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-26.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-27.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-28.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-29.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-30.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-31.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-32.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-33.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-34.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-35.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-36.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-37.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-38.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-39.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-40.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-41.7,4,0.0,0.0,37.98898121346753,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-42.7,3,0.3296055909983763,3.4581421354260438,39.61608273872273,1.0,1.0,0.0,0.75,[0 1 3],[0 1 3 3]
-43.7,3,0.3296055909983763,3.4581421354260438,39.61608273872273,1.0,1.0,0.0,0.75,[0 1 3],[0 1 3 3]
-44.7,3,0.3296055909983763,3.4581421354260438,39.61608273872273,1.0,1.0,0.0,0.75,[0 1 3],[0 1 3 3]
-45.7,3,0.3296055909983763,3.4581421354260438,39.61608273872273,1.0,1.0,0.0,0.75,[0 1 3],[0 1 3 3]
-46.7,3,0.3296055909983763,3.4581421354260438,39.61608273872273,1.0,1.0,0.0,0.75,[0 1 3],[0 1 3 3]
-47.7,3,0.3296055909983763,3.4581421354260438,39.61608273872273,1.0,1.0,0.0,0.75,[0 1 3],[0 1 3 3]
-48.7,3,0.3296055909983763,3.4581421354260438,39.61608273872273,1.0,1.0,0.0,0.75,[0 1 3],[0 1 3 3]
-49.7,3,0.3296055909983763,3.4581421354260438,39.61608273872273,1.0,1.0,0.0,0.75,[0 1 3],[0 1 3 3]
-50.7,3,0.3296055909983763,3.4581421354260438,39.61608273872273,1.0,1.0,0.0,0.75,[0 1 3],[0 1 3 3]
-51.7,3,0.3296055909983763,3.4581421354260438,39.61608273872273,1.0,1.0,0.0,0.75,[0 1 3],[0 1 3 3]
-52.7,3,0.3296055909983763,3.4581421354260438,39.61608273872273,1.0,1.0,0.0,0.75,[0 1 3],[0 1 3 3]
