avg,cen
85.29,85.29
84.31333333333332,82.35
84.31333333333335,76.47
89.21333333333335,85.29
91.17666666666668,88.24
91.17666666666668,88.24
92.15666666666668,88.24
100.0,97.06
100.0,102.94
93.13666666666666,94.12
83.33333333333333,85.29
76.47333333333333,73.53
62.74333333333333,58.82
54.90333333333333,50.0
51.96,47.06
52.94,50.0
56.85999999999999,58.82
57.839999999999996,58.82
61.76333333333333,61.76
65.68666666666667,64.71
69.61,67.65
72.55,70.59
76.47,73.53
76.47,73.53
