0,1,2,time,week
237.28,171.69,100.0,2019-01-03 00:00:00,4
238.38,158.17,100.0,2019-01-03 01:00:00,4
240.68,144.58,111.76,2019-01-03 02:00:00,4
243.52,126.37,114.71,2019-01-03 03:00:00,4
235.7,120.77,111.76,2019-01-03 04:00:00,4
236.6,126.73,108.82,2019-01-03 05:00:00,4
247.4,119.37,117.65,2019-01-03 06:00:00,4
264.5,118.77,132.35,2019-01-03 07:00:00,4
296.0,116.06,129.41,2019-01-03 08:00:00,4
310.93,127.08,129.41,2019-01-03 09:00:00,4
316.65,150.99,114.71,2019-01-03 10:00:00,4
319.02,174.33,97.06,2019-01-03 11:00:00,4
313.5,197.64,82.35,2019-01-03 12:00:00,4
306.78,284.61,67.65,2019-01-03 13:00:00,4
307.83,227.46,67.65,2019-01-03 14:00:00,4
307.02,222.36,67.65,2019-01-03 15:00:00,4
306.7,204.19,67.65,2019-01-03 16:00:00,4
283.4,176.69,67.65,2019-01-03 17:00:00,4
262.02,129.68,82.35,2019-01-03 18:00:00,4
258.42,174.75,94.12,2019-01-03 19:00:00,4
259.05,181.73,85.29,2019-01-03 20:00:00,4
255.18,151.69,94.12,2019-01-03 21:00:00,4
240.97,141.48,88.24,2019-01-03 22:00:00,4
236.47,125.53,91.18,2019-01-03 23:00:00,4
225.8,117.43,85.29,2019-12-17 00:00:00,2
238.38,96.02,88.24,2019-12-17 01:00:00,2
238.88,96.3,91.18,2019-12-17 02:00:00,2
235.43,92.04,97.06,2019-12-17 03:00:00,2
235.07,97.29,100.0,2019-12-17 04:00:00,2
240.15,90.39,100.0,2019-12-17 05:00:00,2
246.15,92.15,102.94,2019-12-17 06:00:00,2
260.65,95.07,108.82,2019-12-17 07:00:00,2
281.4,92.46,105.88,2019-12-17 08:00:00,2
297.47,114.44,102.94,2019-12-17 09:00:00,2
299.03,223.38,91.18,2019-12-17 10:00:00,2
296.53,268.45,88.24,2019-12-17 11:00:00,2
297.4,174.4,73.53,2019-12-17 12:00:00,2
292.65,159.89,64.71,2019-12-17 13:00:00,2
289.37,187.78,61.76,2019-12-17 14:00:00,2
286.77,194.93,58.82,2019-12-17 15:00:00,2
281.32,195.28,61.76,2019-12-17 16:00:00,2
272.68,193.56,61.76,2019-12-17 17:00:00,2
252.78,204.26,67.65,2019-12-17 18:00:00,2
253.95,182.82,73.53,2019-12-17 19:00:00,2
251.72,147.22,76.47,2019-12-17 20:00:00,2
253.78,120.21,79.41,2019-12-17 21:00:00,2
233.62,94.33,82.35,2019-12-17 22:00:00,2
227.0,84.61,82.35,2019-12-17 23:00:00,2
232.63,92.96,85.29,2019-12-18 00:00:00,3
230.68,129.96,82.35,2019-12-18 01:00:00,3
233.32,122.04,85.29,2019-12-18 02:00:00,3
225.65,116.02,85.29,2019-12-18 03:00:00,3
225.73,123.27,85.29,2019-12-18 04:00:00,3
232.28,124.19,85.29,2019-12-18 05:00:00,3
240.1,118.45,85.29,2019-12-18 06:00:00,3
248.22,127.75,94.12,2019-12-18 07:00:00,3
276.68,129.12,91.18,2019-12-18 08:00:00,3
299.05,260.39,82.35,2019-12-18 09:00:00,3
292.82,249.23,73.53,2019-12-18 10:00:00,3
285.95,191.94,67.65,2019-12-18 11:00:00,3
286.68,221.23,55.88,2019-12-18 12:00:00,3
288.5,256.44,50.0,2019-12-18 13:00:00,3
290.62,262.57,47.06,2019-12-18 14:00:00,3
287.45,259.4,50.0,2019-12-18 15:00:00,3
284.88,240.99,50.0,2019-12-18 16:00:00,3
286.72,228.59,52.94,2019-12-18 17:00:00,3
263.47,211.2,55.88,2019-12-18 18:00:00,3
273.15,209.08,58.82,2019-12-18 19:00:00,3
258.22,179.37,64.71,2019-12-18 20:00:00,3
243.88,170.85,67.65,2019-12-18 21:00:00,3
216.73,149.47,73.53,2019-12-18 22:00:00,3
208.55,127.46,73.53,2019-12-18 23:00:00,3
210.67,93.63,85.29,2019-12-19 00:00:00,4
214.0,83.73,82.35,2019-12-19 01:00:00,4
219.62,178.66,76.47,2019-12-19 02:00:00,4
218.7,159.89,85.29,2019-12-19 03:00:00,4
220.43,119.51,88.24,2019-12-19 04:00:00,4
225.22,110.7,88.24,2019-12-19 05:00:00,4
226.47,105.21,88.24,2019-12-19 06:00:00,4
244.72,112.15,97.06,2019-12-19 07:00:00,4
272.77,97.25,102.94,2019-12-19 08:00:00,4
292.78,195.88,94.12,2019-12-19 09:00:00,4
299.63,194.05,85.29,2019-12-19 10:00:00,4
288.97,163.35,73.53,2019-12-19 11:00:00,4
278.5,198.38,58.82,2019-12-19 12:00:00,4
279.15,217.04,50.0,2019-12-19 13:00:00,4
284.33,232.96,47.06,2019-12-19 14:00:00,4
279.53,222.75,50.0,2019-12-19 15:00:00,4
270.45,225.95,58.82,2019-12-19 16:00:00,4
260.95,210.18,58.82,2019-12-19 17:00:00,4
246.72,180.53,61.76,2019-12-19 18:00:00,4
245.0,169.93,64.71,2019-12-19 19:00:00,4
244.87,142.64,67.65,2019-12-19 20:00:00,4
232.03,147.96,70.59,2019-12-19 21:00:00,4
220.9,127.43,73.53,2019-12-19 22:00:00,4
220.13,104.58,73.53,2019-12-19 23:00:00,4
