,0,1,2,3
0,-0.0,48.23343140668998,35.806095709149126,27.79311626665031
1,48.23343140668998,-0.0,52.53069054293161,42.82170054282791
2,35.806095709149126,52.53069054293161,-0.0,20.74885281255626
3,27.79311626665031,42.82170054282791,20.74885281255626,-0.0
