avg,cen
26.766470588235297,26.21
26.748823529411762,26.27
26.56705882352941,26.16
26.461764705882352,26.46
26.301764705882356,26.18
24.761176470588232,23.26
19.645882352941175,19.58
19.79529411764706,19.47
19.718823529411765,19.47
19.60470588235294,19.43
20.365294117647057,20.09
20.64470588235294,20.83
20.630000000000003,20.23
20.666470588235292,20.02
21.278823529411767,19.77
22.136470588235294,19.95
21.323529411764707,20.08
21.66411764705882,20.03
22.041764705882358,20.21
23.26470588235294,21.77
28.140588235294118,26.8
28.59294117647059,26.91
28.78058823529412,27.0
27.725882352941177,26.71
