,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,-0.0,5.784488185828931,34.99088684932213,11.223814574533904,7.483117451383968,20.095186493360128,14.029409282908695,16.97478423981606,10.39843129010305,22.359739711896623,31.88536192433932,13.038960766470614,15.140524009776541,18.050550470089988,16.756331011834444,27.002112824989318,24.789967541125396,25.73038238925651,21.50873980516572,21.378826453328063,27.48516871933969,28.313225285549645,33.99249739458926,9.281840598771353,5.444816848381305,33.96313910952197,14.450537883134471,28.11841588983736,33.624361903647184,34.79538047485779,23.011912116348608,11.014443576196308,14.500939340476421,18.49342300560635,18.306340776577333,23.587481725131248,18.230773294135442,23.238359910709494,25.368446782698626,26.95016246265605,21.636883304749777,18.539831457625535,22.272372912117312,26.106089052440225,36.809781169924754,47.30577106839898,38.483932245459144,39.686697444524484,42.47383462380996,34.15367754706378,31.88219488551438,15.803716518161114,46.039397330105615,24.17984181784816,22.310115156205192,19.161695219215623,48.459349172744915,21.33699563366014,24.817015399444323,21.88591529181989,21.140231831875493,19.599192671745207,9.62874163320424,14.675717281063276,7.512480899798628,46.817153857514164,13.325196204476217,23.440550874678088
1,5.784488185828931,-0.0,28.996977958635462,7.272502199479099,10.841659712989037,16.70887169038306,16.002390691837633,23.15837096893228,7.314656196689212,11.320171081133058,28.964447337348584,11.911624823135826,16.542893757270328,15.330702057320442,15.094603231191737,24.89110991126094,30.996985290086023,24.298404767633222,20.12108500081961,22.986065429949107,24.199029638609254,26.960159678812524,38.724153786037846,10.589163313960695,7.466289676016819,32.171690969392984,13.424191108235474,22.70466810069321,29.169347835217845,27.854903879355877,13.366932211899718,5.7008791334351265,15.374056863196364,17.525090258352193,15.944956089970944,20.44359510295258,19.62598804071848,20.89897918175624,27.168244611831057,28.677457084297693,21.68909439295167,17.54033555608119,19.99204765712826,26.31773261625828,34.94935142514531,39.314173616395614,38.169482643288596,36.146172786989204,41.22683659454795,40.86907237359274,26.624861341728778,13.241149517575257,29.287869942544532,14.16393656949921,19.443641960569604,21.235357041752653,50.55711093917093,21.148787806628476,22.980112222709618,21.71781961858034,22.728906858827575,26.846643335273406,7.703071889589851,11.745621132581421,8.078437951808068,34.72250198930876,12.724805909851407,25.024403655692012
2,34.99088684932213,28.996977958635462,-0.0,24.711511938802527,37.034559228476866,23.091194139912314,23.53058449143386,38.10732128664374,34.3686999086964,24.15680065770534,14.509159968894412,29.12813324953506,22.993586852449987,27.175338849523087,25.284467196012724,27.77821460818479,30.8350639371821,26.829873304860413,22.944452801681116,26.424715539748732,25.76487939083613,28.24189149441082,28.793393243243806,36.88068320800747,27.092544683473097,32.05410807222918,34.39018509745798,28.48779841520941,17.12932837362306,10.553650526604121,20.26203572432715,21.244305334326306,26.858361553773303,28.103978057013812,21.543497337946413,25.89394677752237,29.165037092629177,24.33529687350345,28.625849512366486,26.1429096133703,29.04951657486225,29.45856281551461,21.370870524437066,26.38776928036704,38.26305331941093,25.872131152803938,35.83512118042762,18.945874337914276,25.052411680198514,38.13730422879747,18.299603868999682,29.03739904529019,11.738074499557856,16.540879935839374,33.06851176541458,21.386856043822032,49.75189393072788,27.696627956219654,30.240195727449073,28.22216089015972,33.096078814983414,31.234248825822487,26.00864543113268,29.7470703170807,30.780000425835244,25.660763834282086,26.620056067378123,22.739279940797104
3,11.223814574533904,7.272502199479099,24.711511938802527,-0.0,15.506908657220048,16.574418779222558,7.939975209366936,15.556005562748933,10.901335221208853,12.446892926071662,32.55058582737592,14.75117264701404,19.811944257004715,18.729749011913917,20.666893425643515,25.513786896769904,28.577807773303782,22.695931316228588,19.031533563927695,23.267894447800977,21.798388640718514,25.709363789272764,35.04626357417248,11.175233378363686,9.048289520263559,24.66344999138942,17.91192620942127,11.337465706331447,27.10375654895162,24.41096936016932,15.902071025816653,8.315389528619765,19.244572805215768,19.058507447887077,19.256246518381882,19.032424478214512,20.86724593661366,23.277627687593057,25.61254498670827,25.349161137573347,22.533497290329784,18.305917143332536,21.91115308368162,24.791814320701917,34.29709843606108,37.950293783903426,34.558955458872205,30.19891480835846,39.14646005583083,34.4223132298282,25.300467852665992,10.648631853292182,30.501136699396312,14.723453567409432,21.645226860900923,19.288576828444015,48.622784410117454,21.15361246509867,22.955723075498987,20.9360964191722,22.702093037969263,19.566224139932068,7.516136666254334,13.702565089042706,12.848026218703348,26.752081946085738,11.645253993266316,23.216397558716057
4,7.483117451383968,10.841659712989037,37.034559228476866,15.506908657220048,-0.0,29.525869864395826,23.076313524578776,22.47662025038083,11.110822880765134,22.626528980178914,33.615138222186296,7.493429237731464,10.12044579527633,12.664151995533967,10.578064005569972,22.22619055974956,20.623628756447612,20.56057657089506,16.187044052972936,17.685467643728533,22.497703668890484,24.483509474377918,38.420501952051055,13.540260908130874,11.996886140981902,32.207536940042885,13.755037336134329,35.41690027101309,38.860697240205006,40.6281141027136,20.00034622261404,9.833124691900142,9.705506668333552,11.845725566440883,11.893218297356349,13.97453463380593,14.584984778031101,17.891944855915533,19.095515640999416,22.793250477267645,16.113724739258473,11.881705417199894,17.760243295220153,22.121041753800455,31.706998588232903,45.58124528582925,31.598284960590867,36.63066067043134,41.836090916154625,27.25842288071445,29.525663522302548,14.611709376655286,42.577365661580316,23.940094536125567,29.342094905857916,17.61900849572343,40.94639117926386,16.77139528855625,18.52655414786077,16.441702664871503,16.580604077725006,20.40035100273827,11.363585885670648,15.889187069231548,8.790805066678478,43.110501966442435,13.094577539035937,29.19758926977649
5,20.095186493360128,16.70887169038306,23.091194139912314,16.574418779222558,29.525869864395826,-0.0,12.551975692537416,16.832852826943647,25.828433469826507,23.36931055747817,31.971493573732285,29.90068987981693,29.889285430966492,31.980656945410452,32.25511157443517,33.11064139095192,33.88189554509301,32.49884309505435,28.846042988893497,32.81499628342524,30.58041402267077,31.42513751696257,22.925293420166607,23.002329792465247,24.399134856663427,42.50000195170892,26.334655055297276,20.699448104639238,14.556842544150959,17.237243103020813,25.435798709867584,21.911660494137376,30.928894739295874,30.838862901632474,30.93875156863613,32.145924218909116,32.67112899760081,31.342568904002327,31.430761647384752,33.781676532880695,33.01850483177464,28.513803107222643,29.9657612858968,28.21425055505087,43.05535762051578,42.878915117971665,52.76243815271348,37.655796832890566,41.194742235058364,46.449815180446535,32.023891366865094,18.44510548479664,37.59569539949944,24.09639827251451,27.453467425801318,24.571643749179955,58.891563307518695,32.14232320879906,35.55572154439729,34.38445864548848,34.40633159848817,31.71423928948928,20.117119065302788,20.074720026158325,22.906233447223055,33.43714168650207,25.79691657191574,21.130601310963574
6,14.029409282908695,16.002390691837633,23.53058449143386,7.939975209366936,23.076313524578776,12.551975692537416,-0.0,15.010407002314299,18.338077960309803,13.867301186322198,35.05926313708657,23.609262651222306,25.022003373322924,23.924117631680094,29.84167113142133,30.134442528326762,31.552698745345783,26.403248807394117,24.46339258577004,27.40549800447585,26.811206249704117,26.84039973995907,35.53233398383306,9.294142742153713,14.806300226418116,29.477857764800888,21.896404467334666,11.640055465911933,18.677908160269446,23.709417808902906,26.304146373486986,19.86844629047646,26.171616531575207,28.37591136705093,28.745303477678924,27.24097705352881,25.55438461003712,27.367967834097986,31.167301136627604,27.363263930968778,26.281946298035155,23.43639803418789,26.586577200921873,27.91567154365064,38.869579364705174,38.74564136199976,41.78507447844258,35.03648381611444,43.72901409441211,38.95748400018316,27.866713155570647,15.444435169000121,32.81728117379659,15.717456286089147,20.267822777963396,21.68366770151182,54.817757797710364,28.534108700711656,30.339125454285334,30.546519884084635,30.27842935455446,25.278643103022223,11.2629128011612,13.099582932250192,15.058208219675043,23.33972693593832,16.874608097003506,25.654674830656877
7,16.97478423981606,23.15837096893228,38.10732128664374,15.556005562748933,22.47662025038083,16.832852826943647,15.010407002314299,-0.0,23.41871711785887,20.85259340964673,36.454105288060056,23.91099880172559,24.128522736850357,23.83883423723804,25.539434052198057,24.773568943020354,23.1646974404474,24.586596606484136,23.75501047015709,25.605600545975044,26.196951461655157,23.389809683895564,24.25420758823328,16.677350286406394,19.23142954731342,30.646083436226796,23.490408634104806,21.07533804383795,27.189944857212502,32.18000571233248,26.46798445382055,24.03721231737371,27.54768805486876,27.004198868009567,25.2586852017388,27.509007746606176,23.401514199047618,23.52319179159859,22.98674951529493,25.703286567762948,23.055878065982537,25.398079598786627,23.602164935671816,22.16226703572403,26.383367666104526,43.85747922841174,38.16965930723305,42.1084041493496,41.61952119923396,33.99286556294653,22.37870383275682,9.74043716163495,32.78818268166706,19.643566899461796,20.551699713135957,22.356304425687494,44.48478994741098,21.9265957722793,23.971493859554624,27.88604872854619,24.240257356750437,18.19072950045088,13.19509882357513,11.383200237826363,14.733382504795106,35.60196657265904,18.288541916830514,19.923881692263297
8,10.39843129010305,7.314656196689212,34.3686999086964,10.901335221208853,11.110822880765134,25.828433469826507,18.338077960309803,23.41871711785887,-0.0,10.986367536324773,27.927616099704654,7.799329222158322,12.620709274201525,13.645420298958854,11.825515702972998,21.11830579549145,26.58822753662431,23.90305389441793,16.034222334940576,18.206871554430066,21.44047504313362,27.788926658635134,42.56377306875788,12.485832700188086,11.79420821998965,31.12066359586295,11.178824462974124,26.44521131800179,33.258171773315496,31.447582188497645,15.138352246673895,9.238592999224146,9.660482200951334,14.114911966490384,13.145116336753883,16.462112892386884,14.780576784174013,18.36030015386893,21.84151804161963,24.903684048839192,18.410014969010497,13.444352471336826,15.846151261454839,25.701385044380515,28.319075433967193,38.37254629331194,39.93493485399511,41.056438237860355,39.211850695842365,41.222703509226996,32.937677399505894,14.25349074941117,36.516468037800706,19.95411417500127,30.137867431412648,25.949325756914853,41.39446660207672,15.754356575379973,20.877656505208687,18.360068142798667,17.11979368364868,23.704474423340507,6.611895198435555,14.712479481956317,7.5230363088671455,42.44997409318824,16.7034756841074,27.448843097142124
9,22.359739711896623,11.320171081133058,24.15680065770534,12.446892926071662,22.626528980178914,23.36931055747817,13.867301186322198,20.85259340964673,10.986367536324773,-0.0,21.99746213347459,13.615832403244719,17.108805248128967,16.82279716358843,12.384898468787743,20.880660534145058,25.946711133244747,19.866273614967884,17.07304389014286,17.430058930390928,17.951941956510275,23.527071857713178,39.41896420309676,16.123068447211455,16.223676404107064,29.532093117375876,13.238664153333065,23.14878974838954,26.19855292870349,26.679640491067495,12.202552917723375,9.458970676982352,16.925622297328026,16.13610543277899,13.802488237175824,16.874388864492545,15.886819004052123,18.809879436301973,22.212283741961492,20.554818514938074,16.17739020687668,17.568325328873446,16.46231482559059,23.17266092594974,28.44677816869059,28.78340009270715,26.58042681630106,27.503007731505438,31.363640443796513,25.110273100950348,21.1360443810485,22.024577883084305,28.03801261572956,25.63891736207167,34.84372281481663,17.490480506098482,43.997747403217794,16.826353840138214,17.881633700870292,16.703058915891543,19.34220083382061,17.212432955064195,17.967362138364958,24.18274449645223,24.53041086242312,25.284982257067508,18.953002104637243,29.325841779548682
