0,1,time,week
59.26,99.93,2019-06-03 00:00:00,1
59.4,85.21,2019-06-03 01:00:00,1
59.22,93.17,2019-06-03 02:00:00,1
58.97,89.93,2019-06-03 03:00:00,1
61.26,120.42,2019-06-03 04:00:00,1
71.87,195.77,2019-06-03 05:00:00,1
73.33,198.06,2019-06-03 06:00:00,1
81.91,193.27,2019-06-03 07:00:00,1
91.05,198.63,2019-06-03 08:00:00,1
93.76,203.1,2019-06-03 09:00:00,1
93.93,209.05,2019-06-03 10:00:00,1
94.54,203.66,2019-06-03 11:00:00,1
93.65,208.7,2019-06-03 12:00:00,1
93.71,215.39,2019-06-03 13:00:00,1
93.88,227.18,2019-06-03 14:00:00,1
93.53,226.06,2019-06-03 15:00:00,1
91.41,229.79,2019-06-03 16:00:00,1
83.64,219.01,2019-06-03 17:00:00,1
73.51,204.75,2019-06-03 18:00:00,1
63.42,145.81,2019-06-03 19:00:00,1
64.76,119.08,2019-06-03 20:00:00,1
67.67,129.26,2019-06-03 21:00:00,1
65.34,115.07,2019-06-03 22:00:00,1
59.42,103.06,2019-06-03 23:00:00,1
57.59,104.96,2019-06-04 00:00:00,2
58.09,95.77,2019-06-04 01:00:00,2
58.35,96.02,2019-06-04 02:00:00,2
57.97,96.02,2019-06-04 03:00:00,2
61.9,127.04,2019-06-04 04:00:00,2
71.43,204.12,2019-06-04 05:00:00,2
72.48,205.77,2019-06-04 06:00:00,2
80.62,197.71,2019-06-04 07:00:00,2
92.04,197.78,2019-06-04 08:00:00,2
95.67,206.02,2019-06-04 09:00:00,2
95.34,211.73,2019-06-04 10:00:00,2
96.49,209.51,2019-06-04 11:00:00,2
95.2,206.94,2019-06-04 12:00:00,2
94.53,212.08,2019-06-04 13:00:00,2
94.77,216.3,2019-06-04 14:00:00,2
91.39,225.39,2019-06-04 15:00:00,2
92.56,224.47,2019-06-04 16:00:00,2
85.42,212.39,2019-06-04 17:00:00,2
73.07,195.85,2019-06-04 18:00:00,2
64.23,145.04,2019-06-04 19:00:00,2
64.7,114.96,2019-06-04 20:00:00,2
65.82,121.06,2019-06-04 21:00:00,2
61.83,106.13,2019-06-04 22:00:00,2
59.01,97.22,2019-06-04 23:00:00,2
57.6,103.91,2019-06-05 00:00:00,3
58.39,98.94,2019-06-05 01:00:00,3
58.48,101.55,2019-06-05 02:00:00,3
57.89,95.92,2019-06-05 03:00:00,3
60.48,126.76,2019-06-05 04:00:00,3
72.17,202.22,2019-06-05 05:00:00,3
72.69,213.1,2019-06-05 06:00:00,3
80.96,198.38,2019-06-05 07:00:00,3
91.76,202.18,2019-06-05 08:00:00,3
94.59,207.08,2019-06-05 09:00:00,3
95.59,211.34,2019-06-05 10:00:00,3
95.42,211.94,2019-06-05 11:00:00,3
94.61,214.58,2019-06-05 12:00:00,3
95.84,222.89,2019-06-05 13:00:00,3
97.61,239.19,2019-06-05 14:00:00,3
97.93,246.13,2019-06-05 15:00:00,3
95.41,256.3,2019-06-05 16:00:00,3
87.81,254.08,2019-06-05 17:00:00,3
76.86,232.25,2019-06-05 18:00:00,3
69.41,159.01,2019-06-05 19:00:00,3
68.64,128.27,2019-06-05 20:00:00,3
68.95,137.11,2019-06-05 21:00:00,3
65.74,121.44,2019-06-05 22:00:00,3
60.93,112.25,2019-06-05 23:00:00,3
57.66,115.99,2019-06-06 00:00:00,4
58.69,107.82,2019-06-06 01:00:00,4
58.47,105.95,2019-06-06 02:00:00,4
57.67,104.12,2019-06-06 03:00:00,4
58.02,102.71,2019-06-06 04:00:00,4
59.53,100.14,2019-06-06 05:00:00,4
69.64,171.34,2019-06-06 06:00:00,4
89.43,272.29,2019-06-06 07:00:00,4
94.46,248.13,2019-06-06 08:00:00,4
97.28,234.08,2019-06-06 09:00:00,4
97.05,236.2,2019-06-06 10:00:00,4
96.8,232.78,2019-06-06 11:00:00,4
97.28,249.54,2019-06-06 12:00:00,4
98.93,263.59,2019-06-06 13:00:00,4
101.41,291.97,2019-06-06 14:00:00,4
98.26,278.27,2019-06-06 15:00:00,4
96.54,280.88,2019-06-06 16:00:00,4
77.61,199.12,2019-06-06 17:00:00,4
65.23,158.77,2019-06-06 18:00:00,4
64.73,148.1,2019-06-06 19:00:00,4
67.12,149.96,2019-06-06 20:00:00,4
69.2,145.0,2019-06-06 21:00:00,4
68.55,133.84,2019-06-06 22:00:00,4
62.25,122.78,2019-06-06 23:00:00,4
59.91,124.23,2019-06-07 00:00:00,5
59.78,116.02,2019-06-07 01:00:00,5
59.49,112.25,2019-06-07 02:00:00,5
60.68,115.42,2019-06-07 03:00:00,5
62.87,150.18,2019-06-07 04:00:00,5
74.87,247.92,2019-06-07 05:00:00,5
82.76,267.25,2019-06-07 06:00:00,5
91.32,258.27,2019-06-07 07:00:00,5
96.82,253.1,2019-06-07 08:00:00,5
100.07,254.05,2019-06-07 09:00:00,5
97.9,249.26,2019-06-07 10:00:00,5
97.14,245.53,2019-06-07 11:00:00,5
97.09,253.8,2019-06-07 12:00:00,5
99.18,254.79,2019-06-07 13:00:00,5
100.56,270.99,2019-06-07 14:00:00,5
98.45,274.3,2019-06-07 15:00:00,5
95.85,280.25,2019-06-07 16:00:00,5
87.79,274.3,2019-06-07 17:00:00,5
76.23,259.37,2019-06-07 18:00:00,5
66.18,182.68,2019-06-07 19:00:00,5
63.56,141.62,2019-06-07 20:00:00,5
64.04,154.72,2019-06-07 21:00:00,5
61.73,133.06,2019-06-07 22:00:00,5
60.51,123.31,2019-06-07 23:00:00,5
59.97,128.17,2019-06-10 00:00:00,1
59.63,116.69,2019-06-10 01:00:00,1
59.47,120.14,2019-06-10 02:00:00,1
58.83,115.49,2019-06-10 03:00:00,1
61.62,148.27,2019-06-10 04:00:00,1
73.89,245.04,2019-06-10 05:00:00,1
75.53,258.35,2019-06-10 06:00:00,1
85.11,241.2,2019-06-10 07:00:00,1
95.21,239.3,2019-06-10 08:00:00,1
97.72,251.58,2019-06-10 09:00:00,1
98.29,242.18,2019-06-10 10:00:00,1
97.23,248.06,2019-06-10 11:00:00,1
98.49,248.45,2019-06-10 12:00:00,1
96.73,262.04,2019-06-10 13:00:00,1
96.62,268.66,2019-06-10 14:00:00,1
97.0,278.31,2019-06-10 15:00:00,1
97.71,284.89,2019-06-10 16:00:00,1
90.33,279.82,2019-06-10 17:00:00,1
77.3,266.23,2019-06-10 18:00:00,1
69.05,181.73,2019-06-10 19:00:00,1
65.54,151.16,2019-06-10 20:00:00,1
65.85,144.19,2019-06-10 21:00:00,1
65.71,129.61,2019-06-10 22:00:00,1
61.57,122.43,2019-06-10 23:00:00,1
59.28,122.92,2019-06-11 00:00:00,2
60.07,120.67,2019-06-11 01:00:00,2
60.03,118.98,2019-06-11 02:00:00,2
59.83,120.04,2019-06-11 03:00:00,2
63.97,160.04,2019-06-11 04:00:00,2
75.44,263.49,2019-06-11 05:00:00,2
76.38,283.45,2019-06-11 06:00:00,2
87.4,276.55,2019-06-11 07:00:00,2
96.32,268.8,2019-06-11 08:00:00,2
100.12,278.35,2019-06-11 09:00:00,2
100.89,279.65,2019-06-11 10:00:00,2
100.89,273.27,2019-06-11 11:00:00,2
100.03,275.99,2019-06-11 12:00:00,2
100.12,283.77,2019-06-11 13:00:00,2
100.38,294.96,2019-06-11 14:00:00,2
99.26,305.77,2019-06-11 15:00:00,2
98.11,298.77,2019-06-11 16:00:00,2
88.84,285.99,2019-06-11 17:00:00,2
80.01,264.37,2019-06-11 18:00:00,2
72.0,181.73,2019-06-11 19:00:00,2
71.61,150.53,2019-06-11 20:00:00,2
71.99,154.23,2019-06-11 21:00:00,2
68.93,132.89,2019-06-11 22:00:00,2
65.27,127.08,2019-06-11 23:00:00,2
63.88,128.59,2019-06-12 00:00:00,3
64.19,128.66,2019-06-12 01:00:00,3
63.67,122.61,2019-06-12 02:00:00,3
62.85,122.5,2019-06-12 03:00:00,3
66.23,158.56,2019-06-12 04:00:00,3
77.49,253.35,2019-06-12 05:00:00,3
79.74,263.42,2019-06-12 06:00:00,3
85.87,257.36,2019-06-12 07:00:00,3
92.67,239.05,2019-06-12 08:00:00,3
99.85,263.94,2019-06-12 09:00:00,3
97.08,263.35,2019-06-12 10:00:00,3
97.28,262.11,2019-06-12 11:00:00,3
97.0,261.87,2019-06-12 12:00:00,3
98.19,276.9,2019-06-12 13:00:00,3
98.65,287.78,2019-06-12 14:00:00,3
99.36,295.53,2019-06-12 15:00:00,3
97.66,301.02,2019-06-12 16:00:00,3
89.98,289.44,2019-06-12 17:00:00,3
77.14,273.59,2019-06-12 18:00:00,3
67.6,189.79,2019-06-12 19:00:00,3
69.61,151.8,2019-06-12 20:00:00,3
69.46,156.41,2019-06-12 21:00:00,3
66.44,133.31,2019-06-12 22:00:00,3
63.88,127.01,2019-06-12 23:00:00,3
60.23,126.83,2019-06-13 00:00:00,4
59.86,121.41,2019-06-13 01:00:00,4
60.46,122.18,2019-06-13 02:00:00,4
59.69,116.37,2019-06-13 03:00:00,4
60.19,121.2,2019-06-13 04:00:00,4
61.01,123.7,2019-06-13 05:00:00,4
74.16,206.76,2019-06-13 06:00:00,4
93.76,306.55,2019-06-13 07:00:00,4
96.94,294.79,2019-06-13 08:00:00,4
99.55,282.75,2019-06-13 09:00:00,4
99.03,271.41,2019-06-13 10:00:00,4
98.7,276.9,2019-06-13 11:00:00,4
97.66,273.13,2019-06-13 12:00:00,4
98.59,273.45,2019-06-13 13:00:00,4
100.37,288.84,2019-06-13 14:00:00,4
99.1,291.94,2019-06-13 15:00:00,4
96.55,293.35,2019-06-13 16:00:00,4
80.35,204.01,2019-06-13 17:00:00,4
67.74,160.77,2019-06-13 18:00:00,4
67.02,152.92,2019-06-13 19:00:00,4
71.2,161.09,2019-06-13 20:00:00,4
73.11,163.73,2019-06-13 21:00:00,4
70.3,150.04,2019-06-13 22:00:00,4
64.78,138.73,2019-06-13 23:00:00,4
62.09,130.18,2019-06-14 00:00:00,5
62.92,128.2,2019-06-14 01:00:00,5
60.89,121.48,2019-06-14 02:00:00,5
60.34,118.13,2019-06-14 03:00:00,5
63.11,155.49,2019-06-14 04:00:00,5
74.66,256.83,2019-06-14 05:00:00,5
82.65,277.43,2019-06-14 06:00:00,5
89.67,267.15,2019-06-14 07:00:00,5
95.78,262.89,2019-06-14 08:00:00,5
99.41,271.13,2019-06-14 09:00:00,5
98.3,272.64,2019-06-14 10:00:00,5
99.11,270.35,2019-06-14 11:00:00,5
99.1,264.79,2019-06-14 12:00:00,5
100.64,274.61,2019-06-14 13:00:00,5
101.32,291.65,2019-06-14 14:00:00,5
99.96,289.19,2019-06-14 15:00:00,5
97.51,293.87,2019-06-14 16:00:00,5
87.84,289.75,2019-06-14 17:00:00,5
77.37,269.12,2019-06-14 18:00:00,5
67.38,186.94,2019-06-14 19:00:00,5
63.9,150.6,2019-06-14 20:00:00,5
63.74,149.33,2019-06-14 21:00:00,5
