avg,cen
61.805370370370355,59.61
61.53203703703704,60.75
61.39518518518519,61.03
61.23999999999998,60.23
63.91574074074075,62.51
73.46370370370371,74.73
78.31425925925929,77.1
89.62796296296298,86.53
97.5188888888889,94.43
100.26055555555556,97.18
100.8314814814815,98.69
101.0898148148148,98.04
101.2288888888889,98.16
101.18648148148152,99.64
101.43370370370369,100.12
101.06666666666669,99.33
99.48925925925926,98.0
90.95018518518519,91.94
79.0937037037037,80.39
70.4514814814815,70.87
69.80222222222224,68.78
70.76611111111112,69.13
68.41907407407409,66.99
63.9724074074074,63.8
