,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,-0.0,2.7872898480403943,4.053261520907693,3.6361609163392936,4.055913424023293,4.455712901865966,4.321247475987834,23.47893034667592,3.1959934676806534,6.549359664743898,3.116820281990222,18.39657081203812,7.3209399943323925,2.5790817567980238,2.2951135651920977,2.2633455400385025,2.8445198922775177,3.837309386671577,8.08373058557465,9.635590468332026,9.872244790969738,6.40287658229695,7.94607709507922,6.178681271890067,4.882728286588308,5.303661912405182,5.309794429706125,3.14799463136684,3.1780510416605052,3.0659638678199674,3.726338551540876,5.679023263066926,3.291735102052742,2.0673688508607433,2.729716402188773,3.9357287306146778,3.2156803194072956,6.7069906784640185,3.9644110774782026,2.7692852333623876,2.6327549477407337,7.230276541668701,6.325995697185655,15.962545455845477,11.493285042344613
1,2.7872898480403943,-0.0,6.248258073772264,3.623612020025374,3.3499527900579325,5.2018503145814625,2.584542538319771,17.950049913028995,3.744402431862797,4.720500904405602,4.3101219191648354,22.24031510465546,7.605199272787291,4.574637059269937,2.8769128597268088,3.267042956447574,5.056865602051351,3.635246846541168,8.458871934788613,9.557520072651025,12.043252390779468,6.558177178762086,6.512675482808647,5.551488709994746,4.98009140293823,4.538538494773251,5.0442910556849005,4.18278901499665,2.6839565839072,3.6083116951412086,4.978050521544068,6.179306792610543,3.997349541498844,3.2492862052456095,3.971115433449766,4.923222556810704,2.634795313828017,6.9419094437817535,4.617710511002977,3.6333193333627403,3.619955863659964,6.179539941321481,6.9557038930082244,14.82290362498649,15.665643842384693
2,4.053261520907693,6.248258073772264,-0.0,7.238587020952485,7.760460363754524,7.375275350964214,7.243330790592911,24.889921948707112,4.874838582873621,10.866086014418963,5.390106271304775,16.597397533283736,9.765068360728037,6.13626582948169,5.2402842276507835,7.255828074081825,7.743806190915399,3.3355085328915717,11.9174395551138,14.36581355147246,14.348655705120839,9.508674435395173,5.434363126319027,9.498118020499088,7.289043507024658,6.318944288118847,7.428390768374634,4.1622046354515625,6.723254874326306,3.9708582839113973,5.384698047408462,7.404518615841438,4.485833455846388,5.546336376105314,4.449605716974487,5.409349470804927,6.201930546376841,7.08808696183706,6.657979669552062,7.501414880354557,7.357431184792714,12.011996432656403,9.541374596506968,19.679981207560747,18.65823337046107
3,3.6361609163392936,3.623612020025374,7.238587020952485,-0.0,4.572593824479744,6.457973352617316,3.7608413004304855,23.75691002359245,5.923529525019869,9.034569379605323,5.794464607892693,17.15288055873389,6.770589261182292,3.3506667875587097,3.439823003817864,3.64692650545089,6.137822891421447,6.395124814642476,12.188677015043712,12.365438406392496,13.897222186744525,8.96573624829397,12.302686523917137,8.422620920462576,8.19155086260848,9.771264668848403,6.8769511154194065,4.759395339616236,3.4125877782234397,4.308837875335327,3.7765779197291476,4.646949331126666,3.9988762530693474,5.300533649189629,3.3188956664111138,3.9954178825245266,2.9246401939537665,5.721225378345537,3.844145455508517,4.239868837493353,6.4525096304898115,8.206901838789403,8.180432172485943,17.710706418166865,15.374352836695092
4,4.055913424023293,3.3499527900579325,7.760460363754524,4.572593824479744,-0.0,2.814765981168972,2.5575198174401637,21.13637657709281,4.112065194359247,5.582519744949957,2.955166317292538,19.317202469972937,9.27239050647767,5.487355998360458,4.068760628822631,4.001277428757369,4.0652389477757005,4.526445497078785,7.165926820472757,7.748201554358852,10.153026510689243,5.122367734661234,6.281282168907997,4.4367562731276395,4.630935416375234,5.100220411166314,4.2584768176935475,4.143440012504368,2.6610306361020073,3.73896760948684,6.386054946186207,5.603887337996742,4.7549206683627405,4.403305098248556,3.7490416231141137,5.816936320693333,4.5817243613198295,8.068812518905357,5.140828727097931,5.628630761025226,5.6876893782429345,8.885838126137967,9.333333441510016,17.69799590131887,12.515067272504957
5,4.455712901865966,5.2018503145814625,7.375275350964214,6.457973352617316,2.814765981168972,-0.0,4.4013682254729165,20.662688585454493,3.4833709069391823,7.219471666981369,4.906834961873914,22.2585041042782,10.485316099761635,4.797087006125572,4.118405114787198,4.677031361974918,4.430123943603959,4.305020187067096,8.318480462215518,9.542974538129918,12.046525948089359,7.983984678365762,6.17917368224976,3.9804107576388836,4.248589412830674,6.763537594072692,3.029594902126204,4.012579122448784,4.046349645817536,3.6344116709924497,6.974866098911666,5.808782508332268,5.738593551838435,4.421838734187285,3.870670970607865,5.193692296433521,4.8660573496885,8.084217372399555,6.937577985168541,5.766248364359665,5.178038295990512,8.126754524806902,8.910530665061632,17.953668355515696,17.20624530625637
6,4.321247475987834,2.584542538319771,7.243330790592911,3.7608413004304855,2.5575198174401637,4.4013682254729165,-0.0,20.183551726332553,4.807769054564015,6.209466644300445,4.124143801110238,16.4857627210378,9.72389632906337,5.817381956764687,3.375339530097929,4.867684158254841,5.950452217268098,4.855837654645153,8.751014949724256,9.659135016835293,12.619117843383505,5.604766239788149,7.377789286543093,4.284569154501902,3.879903042132244,4.628167651117004,3.8840348958741715,4.626651813521225,2.3374068371186447,3.1466848609866527,6.308639307154545,5.5904150771251855,4.741885499545735,4.76213452676838,4.468753303907264,6.410339464427218,3.672574536949092,8.324609342857404,6.514373107692543,4.892230551234388,6.7649242184143725,6.954857420034354,7.431982730169436,13.569973567793802,17.288839362759685
7,23.47893034667592,17.950049913028995,24.889921948707112,23.75691002359245,21.13637657709281,20.662688585454493,20.183551726332553,-0.0,22.759590474568245,23.150552276683644,19.85655458368866,28.01773129488379,17.819659825990637,21.42270815764088,22.5412873909313,19.942515960678488,20.641915341604676,20.46371438963813,23.459451624327706,28.448277803715925,28.436500650543596,22.167069612133854,24.126734594943894,23.13369902799601,23.7754858211571,23.243975488316497,21.658573315080265,19.512323543466202,18.031541024167627,21.55200094788739,18.565381409429992,18.69358252831718,18.3866536047961,23.680793836320564,21.931015177943635,19.81293058960074,19.644613679218747,21.890656631997718,19.320424877249067,17.961319905750244,24.12272186741905,28.623034785998815,24.388691953953177,33.959800239041854,26.492378766166766
8,3.1959934676806534,3.744402431862797,4.874838582873621,5.923529525019869,4.112065194359247,3.4833709069391823,4.807769054564015,22.759590474568245,-0.0,5.940073001865325,3.0147072209113577,23.546015296980976,11.749487180104285,4.42953692332545,3.029330380160915,3.226996308898565,3.22700960204219,2.8834378067519473,6.905212985850935,7.89263312608212,9.008255401812947,5.431051469208069,5.089460311409148,4.429737968941052,3.5843309856778767,3.8289274421634762,3.396138612056396,3.6397515231584707,3.5168058147184795,3.1436203202791497,5.61265523641955,4.830111639146998,6.436503022912732,3.0373565358617096,3.754444558656986,6.694983378610823,5.046290028679552,8.051515698032103,6.866697905719111,4.328739794561984,5.059742672829367,7.006567132165476,7.052321897248291,16.535255518848192,11.401936672156694
9,6.549359664743898,4.720500904405602,10.866086014418963,9.034569379605323,5.582519744949957,7.219471666981369,6.209466644300445,23.150552276683644,5.940073001865325,-0.0,7.491452212769617,27.416722663495673,13.212681875330764,9.89625852306185,7.351263252913661,5.058963932062213,4.962473402385271,6.403043599690787,4.75011424186678,3.9860476158512403,7.109693458436354,3.96624783141065,7.857679154098835,5.546153584019589,5.891589093212258,4.506950148062903,5.1402664925320805,7.026632388694597,5.8383927065623515,6.9692756949173775,10.576814419248192,10.70828713076312,8.711375548176465,6.260500909370104,7.180503791267688,9.79782995681041,7.215792825916225,12.125922482264468,9.532242825612974,6.540687766110679,5.925808675303583,3.4205726875480886,4.7372845359657445,9.168960241702429,9.219372834465934
