0,1,2,time,week
260.8,474.54,23.53,2019-06-19 00:00:00,3
259.22,470.0,23.53,2019-06-19 01:00:00,3
257.33,452.15,26.47,2019-06-19 02:00:00,3
257.35,435.28,26.47,2019-06-19 03:00:00,3
248.0,462.18,29.41,2019-06-19 04:00:00,3
250.35,440.35,29.41,2019-06-19 05:00:00,3
254.47,445.25,32.35,2019-06-19 06:00:00,3
276.02,556.13,29.41,2019-06-19 07:00:00,3
309.98,638.77,26.47,2019-06-19 08:00:00,3
320.37,616.23,23.53,2019-06-19 09:00:00,3
324.38,646.76,26.47,2019-06-19 10:00:00,3
333.17,716.65,20.59,2019-06-19 11:00:00,3
337.22,697.89,20.59,2019-06-19 12:00:00,3
337.15,683.63,17.65,2019-06-19 13:00:00,3
337.88,793.52,20.59,2019-06-19 14:00:00,3
333.5,818.38,17.65,2019-06-19 15:00:00,3
331.32,803.91,17.65,2019-06-19 16:00:00,3
317.5,796.94,20.59,2019-06-19 17:00:00,3
297.23,845.56,17.65,2019-06-19 18:00:00,3
291.05,750.07,17.65,2019-06-19 19:00:00,3
284.3,696.76,17.65,2019-06-19 20:00:00,3
286.35,674.51,20.59,2019-06-19 21:00:00,3
266.6,580.67,17.65,2019-06-19 22:00:00,3
253.42,513.8,17.65,2019-06-19 23:00:00,3
252.83,488.98,23.53,2019-06-20 00:00:00,4
260.08,465.67,23.53,2019-06-20 01:00:00,4
256.2,476.83,23.53,2019-06-20 02:00:00,4
259.48,480.85,23.53,2019-06-20 03:00:00,4
249.75,461.34,26.47,2019-06-20 04:00:00,4
248.98,441.02,26.47,2019-06-20 05:00:00,4
249.28,436.27,26.47,2019-06-20 06:00:00,4
278.23,526.2,26.47,2019-06-20 07:00:00,4
300.92,546.87,26.47,2019-06-20 08:00:00,4
322.37,612.78,23.53,2019-06-20 09:00:00,4
332.92,688.8,20.59,2019-06-20 10:00:00,4
336.75,741.41,23.53,2019-06-20 11:00:00,4
335.65,744.79,20.59,2019-06-20 12:00:00,4
329.02,718.42,20.59,2019-06-20 13:00:00,4
336.32,760.81,17.65,2019-06-20 14:00:00,4
334.88,808.38,17.65,2019-06-20 15:00:00,4
329.67,821.13,17.65,2019-06-20 16:00:00,4
325.68,840.92,14.71,2019-06-20 17:00:00,4
308.65,830.35,14.71,2019-06-20 18:00:00,4
297.83,761.3,17.65,2019-06-20 19:00:00,4
293.9,709.01,17.65,2019-06-20 20:00:00,4
291.08,641.87,20.59,2019-06-20 21:00:00,4
275.7,514.75,20.59,2019-06-20 22:00:00,4
269.58,493.63,23.53,2019-06-20 23:00:00,4
274.28,536.44,26.47,2019-06-21 00:00:00,5
275.42,486.97,26.47,2019-06-21 01:00:00,5
267.4,482.54,26.47,2019-06-21 02:00:00,5
268.08,480.53,26.47,2019-06-21 03:00:00,5
257.55,447.36,29.41,2019-06-21 04:00:00,5
255.08,410.7,29.41,2019-06-21 05:00:00,5
258.7,432.18,26.47,2019-06-21 06:00:00,5
287.38,555.74,26.47,2019-06-21 07:00:00,5
316.88,581.69,23.53,2019-06-21 08:00:00,5
329.8,622.15,20.59,2019-06-21 09:00:00,5
326.57,713.42,23.53,2019-06-21 10:00:00,5
329.68,754.75,23.53,2019-06-21 11:00:00,5
333.18,698.42,23.53,2019-06-21 12:00:00,5
328.4,678.27,17.65,2019-06-21 13:00:00,5
331.0,778.59,17.65,2019-06-21 14:00:00,5
328.25,849.08,17.65,2019-06-21 15:00:00,5
323.73,884.01,17.65,2019-06-21 16:00:00,5
306.53,820.32,17.65,2019-06-21 17:00:00,5
289.03,766.06,20.59,2019-06-21 18:00:00,5
277.33,691.44,20.59,2019-06-21 19:00:00,5
268.15,637.57,20.59,2019-06-21 20:00:00,5
272.12,640.63,20.59,2019-06-21 21:00:00,5
255.95,566.76,20.59,2019-06-21 22:00:00,5
247.85,517.18,20.59,2019-06-21 23:00:00,5
256.38,525.56,23.53,2019-06-24 00:00:00,1
261.53,545.81,26.47,2019-06-24 01:00:00,1
252.48,443.66,29.41,2019-06-24 02:00:00,1
246.88,413.24,29.41,2019-06-24 03:00:00,1
248.33,439.61,29.41,2019-06-24 04:00:00,1
246.1,388.52,29.41,2019-06-24 05:00:00,1
244.28,388.17,29.41,2019-06-24 06:00:00,1
266.12,497.11,29.41,2019-06-24 07:00:00,1
303.72,618.17,26.47,2019-06-24 08:00:00,1
315.18,656.73,26.47,2019-06-24 09:00:00,1
324.18,654.05,23.53,2019-06-24 10:00:00,1
328.03,721.9,23.53,2019-06-24 11:00:00,1
332.17,785.04,23.53,2019-06-24 12:00:00,1
327.15,744.23,23.53,2019-06-24 13:00:00,1
326.48,775.11,20.59,2019-06-24 14:00:00,1
329.15,818.1,20.59,2019-06-24 15:00:00,1
320.67,794.86,20.59,2019-06-24 16:00:00,1
315.45,755.21,23.53,2019-06-24 17:00:00,1
296.67,744.47,23.53,2019-06-24 18:00:00,1
293.77,730.0,20.59,2019-06-24 19:00:00,1
290.78,654.86,23.53,2019-06-24 20:00:00,1
287.82,630.85,20.59,2019-06-24 21:00:00,1
276.5,546.55,23.53,2019-06-24 22:00:00,1
269.05,515.95,23.53,2019-06-24 23:00:00,1
268.32,509.65,20.59,2019-06-25 00:00:00,2
263.95,474.54,23.53,2019-06-25 01:00:00,2
260.02,441.55,26.47,2019-06-25 02:00:00,2
263.17,465.6,23.53,2019-06-25 03:00:00,2
259.77,499.93,26.47,2019-06-25 04:00:00,2
259.82,458.35,26.47,2019-06-25 05:00:00,2
258.87,436.8,29.41,2019-06-25 06:00:00,2
279.3,554.37,26.47,2019-06-25 07:00:00,2
307.22,573.45,26.47,2019-06-25 08:00:00,2
320.65,601.37,23.53,2019-06-25 09:00:00,2
327.95,729.54,23.53,2019-06-25 10:00:00,2
330.93,892.15,23.53,2019-06-25 11:00:00,2
330.53,788.13,20.59,2019-06-25 12:00:00,2
329.82,795.32,20.59,2019-06-25 13:00:00,2
329.67,790.7,17.65,2019-06-25 14:00:00,2
322.73,764.3,20.59,2019-06-25 15:00:00,2
320.52,756.16,23.53,2019-06-25 16:00:00,2
314.82,801.41,20.59,2019-06-25 17:00:00,2
304.12,790.49,20.59,2019-06-25 18:00:00,2
