avg,cen
622.3038636363635,741.69
616.233409090909,776.09
597.0922727272726,708.98
590.6231818181818,708.98
581.4425,688.94
573.5829545454546,688.35
587.1681818181819,729.12
664.6527272727272,811.27
695.0597727272726,812.11
752.2040909090906,850.63
780.4527272727274,836.62
791.5852272727271,855.95
798.3700000000001,868.06
792.9236363636365,861.97
775.2397727272725,852.36
786.483409090909,846.76
814.969318181818,917.82
858.9568181818181,907.64
876.2125,887.15
829.5047727272727,852.04
778.8479545454545,818.42
737.0938636363637,810.67
663.1959090909091,763.63
631.6425,725.49
