,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-0.0,10.855100680276331,7.907460750469526,10.655812605915441,13.74510668206694,8.720617046731261,37.421474788918985,46.94299825031656,42.8784765356345,30.76721260302861,45.3967750256928,40.86403231249462,29.90014293624559,30.836047666019883,32.394750910233164
1,10.855100680276331,-0.0,6.545670076437035,16.494532236120932,18.850926398615684,16.264316041070217,26.026825582795947,34.42077344309852,29.540425282012915,17.671491032877277,33.91478773995555,34.889820920793,22.395677089319967,22.520613107902822,24.24791660983579
2,7.907460750469526,6.545670076437035,-0.0,11.451889757880881,10.717241559320598,10.280098125474764,33.07836688410812,41.88034305795327,36.9333117476947,27.066212941643872,41.935071492067685,38.09014867531168,27.37050024790034,27.492298060485687,27.297590327071262
3,10.655812605915441,16.494532236120932,11.451889757880881,-0.0,11.907640295005425,10.743062114576283,47.29469467889168,58.1998114712102,52.17352129324008,39.14460580264285,57.3687004840501,49.16010972163882,37.59279896063925,40.127881942110825,43.03984216982455
4,13.74510668206694,18.850926398615684,10.717241559320598,11.907640295005425,-0.0,6.962430499989058,54.43010975428742,61.66902217726768,57.48286178854124,48.91976873624201,61.653923428120095,52.293765917879135,39.958674603258096,40.68223937629111,40.40887129212682
5,8.720617046731261,16.264316041070217,10.280098125474764,10.743062114576283,6.962430499989058,-0.0,48.523614066483454,56.8422199748447,51.588566265439134,44.454712558476444,54.31962764502472,47.79085114649163,34.35655597081142,35.175173777985414,34.78360517533701
6,37.421474788918985,26.026825582795947,33.07836688410812,47.29469467889168,54.43010975428742,48.523614066483454,-0.0,6.71812411455319,3.367561478773954,5.38960323462162,7.077654892673701,8.396773932360807,8.172526697535082,6.1406491207530385,7.548885148267853
7,46.94299825031656,34.42077344309852,41.88034305795327,58.1998114712102,61.66902217726768,56.8422199748447,6.71812411455319,-0.0,5.316179335757364,11.58679173836477,4.22490936233883,11.858548916551747,16.7720832013858,12.677281277315112,13.875240868424635
8,42.8784765356345,29.540425282012915,36.9333117476947,52.17352129324008,57.48286178854124,51.588566265439134,3.367561478773954,5.316179335757364,-0.0,7.531510420664138,5.845353027130449,10.242744341845164,11.634184023857355,8.547040559822564,8.91734195615727
9,30.76721260302861,17.671491032877277,27.066212941643872,39.14460580264285,48.91976873624201,44.454712558476444,5.38960323462162,11.58679173836477,7.531510420664138,-0.0,11.745546058454005,12.452269086348693,6.605143556028345,6.6451637217372275,7.757521660252182
10,45.3967750256928,33.91478773995555,41.935071492067685,57.3687004840501,61.653923428120095,54.31962764502472,7.077654892673701,4.22490936233883,5.845353027130449,11.745546058454005,-0.0,13.294588140778984,17.039938743649582,12.066123324019044,12.747559960711916
11,40.86403231249462,34.889820920793,38.09014867531168,49.16010972163882,52.293765917879135,47.79085114649163,8.396773932360807,11.858548916551747,10.242744341845164,12.452269086348693,13.294588140778984,-0.0,8.57259137494348,8.105650433557692,9.686052111618691
12,29.90014293624559,22.395677089319967,27.37050024790034,37.59279896063925,39.958674603258096,34.35655597081142,8.172526697535082,16.7720832013858,11.634184023857355,6.605143556028345,17.039938743649582,8.57259137494348,-0.0,3.2200530342973486,5.811685825379374
13,30.836047666019883,22.520613107902822,27.492298060485687,40.127881942110825,40.68223937629111,35.175173777985414,6.1406491207530385,12.677281277315112,8.547040559822564,6.6451637217372275,12.066123324019044,8.105650433557692,3.2200530342973486,-0.0,3.095765766869609
14,32.394750910233164,24.24791660983579,27.297590327071262,43.03984216982455,40.40887129212682,34.78360517533701,7.548885148267853,13.875240868424635,8.91734195615727,7.757521660252182,12.747559960711916,9.686052111618691,5.811685825379374,3.095765766869609,-0.0
