avg,cen
3.9892248062015505,4.06
4.012248062015503,4.06
4.053023255813952,4.12
3.991550387596899,4.07
3.9686046511627886,4.08
3.9487596899224817,4.06
6.107519379844959,4.89
6.188217054263569,4.57
5.866666666666665,5.33
6.973333333333336,6.43
7.813255813953489,7.33
8.602325581395348,8.18
8.770000000000001,9.04
8.993023255813954,9.12
9.120542635658914,9.18
9.104961240310073,9.17
8.80968992248062,9.06
8.354883720930232,9.08
7.845736434108532,7.98
7.348294573643405,7.3
6.716589147286822,6.35
6.335503875968991,6.23
4.663953488372094,4.67
3.9924806201550394,4.04
