avg,cen
43.39329113924051,43.33
38.66835443037976,40.37
34.43012658227848,39.33
31.74215189873418,33.67
30.604050632911385,31.2
30.03582278481012,30.7
30.19063291139242,30.54
31.276455696202547,31.43
34.41240506329115,35.36
38.53683544303797,39.73
40.410632911392426,41.06
44.01810126582281,42.5
45.293797468354434,45.54
46.66759493670885,45.68
45.91050632911391,44.7
47.2473417721519,46.41
47.866582278481005,47.48
47.51696202531645,48.67
47.03392405063291,45.67
46.131265822784826,41.97
47.44518987341771,46.1
48.91417721518986,49.32
48.68974683544303,48.68
45.931012658227864,43.3
