campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,0,59.81,59.81
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,1,60.07,60.07
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,2,59.84,59.84
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,3,59.39,59.39
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,4,57.08,57.08
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,5,188.46,188.46
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,6,154.13,154.13
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,7,138.85,138.85
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,8,140.24,140.24
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,9,136.91,136.91
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,10,122.53,122.53
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,11,119.14,119.14
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,12,121.07,121.07
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,13,120.02,120.02
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,14,116.35,116.35
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,15,111.61,111.61
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,16,98.71,98.71
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,17,101.6,101.6
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,18,106.89,106.89
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,19,106.79,106.79
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,20,115.44,115.44
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,21,117.75,117.75
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,22,117.81,117.81
Downtown,308,Sun Devil Fitness Downtown,2019,1,1,23,62.21,62.21
Downtown,308,Sun Devil Fitness Downtown,2019,1,2,0,55.34,55.34
Downtown,308,Sun Devil Fitness Downtown,2019,1,2,1,56.57,56.57
Downtown,308,Sun Devil Fitness Downtown,2019,1,2,2,56.36,56.36
Downtown,308,Sun Devil Fitness Downtown,2019,1,2,3,63.41,63.41
Downtown,308,Sun Devil Fitness Downtown,2019,1,2,4,63.5,63.5
Downtown,308,Sun Devil Fitness Downtown,2019,1,2,5,206.68,206.68
Downtown,308,Sun Devil Fitness Downtown,2019,1,2,6,173.96,173.96
Downtown,308,Sun Devil Fitness Downtown,2019,1,2,7,147.57,147.57
Downtown,308,Sun Devil Fitness Downtown,2019,1,2,8,142.29,142.29
Downtown,308,Sun Devil Fitness Downtown,2019,1,2,9,130.75,130.75
Downtown,308,Sun Devil Fitness Downtown,2019,1,2,10,122.86,122.86
