campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Downtown,152A,Mercado A,2019,1,1,0,44.48,44.48
Downtown,152A,Mercado A,2019,1,1,1,46.99,46.99
Downtown,152A,Mercado A,2019,1,1,2,45.06,45.06
Downtown,152A,Mercado A,2019,1,1,3,43.6,43.6
Downtown,152A,Mercado A,2019,1,1,4,44.68,44.68
Downtown,152A,Mercado A,2019,1,1,5,45.4,45.4
Downtown,152A,Mercado A,2019,1,1,6,49.15,49.15
Downtown,152A,Mercado A,2019,1,1,7,46.92,46.92
Downtown,152A,Mercado A,2019,1,1,8,45.11,45.11
Downtown,152A,Mercado A,2019,1,1,9,39.93,39.93
Downtown,152A,Mercado A,2019,1,1,10,40.55,40.55
Downtown,152A,Mercado A,2019,1,1,11,43.49,43.49
Downtown,152A,Mercado A,2019,1,1,12,40.46,40.46
Downtown,152A,Mercado A,2019,1,1,13,35.54,35.54
Downtown,152A,Mercado A,2019,1,1,14,37.51,37.51
Downtown,152A,Mercado A,2019,1,1,15,38.11,38.11
Downtown,152A,Mercado A,2019,1,1,16,40.76,40.76
Downtown,152A,Mercado A,2019,1,1,17,42.15,42.15
Downtown,152A,Mercado A,2019,1,1,18,38.91,38.91
Downtown,152A,Mercado A,2019,1,1,19,41.04,41.04
Downtown,152A,Mercado A,2019,1,1,20,43.98,43.98
Downtown,152A,Mercado A,2019,1,1,21,42.62,42.62
Downtown,152A,Mercado A,2019,1,1,22,44.23,44.23
Downtown,152A,Mercado A,2019,1,1,23,45.29,45.29
Downtown,152A,Mercado A,2019,1,2,0,45.4,45.4
Downtown,152A,Mercado A,2019,1,2,1,46.47,46.47
Downtown,152A,Mercado A,2019,1,2,2,44.9,44.9
Downtown,152A,Mercado A,2019,1,2,3,47.53,47.53
Downtown,152A,Mercado A,2019,1,2,4,48.28,48.28
Downtown,152A,Mercado A,2019,1,2,5,48.03,48.03
Downtown,152A,Mercado A,2019,1,2,6,51.02,51.02
Downtown,152A,Mercado A,2019,1,2,7,55.03,55.03
Downtown,152A,Mercado A,2019,1,2,8,52.28,52.28
Downtown,152A,Mercado A,2019,1,2,9,47.63,47.63
Downtown,152A,Mercado A,2019,1,2,10,44.28,44.28
Downtown,152A,Mercado A,2019,1,2,11,44.16,44.16
Downtown,152A,Mercado A,2019,1,2,12,41.17,41.17
Downtown,152A,Mercado A,2019,1,2,13,36.54,36.54
Downtown,152A,Mercado A,2019,1,2,14,41.03,41.03
Downtown,152A,Mercado A,2019,1,2,15,45.29,45.29
Downtown,152A,Mercado A,2019,1,2,16,39.52,39.52
Downtown,152A,Mercado A,2019,1,2,17,42.74,42.74
Downtown,152A,Mercado A,2019,1,2,18,41.93,41.93
Downtown,152A,Mercado A,2019,1,2,19,38.75,38.75
Downtown,152A,Mercado A,2019,1,2,20,44.27,44.27
Downtown,152A,Mercado A,2019,1,2,21,44.76,44.76
Downtown,152A,Mercado A,2019,1,2,22,43.7,43.7
Downtown,152A,Mercado A,2019,1,2,23,45.92,45.92
Downtown,152A,Mercado A,2019,1,3,0,45.94,45.94
Downtown,152A,Mercado A,2019,1,3,1,46.21,46.21
Downtown,152A,Mercado A,2019,1,3,2,46.35,46.35
Downtown,152A,Mercado A,2019,1,3,3,46.59,46.59
Downtown,152A,Mercado A,2019,1,3,4,45.6,45.6
Downtown,152A,Mercado A,2019,1,3,5,45.85,45.85
Downtown,152A,Mercado A,2019,1,3,6,48.01,48.01
Downtown,152A,Mercado A,2019,1,3,7,49.81,49.81
Downtown,152A,Mercado A,2019,1,3,8,48.76,48.76
Downtown,152A,Mercado A,2019,1,3,9,45.61,45.61
Downtown,152A,Mercado A,2019,1,3,10,43.04,43.04
Downtown,152A,Mercado A,2019,1,3,11,44.53,44.53
Downtown,152A,Mercado A,2019,1,3,12,43.01,43.01
Downtown,152A,Mercado A,2019,1,3,13,40.88,40.88
Downtown,152A,Mercado A,2019,1,3,14,36.74,36.74
Downtown,152A,Mercado A,2019,1,3,15,41.1,41.1
Downtown,152A,Mercado A,2019,1,3,16,37.01,37.01
Downtown,152A,Mercado A,2019,1,3,17,37.48,37.48
Downtown,152A,Mercado A,2019,1,3,18,35.11,35.11
Downtown,152A,Mercado A,2019,1,3,19,37.32,37.32
Downtown,152A,Mercado A,2019,1,3,20,39.48,39.48
Downtown,152A,Mercado A,2019,1,3,21,42.73,42.73
Downtown,152A,Mercado A,2019,1,3,22,40.54,40.54
Downtown,152A,Mercado A,2019,1,3,23,43.5,43.5
Downtown,152A,Mercado A,2019,1,4,0,44.04,44.04
Downtown,152A,Mercado A,2019,1,4,1,46.84,46.84
Downtown,152A,Mercado A,2019,1,4,2,44.76,44.76
Downtown,152A,Mercado A,2019,1,4,3,44.12,44.12
Downtown,152A,Mercado A,2019,1,4,4,45.41,45.41
Downtown,152A,Mercado A,2019,1,4,5,44.62,44.62
Downtown,152A,Mercado A,2019,1,4,6,45.92,45.92
Downtown,152A,Mercado A,2019,1,4,7,50.01,50.01
Downtown,152A,Mercado A,2019,1,4,8,45.69,45.69
Downtown,152A,Mercado A,2019,1,4,9,46.55,46.55
Downtown,152A,Mercado A,2019,1,4,10,37.33,37.33
Downtown,152A,Mercado A,2019,1,4,11,34.84,34.84
