avg,cen
47.77287878787879,47.92
45.85621212121212,44.7
44.815454545454536,44.87
44.63212121212121,44.64
47.859545454545454,50.27
54.909848484848474,55.85
61.841363636363624,62.15
64.28227272727271,63.75
85.99030303030305,94.68
97.21333333333337,102.31
97.1774242424242,98.98
82.92484848484847,91.32
98.64378787878788,103.2
97.7560606060606,101.96
94.52939393939393,97.32
95.97924242424237,102.38
85.97878787878788,96.25
92.06712121212122,90.54
106.18954545454545,103.75
110.01606060606066,112.81
108.09681818181818,110.86
102.50909090909092,104.37
69.27469696969699,60.36
52.156969696969696,51.93
