avg,cen
107.9230612244898,120.59
113.68612244897957,123.53
115.24612244897962,126.47
115.30571428571432,114.71
113.68510204081632,114.71
115.7261224489796,114.71
114.3451020408163,114.71
112.36387755102041,108.82
111.8838775510204,108.82
107.14163265306124,111.76
97.71877551020408,94.12
91.17632653061226,85.29
85.89469387755105,82.35
84.45346938775509,79.41
79.8318367346939,82.35
76.04979591836735,82.35
77.79040816326531,82.35
79.65122448979592,82.35
79.4116326530612,82.35
82.17244897959185,82.35
84.8730612244898,88.24
89.91448979591837,85.29
96.81857142857146,94.12
99.15918367346939,97.06
