0,1,2,time,week
67.76,49.93,120.59,2019-01-11 00:00:00,5
65.11,6.37,117.65,2019-01-11 01:00:00,5
64.98,3.84,120.59,2019-01-11 02:00:00,5
63.78,3.38,117.65,2019-01-11 03:00:00,5
69.53,3.03,123.53,2019-01-11 04:00:00,5
77.89,2.68,126.47,2019-01-11 05:00:00,5
82.97,2.46,123.53,2019-01-11 06:00:00,5
94.25,2.99,120.59,2019-01-11 07:00:00,5
107.81,2.57,123.53,2019-01-11 08:00:00,5
102.94,50.07,120.59,2019-01-11 09:00:00,5
79.37,61.87,94.12,2019-01-11 10:00:00,5
71.91,12.04,73.53,2019-01-11 11:00:00,5
79.81,23.13,64.71,2019-01-11 12:00:00,5
98.73,50.85,61.76,2019-01-11 13:00:00,5
93.79,83.45,58.82,2019-01-11 14:00:00,5
94.03,81.02,58.82,2019-01-11 15:00:00,5
84.38,73.8,76.47,2019-01-11 16:00:00,5
88.28,62.75,73.53,2019-01-11 17:00:00,5
119.19,45.85,70.59,2019-01-11 18:00:00,5
108.14,31.69,67.65,2019-01-11 19:00:00,5
105.03,21.94,73.53,2019-01-11 20:00:00,5
104.55,33.1,117.65,2019-01-11 21:00:00,5
105.11,34.82,108.82,2019-01-11 22:00:00,5
69.47,32.22,117.65,2019-01-11 23:00:00,5
58.59,90.92,120.59,2019-01-14 00:00:00,1
54.94,22.15,123.53,2019-01-14 01:00:00,1
53.41,2.89,126.47,2019-01-14 02:00:00,1
48.2,2.46,114.71,2019-01-14 03:00:00,1
49.84,2.25,114.71,2019-01-14 04:00:00,1
58.66,2.22,114.71,2019-01-14 05:00:00,1
61.62,2.32,114.71,2019-01-14 06:00:00,1
70.5,2.11,108.82,2019-01-14 07:00:00,1
89.92,2.04,108.82,2019-01-14 08:00:00,1
92.58,22.92,111.76,2019-01-14 09:00:00,1
93.48,63.98,94.12,2019-01-14 10:00:00,1
85.9,73.91,85.29,2019-01-14 11:00:00,1
89.07,87.71,82.35,2019-01-14 12:00:00,1
97.9,99.3,79.41,2019-01-14 13:00:00,1
93.8,103.7,82.35,2019-01-14 14:00:00,1
90.4,103.94,82.35,2019-01-14 15:00:00,1
83.8,99.33,82.35,2019-01-14 16:00:00,1
96.82,100.46,82.35,2019-01-14 17:00:00,1
108.96,87.43,82.35,2019-01-14 18:00:00,1
111.44,65.49,82.35,2019-01-14 19:00:00,1
107.84,49.61,88.24,2019-01-14 20:00:00,1
98.4,39.23,85.29,2019-01-14 21:00:00,1
67.72,46.34,94.12,2019-01-14 22:00:00,1
62.34,47.61,97.06,2019-01-14 23:00:00,1
64.41,94.65,102.94,2019-01-15 00:00:00,2
54.13,28.59,117.65,2019-01-15 01:00:00,2
54.7,4.12,114.71,2019-01-15 02:00:00,2
46.56,3.03,105.88,2019-01-15 03:00:00,2
50.59,2.57,108.82,2019-01-15 04:00:00,2
56.91,2.75,111.76,2019-01-15 05:00:00,2
65.72,2.57,105.88,2019-01-15 06:00:00,2
75.64,2.61,108.82,2019-01-15 07:00:00,2
89.97,52.46,111.76,2019-01-15 08:00:00,2
94.09,39.82,91.18,2019-01-15 09:00:00,2
99.66,52.68,79.41,2019-01-15 10:00:00,2
73.64,56.8,82.35,2019-01-15 11:00:00,2
85.48,18.8,91.18,2019-01-15 12:00:00,2
88.57,63.45,91.18,2019-01-15 13:00:00,2
91.0,82.08,58.82,2019-01-15 14:00:00,2
86.51,79.47,67.65,2019-01-15 15:00:00,2
71.47,82.54,76.47,2019-01-15 16:00:00,2
88.57,75.92,79.41,2019-01-15 17:00:00,2
110.45,45.63,76.47,2019-01-15 18:00:00,2
105.69,37.46,91.18,2019-01-15 19:00:00,2
106.8,36.41,79.41,2019-01-15 20:00:00,2
93.38,29.01,76.47,2019-01-15 21:00:00,2
71.03,21.16,82.35,2019-01-15 22:00:00,2
55.26,12.89,111.76,2019-01-15 23:00:00,2
52.73,8.8,120.59,2019-01-16 00:00:00,3
50.76,4.4,117.65,2019-01-16 01:00:00,3
49.92,5.04,120.59,2019-01-16 02:00:00,3
47.24,4.3,114.71,2019-01-16 03:00:00,3
49.28,4.33,114.71,2019-01-16 04:00:00,3
57.47,3.8,114.71,2019-01-16 05:00:00,3
64.02,3.94,111.76,2019-01-16 06:00:00,3
68.78,3.87,105.88,2019-01-16 07:00:00,3
