,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
0,-0.0,12.824746363749306,4.79316189792737,10.50272239434191,10.643507885082935,11.263737546469965,6.056070065879565,7.594630111610136,10.686962509175553,10.849549004571594,11.129160050549858,4.197455631494743,4.766793480565752,12.775979242109496,7.209608730954517,8.697331390720066,9.997976701407296,7.7107403694853405,8.444432004548208,6.768409193208992,7.867090886665055,5.226713036542055,5.834595666941748,14.991344266796716,7.086784424171137,7.334092657878948,16.517470787026117,13.335879967226873,5.772418160341884,9.300979357896336,6.383226396917521,11.722462397487982,6.7738214942424495,10.403342936784112,12.228127265579804,8.718716889812795,9.526495065511225,10.578050451026387,13.418385957165043,15.744412296542578,13.38748242182591,16.98547658734613,9.6086378348158,12.20935673164863,9.436978102738662,13.745142460238283,16.61808027867109,9.502049916745218,11.759000033334372,20.354924221671414,9.40259232210366,9.442469285320467,11.350251117786431,14.822045078154286,13.206690504941806,13.858349223870736,11.734712945846175,13.599604804720066,10.54660284054801,10.47191455887529,16.893496153550952,10.01168575715032,14.24551924601723,10.653060514780279,14.443071598996593,16.042051425509367,12.876654607865168,14.37157409444214,13.73128260573252,14.095624409678635,13.270179612124608,13.358263188285564,9.033226819004657
1,12.824746363749306,-0.0,9.109701601510329,12.45419535307046,19.416899350698387,14.39594143637315,10.754434077801873,11.627123033704803,7.081368570736408,16.528799951697177,8.983967551757983,7.068623117671619,12.849994584120278,5.9304117826334855,9.557904051973765,5.747447896512926,8.235633156952648,5.422403733264267,6.333537992879303,13.773651590861084,8.093113542214404,8.694513871037755,6.011716561626207,8.803671417917633,10.036441315974919,10.40857713793763,8.40654138524536,13.565094289170768,7.701930918218432,13.671580960780298,8.850263155717501,8.122979535152433,9.191651459764257,9.785571874842335,15.14169521251278,12.218980052068423,4.9085580660563854,12.851235231469408,15.267849941711983,18.174183138897217,13.805277102271978,14.952746144733712,8.886797384693004,8.558939725097858,10.578388580585566,10.575003152812727,11.976222711589617,14.51376245436418,13.859913348877297,22.078271831105344,4.52676075492888,6.816616954254109,5.69296317463432,8.10560591686599,7.436814846891813,7.143518688533489,6.111207836020198,10.38102775644615,9.84793293433011,9.646221144891314,15.869368654235497,9.981919947817458,16.42045523430167,7.475172961067558,13.58673191575878,17.261222619006894,8.00934477959081,14.128140210187803,14.139961076612225,13.082912540580121,15.489802569640025,13.359565161811574,10.29102640895721
2,4.79316189792737,9.109701601510329,-0.0,22.93483336296068,15.95696246910833,10.333181876620339,7.355502776933424,7.541060466089025,8.041180755321806,11.609065318802708,12.072404695027382,5.037016792815134,4.779780970112799,9.97997584951403,8.73754849862677,5.741602506042908,7.377763036357273,8.155406553167257,9.721251434270053,8.16298227477885,4.5104586804934215,8.469727768716126,6.806802434235963,9.330289019457746,8.781779977018381,8.117323904552409,12.188136847388161,16.73439588447868,6.2276290341317075,11.160275889902406,5.849357840780485,11.902452308038706,17.407704138871665,9.37079131626138,16.947496420421746,8.457155031133889,5.777822414118071,8.50266865932452,14.490847031488858,15.321360506940051,11.932925819803298,17.601662852178045,8.517906332244708,13.859752928012831,9.156030869210886,11.893954380414241,10.95033423260316,12.534515016588614,11.252339740665496,21.131224661281955,6.451618779905611,7.737271483704116,7.280867089465791,12.72433022883518,11.417567359295319,11.722863051293219,8.438603217037349,9.321795083451823,10.00138823627021,11.08346255378739,15.599378659687476,9.988021436697261,14.564802538246825,10.290964938172273,14.627354892032919,16.85907012217818,10.521896332557397,14.295934382948722,12.445430169037996,12.311817765168016,14.352659008474427,13.793955320285106,9.851488158355194
3,10.50272239434191,12.45419535307046,22.93483336296068,-0.0,16.19047500484055,11.161094738981907,12.704577884052435,10.654433734189304,9.666118836308804,34.153418373122385,12.883525618992747,20.583540024688862,13.734754040459476,11.449560528045746,9.518420418035946,23.102872505188877,13.507914963984726,11.189191863272582,15.692908633062412,18.300323405254304,28.440125156154032,14.403843658488716,18.84254971511492,11.39053415489931,18.362231365312272,25.056432490869447,10.892605636527605,28.922502146934892,9.923865909637433,16.06069299788899,10.93627402323013,7.338464401573563,10.80190424112477,16.220360750435447,30.258043447358194,23.45022835764992,8.2292331302006,22.116417378784295,17.042291477564042,37.48682333660684,15.796861104082753,18.615357606923595,24.846448014641066,23.768094455365176,22.97674383993097,18.66974668472953,18.56481034263907,20.40031040831395,32.461376238805286,43.15737007659285,11.889566473027024,21.3036128534144,25.52670744132904,18.239627179523794,21.004797241413392,22.328385059636954,15.669506913735846,18.474129859854173,13.217753727813779,13.127390541230948,29.769624282235082,20.90112176906004,23.279867305408544,18.65105958285554,18.91135008369079,18.935548511220738,19.52837534638685,13.670514798355372,25.059784987179604,25.119791009218776,14.972302539966373,18.90737513663114,24.30000761147934
4,10.643507885082935,19.416899350698387,15.95696246910833,16.19047500484055,-0.0,8.229862890727677,9.528911184431966,10.812673484653633,14.556640881932568,6.064780257284854,19.16471034882049,18.824988127616983,10.95667974859295,19.412867436437875,9.985049371407309,14.528735973443185,18.08538163533628,15.268444191753579,9.799995428111266,8.952181303018152,16.770099021961897,11.991454681243615,21.237244726120846,19.351354387247596,14.110381155496347,13.878313489547184,18.290804920698545,10.119547104104125,14.465290701672073,8.815484325037657,10.849629579487399,13.327828843346815,13.98903765551271,9.769823168453652,7.934838775724097,11.617951159716979,14.136865440998108,10.869138364595365,18.93430551017266,16.829283248461028,10.39394231635346,12.97737146291457,12.364445416033535,17.579972863324123,18.52128865962165,16.13350263740314,19.354015733919457,8.501362077097896,12.95845298234994,19.04789604531264,13.475716582181878,14.765339614396893,13.696817498351093,21.35013800821768,19.36668412301159,21.800316508194793,14.447399316734709,17.467666092715945,14.651015847798774,13.341898344945532,20.014545389500256,15.542283579551597,15.804328777122711,17.993269866557114,18.460838541378195,21.092815251717575,18.019987596295177,17.645614485025817,16.444260512815415,16.53073036657641,16.185383823411367,15.59952714596347,17.936283068309205
5,11.263737546469965,14.39594143637315,10.333181876620339,11.161094738981907,8.229862890727677,-0.0,11.451781257925031,5.815257008954759,9.438892646819498,11.48913762687768,13.951384734054649,14.83264857271821,10.24650671994134,13.141121224161655,8.522532525470119,11.435097465853062,11.54065769401225,11.707325899603125,12.84032398656203,10.38227736571226,13.801149630367489,18.413274531676343,15.565441141106687,12.36127919944695,10.720417496889949,12.564663604345677,13.944371012844748,8.293974467973662,8.882042878581,8.849939219098138,8.566645273246731,12.699433870490074,16.559537052646068,9.113580643017258,11.865828818199565,10.248183374933278,7.452786060247123,5.591328258795125,10.368977404519987,16.252013876176722,8.48619517834437,11.801142144947912,11.815828692756957,14.474789214101941,15.124341854533114,9.928840152815363,10.588762017933774,10.8169452769158,13.314075486035582,28.104589269608436,9.890874782772704,12.831928502295964,11.40539142589523,18.828358896323017,17.855527106513577,18.90684174569,13.570144884459138,12.973050588690919,12.844623643748596,10.587624237649505,14.11206746315752,12.44798830780383,14.744947930342159,15.38473416489024,23.568864828719896,19.821519112950604,16.46130405898425,17.867260397652718,14.085100546103453,15.002645510456023,16.325937448007682,14.634553911058596,15.903572383930081
6,6.056070065879565,10.754434077801873,7.355502776933424,12.704577884052435,9.528911184431966,11.451781257925031,-0.0,7.1933084506972635,8.684433923569893,8.895935051922207,14.029512383401912,9.553565811341585,7.988417778913835,10.963919129875709,10.678272534989581,8.321784452273514,13.923617320528649,6.855593009011961,8.030800760844125,8.121057134680024,6.733727391242432,7.869950701662989,9.743996133484293,11.543825537816616,13.085381498693273,7.499243444925269,9.861825524637737,9.748003526867024,6.273622331883792,12.95415608152492,6.040868544764064,10.63001617480382,10.707990455982907,5.952223643861217,11.193488972950892,5.807390309916817,6.226087325420378,9.90795178770415,14.69269598970706,19.09016631359679,13.916976303063368,12.139927415012082,7.67472758984546,10.220530546703527,15.56496237898016,10.799438101147652,15.62777797468265,7.538446406683212,8.190882624686644,25.891711620238127,8.171806267405106,10.414097730570983,8.760145258331459,14.940535988224514,14.076262349565013,16.03861698118601,10.139916493266302,13.621319877697456,11.369484861210191,11.839090472725365,18.18942290269728,10.64119477810207,15.606586593001989,12.497381775699166,17.01830633396272,19.62294617303336,13.369131555376791,16.678549706882837,15.644003993173257,14.367234419205028,15.057713609287884,13.845890154296884,14.319629469656665
7,7.594630111610136,11.627123033704803,7.541060466089025,10.654433734189304,10.812673484653633,5.815257008954759,7.1933084506972635,-0.0,6.980404676706167,13.059703944633682,8.42214324035171,10.521147625394086,5.58939175970242,9.37633524513824,10.053954186396625,9.425821146250629,10.545886528423347,7.39668518023008,11.461183001171545,8.97081502806374,9.496931132515707,10.79073392263413,10.661476233847646,10.986055140435687,12.806213329729001,9.822816861316003,14.79138576758213,10.2247740747149,5.586876669459281,10.87422697379363,5.360172583744114,12.527241825341312,13.769223708701835,9.898468357398453,13.174417335349474,9.120951844561114,6.178825186844986,8.516151694418072,9.449115547734833,16.82739689665847,10.536797653298759,12.440162577042011,10.523821821640778,12.015971480303188,11.533643408001526,12.156010288724781,8.975891677718609,6.733352436119602,13.047343937267032,24.619367173325465,9.44866340840467,10.40220536839807,12.578131924820193,16.89573287573361,17.10637756963819,15.858023522569932,13.154872722380079,11.455332527533516,10.594485722595453,10.505232244767603,13.855282646539438,13.867315237342963,16.61330638523689,12.951807308569265,19.90853223440338,17.801703962106288,16.037939250804943,18.07509393408292,13.983484667234187,14.091714412996255,16.154746724108264,13.989039100407531,13.599443262289425
8,10.686962509175553,7.081368570736408,8.041180755321806,9.666118836308804,14.556640881932568,9.438892646819498,8.684433923569893,6.980404676706167,-0.0,15.930535702722088,8.349873133759587,10.951491465224178,9.430715854501535,5.402414075112158,4.844293077327209,3.2487209341939725,9.390032043001153,9.255913397041681,13.200864908363226,7.765963360663945,7.190882920639421,11.330874135209651,8.265882144649558,10.473904240649098,7.753311115606279,10.652342396752948,8.783644142847397,11.839437557257105,10.907748806628195,15.316495789305828,5.404194867033703,7.578010536208627,13.841293406063064,8.779415020643976,9.341689988801448,10.535106917141308,6.395175130102739,10.064927635830761,13.725269568454046,15.737491035160637,8.22420932130526,11.012851556984934,9.72294503140825,8.880327108948626,17.276441920060655,11.627446330309517,8.508002817659655,8.012035560603604,10.79116890016929,28.330979367417093,5.852423077817825,10.86852710197689,11.78705881636426,9.392619617089792,13.708810155782116,11.977623227925234,12.985839388167266,9.947880118520759,12.86491435799647,9.448851457874461,15.809586824674836,13.819507885083166,15.956525839783783,13.215977169789205,15.666831263095514,21.936373995374247,14.776671108243253,15.279468537685014,14.1602747998157,13.954849965369144,13.02107025241471,14.870819681741068,13.58296582541317
9,10.849549004571594,16.528799951697177,11.609065318802708,34.153418373122385,6.064780257284854,11.48913762687768,8.895935051922207,13.059703944633682,15.930535702722088,-0.0,24.14504765043831,15.039048665802142,11.049776512210427,18.31243962184439,11.711084219568658,13.643929914140438,15.452264725309071,14.876066438205795,9.751259792263241,9.20417051067402,12.006530722830334,12.861018139118224,17.28649028239074,15.560402528949252,11.809236929238365,11.460405823028228,17.790852982284925,9.02352645762789,12.488751782531935,12.985483486646057,11.220287552386004,15.259222361526135,24.78229512120591,8.914762363230992,7.197680240855704,10.871523546008158,12.436002131490362,12.546779359108625,16.975764799247855,17.871439696627288,14.639457593297296,13.194374954962942,5.381815659228193,14.778624576528697,12.453158707207157,16.380585270196352,19.81956618123944,10.16250283733334,10.262167047946859,21.361899800368104,11.155937472290029,10.577176688632596,7.425928199075361,18.22176892188018,14.176064433049914,17.579142980402867,9.158379836598757,15.656275870411099,13.513842139063353,12.586293009785843,17.235426360363324,12.41406586112163,15.01763687606844,15.65381096869391,15.978028252097895,15.561071996782479,13.09587112534393,15.594816081008384,13.911286306947815,14.78781646338175,15.482940529937538,12.963841808240398,15.230598823237228
