avg,cen
519.0427272727272,511.44
527.6463636363635,511.44
527.58,511.44
527.6172727272727,511.44
523.8690909090908,511.44
514.540909090909,511.44
509.07090909090897,511.44
514.66,511.44
511.9809090909091,511.44
519.620909090909,511.44
520.4236363636363,511.44
518.1072727272726,511.44
522.2354545454544,511.44
509.2272727272728,496.02
503.10636363636354,468.98
495.85727272727274,474.12
490.60454545454553,460.32
491.15909090909093,458.42
489.7936363636363,452.85
491.9345454545455,445.56
491.36,439.58
483.3036363636365,437.82
490.54999999999995,438.8
493.97727272727275,449.75
