0,time,week
598.66,2019-08-22 00:00:00,4
598.66,2019-08-22 01:00:00,4
598.66,2019-08-22 02:00:00,4
598.66,2019-08-22 03:00:00,4
598.66,2019-08-22 04:00:00,4
598.66,2019-08-22 05:00:00,4
598.66,2019-08-22 06:00:00,4
598.66,2019-08-22 07:00:00,4
598.66,2019-08-22 08:00:00,4
598.66,2019-08-22 09:00:00,4
598.66,2019-08-22 10:00:00,4
598.66,2019-08-22 11:00:00,4
598.66,2019-08-22 12:00:00,4
598.66,2019-08-22 13:00:00,4
598.66,2019-08-22 14:00:00,4
598.66,2019-08-22 15:00:00,4
598.66,2019-08-22 16:00:00,4
598.66,2019-08-22 17:00:00,4
598.66,2019-08-22 18:00:00,4
598.66,2019-08-22 19:00:00,4
598.66,2019-08-22 20:00:00,4
598.66,2019-08-22 21:00:00,4
598.66,2019-08-22 22:00:00,4
598.66,2019-08-22 23:00:00,4
598.66,2019-08-23 00:00:00,5
598.66,2019-08-23 01:00:00,5
598.66,2019-08-23 02:00:00,5
598.66,2019-08-23 03:00:00,5
598.66,2019-08-23 04:00:00,5
598.66,2019-08-23 05:00:00,5
598.66,2019-08-23 06:00:00,5
598.66,2019-08-23 07:00:00,5
491.34,2019-08-23 08:00:00,5
470.14,2019-08-23 09:00:00,5
472.25,2019-08-23 10:00:00,5
490.92,2019-08-23 11:00:00,5
498.42,2019-08-23 12:00:00,5
518.66,2019-08-23 13:00:00,5
499.54,2019-08-23 14:00:00,5
480.88,2019-08-23 15:00:00,5
429.05,2019-08-23 16:00:00,5
417.5,2019-08-23 17:00:00,5
421.76,2019-08-23 18:00:00,5
450.49,2019-08-23 19:00:00,5
451.34,2019-08-23 20:00:00,5
366.06,2019-08-23 21:00:00,5
421.55,2019-08-23 22:00:00,5
488.77,2019-08-23 23:00:00,5
500.99,2019-08-26 00:00:00,1
512.01,2019-08-26 01:00:00,1
525.74,2019-08-26 02:00:00,1
541.09,2019-08-26 03:00:00,1
545.0,2019-08-26 04:00:00,1
543.38,2019-08-26 05:00:00,1
554.44,2019-08-26 06:00:00,1
560.21,2019-08-26 07:00:00,1
556.55,2019-08-26 08:00:00,1
563.59,2019-08-26 09:00:00,1
552.99,2019-08-26 10:00:00,1
538.73,2019-08-26 11:00:00,1
547.78,2019-08-26 12:00:00,1
547.75,2019-08-26 13:00:00,1
507.64,2019-08-26 14:00:00,1
488.17,2019-08-26 15:00:00,1
472.96,2019-08-26 16:00:00,1
467.04,2019-08-26 17:00:00,1
475.25,2019-08-26 18:00:00,1
475.25,2019-08-26 19:00:00,1
475.25,2019-08-26 20:00:00,1
475.25,2019-08-26 21:00:00,1
475.25,2019-08-26 22:00:00,1
475.25,2019-08-26 23:00:00,1
475.25,2019-08-27 00:00:00,2
475.25,2019-08-27 01:00:00,2
475.25,2019-08-27 02:00:00,2
475.25,2019-08-27 03:00:00,2
475.25,2019-08-27 04:00:00,2
475.25,2019-08-27 05:00:00,2
475.25,2019-08-27 06:00:00,2
475.25,2019-08-27 07:00:00,2
481.76,2019-08-27 08:00:00,2
529.86,2019-08-27 09:00:00,2
538.66,2019-08-27 10:00:00,2
538.35,2019-08-27 11:00:00,2
549.79,2019-08-27 12:00:00,2
494.68,2019-08-27 13:00:00,2
512.85,2019-08-27 14:00:00,2
475.53,2019-08-27 15:00:00,2
489.79,2019-08-27 16:00:00,2
513.98,2019-08-27 17:00:00,2
484.68,2019-08-27 18:00:00,2
462.25,2019-08-27 19:00:00,2
505.88,2019-08-27 20:00:00,2
440.39,2019-08-27 21:00:00,2
422.89,2019-08-27 22:00:00,2
429.89,2019-08-27 23:00:00,2
455.11,2019-08-28 00:00:00,3
489.08,2019-08-28 01:00:00,3
495.39,2019-08-28 02:00:00,3
483.52,2019-08-28 03:00:00,3
480.85,2019-08-28 04:00:00,3
448.06,2019-08-28 05:00:00,3
451.87,2019-08-28 06:00:00,3
460.25,2019-08-28 07:00:00,3
465.49,2019-08-28 08:00:00,3
500.53,2019-08-28 09:00:00,3
508.45,2019-08-28 10:00:00,3
488.77,2019-08-28 11:00:00,3
512.57,2019-08-28 12:00:00,3
456.02,2019-08-28 13:00:00,3
460.14,2019-08-28 14:00:00,3
478.66,2019-08-28 15:00:00,3
491.62,2019-08-28 16:00:00,3
492.68,2019-08-28 17:00:00,3
498.98,2019-08-28 18:00:00,3
512.39,2019-08-28 19:00:00,3
478.91,2019-08-28 20:00:00,3
528.24,2019-08-28 21:00:00,3
587.32,2019-08-28 22:00:00,3
561.2,2019-08-28 23:00:00,3
570.11,2019-08-29 00:00:00,4
560.99,2019-08-29 01:00:00,4
559.05,2019-08-29 02:00:00,4
540.95,2019-08-29 03:00:00,4
503.17,2019-08-29 04:00:00,4
463.49,2019-08-29 05:00:00,4
454.19,2019-08-29 06:00:00,4
473.45,2019-08-29 07:00:00,4
524.33,2019-08-29 08:00:00,4
509.37,2019-08-29 09:00:00,4
511.44,2019-08-29 10:00:00,4
511.44,2019-08-29 11:00:00,4
511.44,2019-08-29 12:00:00,4
511.44,2019-08-29 13:00:00,4
511.44,2019-08-29 14:00:00,4
511.44,2019-08-29 15:00:00,4
511.44,2019-08-29 16:00:00,4
511.44,2019-08-29 17:00:00,4
511.44,2019-08-29 18:00:00,4
511.44,2019-08-29 19:00:00,4
511.44,2019-08-29 20:00:00,4
511.44,2019-08-29 21:00:00,4
511.44,2019-08-29 22:00:00,4
511.44,2019-08-29 23:00:00,4
511.44,2019-08-30 00:00:00,5
511.44,2019-08-30 01:00:00,5
511.44,2019-08-30 02:00:00,5
511.44,2019-08-30 03:00:00,5
511.44,2019-08-30 04:00:00,5
511.44,2019-08-30 05:00:00,5
511.44,2019-08-30 06:00:00,5
511.44,2019-08-30 07:00:00,5
511.44,2019-08-30 08:00:00,5
511.44,2019-08-30 09:00:00,5
511.44,2019-08-30 10:00:00,5
511.44,2019-08-30 11:00:00,5
511.44,2019-08-30 12:00:00,5
511.44,2019-08-30 13:00:00,5
511.44,2019-08-30 14:00:00,5
511.44,2019-08-30 15:00:00,5
511.44,2019-08-30 16:00:00,5
511.44,2019-08-30 17:00:00,5
511.44,2019-08-30 18:00:00,5
511.44,2019-08-30 19:00:00,5
511.44,2019-08-30 20:00:00,5
511.44,2019-08-30 21:00:00,5
511.44,2019-08-30 22:00:00,5
511.44,2019-08-30 23:00:00,5
511.44,2019-09-02 00:00:00,1
511.44,2019-09-02 01:00:00,1
511.44,2019-09-02 02:00:00,1
511.44,2019-09-02 03:00:00,1
511.44,2019-09-02 04:00:00,1
511.44,2019-09-02 05:00:00,1
511.44,2019-09-02 06:00:00,1
511.44,2019-09-02 07:00:00,1
511.44,2019-09-02 08:00:00,1
511.44,2019-09-02 09:00:00,1
511.44,2019-09-02 10:00:00,1
511.44,2019-09-02 11:00:00,1
511.44,2019-09-02 12:00:00,1
511.44,2019-09-02 13:00:00,1
511.44,2019-09-02 14:00:00,1
511.44,2019-09-02 15:00:00,1
511.44,2019-09-02 16:00:00,1
511.44,2019-09-02 17:00:00,1
511.44,2019-09-02 18:00:00,1
511.44,2019-09-02 19:00:00,1
511.44,2019-09-02 20:00:00,1
511.44,2019-09-02 21:00:00,1
511.44,2019-09-02 22:00:00,1
511.44,2019-09-02 23:00:00,1
511.44,2019-09-03 00:00:00,2
511.44,2019-09-03 01:00:00,2
511.44,2019-09-03 02:00:00,2
511.44,2019-09-03 03:00:00,2
511.44,2019-09-03 04:00:00,2
511.44,2019-09-03 05:00:00,2
511.44,2019-09-03 06:00:00,2
511.44,2019-09-03 07:00:00,2
511.44,2019-09-03 08:00:00,2
511.44,2019-09-03 09:00:00,2
511.44,2019-09-03 10:00:00,2
511.44,2019-09-03 11:00:00,2
511.44,2019-09-03 12:00:00,2
496.02,2019-09-03 13:00:00,2
468.98,2019-09-03 14:00:00,2
474.12,2019-09-03 15:00:00,2
460.32,2019-09-03 16:00:00,2
458.42,2019-09-03 17:00:00,2
452.85,2019-09-03 18:00:00,2
445.56,2019-09-03 19:00:00,2
439.58,2019-09-03 20:00:00,2
437.82,2019-09-03 21:00:00,2
438.8,2019-09-03 22:00:00,2
449.75,2019-09-03 23:00:00,2
427.5,2019-09-04 00:00:00,3
432.39,2019-09-04 01:00:00,3
439.54,2019-09-04 02:00:00,3
443.59,2019-09-04 03:00:00,3
443.17,2019-09-04 04:00:00,3
207.32,2019-09-04 05:00:00,3
46.73,2019-09-04 06:00:00,3
413.59,2019-09-04 07:00:00,3
527.29,2019-09-04 08:00:00,3
553.63,2019-09-04 09:00:00,3
573.38,2019-09-04 10:00:00,3
563.87,2019-09-04 11:00:00,3
516.23,2019-09-04 12:00:00,3
510.85,2019-09-04 13:00:00,3
485.56,2019-09-04 14:00:00,3
469.01,2019-09-04 15:00:00,3
469.54,2019-09-04 16:00:00,3
472.11,2019-09-04 17:00:00,3
459.75,2019-09-04 18:00:00,3
417.5,2019-09-04 19:00:00,3
411.16,2019-09-04 20:00:00,3
451.41,2019-09-04 21:00:00,3
498.91,2019-09-04 22:00:00,3
492.11,2019-09-04 23:00:00,3
519.08,2019-09-05 00:00:00,4
522.82,2019-09-05 01:00:00,4
513.77,2019-09-05 02:00:00,4
518.63,2019-09-05 03:00:00,4
514.15,2019-09-05 04:00:00,4
507.85,2019-09-05 05:00:00,4
494.15,2019-09-05 06:00:00,4
503.17,2019-09-05 07:00:00,4
