0,1,time,week
17.14,0.25,2019-03-19 00:00:00,2
17.7,0.14,2019-03-19 01:00:00,2
17.65,0.0,2019-03-19 02:00:00,2
17.52,0.74,2019-03-19 03:00:00,2
22.89,8.03,2019-03-19 04:00:00,2
28.2,34.37,2019-03-19 05:00:00,2
26.58,22.75,2019-03-19 06:00:00,2
26.64,20.6,2019-03-19 07:00:00,2
29.46,26.44,2019-03-19 08:00:00,2
31.4,29.26,2019-03-19 09:00:00,2
32.94,34.3,2019-03-19 10:00:00,2
33.48,43.13,2019-03-19 11:00:00,2
33.15,46.65,2019-03-19 12:00:00,2
31.7,42.61,2019-03-19 13:00:00,2
33.1,55.77,2019-03-19 14:00:00,2
29.72,49.37,2019-03-19 15:00:00,2
28.14,43.24,2019-03-19 16:00:00,2
25.7,36.09,2019-03-19 17:00:00,2
25.56,38.87,2019-03-19 18:00:00,2
19.68,21.09,2019-03-19 19:00:00,2
18.01,3.03,2019-03-19 20:00:00,2
16.32,2.85,2019-03-19 21:00:00,2
15.97,0.88,2019-03-19 22:00:00,2
16.57,0.92,2019-03-19 23:00:00,2
16.29,1.16,2019-03-20 00:00:00,3
17.37,0.77,2019-03-20 01:00:00,3
17.2,0.28,2019-03-20 02:00:00,3
17.48,0.04,2019-03-20 03:00:00,3
21.85,5.81,2019-03-20 04:00:00,3
27.61,29.37,2019-03-20 05:00:00,3
26.67,18.13,2019-03-20 06:00:00,3
27.23,21.06,2019-03-20 07:00:00,3
30.6,26.16,2019-03-20 08:00:00,3
31.28,27.78,2019-03-20 09:00:00,3
31.2,30.85,2019-03-20 10:00:00,3
33.78,27.78,2019-03-20 11:00:00,3
35.34,39.58,2019-03-20 12:00:00,3
34.68,60.28,2019-03-20 13:00:00,3
31.17,45.11,2019-03-20 14:00:00,3
32.78,46.06,2019-03-20 15:00:00,3
33.99,61.37,2019-03-20 16:00:00,3
28.65,36.58,2019-03-20 17:00:00,3
25.1,33.38,2019-03-20 18:00:00,3
19.68,18.66,2019-03-20 19:00:00,3
16.54,3.1,2019-03-20 20:00:00,3
16.36,3.31,2019-03-20 21:00:00,3
16.47,2.04,2019-03-20 22:00:00,3
15.99,2.18,2019-03-20 23:00:00,3
16.15,1.2,2019-03-21 00:00:00,4
18.05,0.92,2019-03-21 01:00:00,4
17.72,0.92,2019-03-21 02:00:00,4
17.91,0.53,2019-03-21 03:00:00,4
22.92,5.95,2019-03-21 04:00:00,4
28.39,27.99,2019-03-21 05:00:00,4
27.35,19.19,2019-03-21 06:00:00,4
30.0,14.33,2019-03-21 07:00:00,4
33.34,22.99,2019-03-21 08:00:00,4
36.11,29.15,2019-03-21 09:00:00,4
36.8,31.2,2019-03-21 10:00:00,4
35.65,27.54,2019-03-21 11:00:00,4
37.32,22.99,2019-03-21 12:00:00,4
36.04,30.63,2019-03-21 13:00:00,4
35.66,31.58,2019-03-21 14:00:00,4
34.42,29.93,2019-03-21 15:00:00,4
32.24,23.98,2019-03-21 16:00:00,4
28.24,18.45,2019-03-21 17:00:00,4
23.34,9.82,2019-03-21 18:00:00,4
21.16,2.54,2019-03-21 19:00:00,4
19.09,0.85,2019-03-21 20:00:00,4
17.1,0.74,2019-03-21 21:00:00,4
16.97,0.32,2019-03-21 22:00:00,4
17.57,0.11,2019-03-21 23:00:00,4
17.05,1.13,2019-03-22 00:00:00,5
17.35,1.09,2019-03-22 01:00:00,5
17.61,0.21,2019-03-22 02:00:00,5
17.72,0.14,2019-03-22 03:00:00,5
21.77,1.58,2019-03-22 04:00:00,5
26.87,16.55,2019-03-22 05:00:00,5
27.21,11.44,2019-03-22 06:00:00,5
26.6,10.39,2019-03-22 07:00:00,5
30.32,12.11,2019-03-22 08:00:00,5
31.96,19.23,2019-03-22 09:00:00,5
33.8,26.23,2019-03-22 10:00:00,5
35.71,29.37,2019-03-22 11:00:00,5
33.99,23.73,2019-03-22 12:00:00,5
32.61,24.33,2019-03-22 13:00:00,5
33.43,28.66,2019-03-22 14:00:00,5
32.89,31.37,2019-03-22 15:00:00,5
31.77,31.44,2019-03-22 16:00:00,5
25.86,21.48,2019-03-22 17:00:00,5
24.43,14.4,2019-03-22 18:00:00,5
20.13,7.89,2019-03-22 19:00:00,5
18.36,1.2,2019-03-22 20:00:00,5
17.37,0.88,2019-03-22 21:00:00,5
18.68,0.39,2019-03-22 22:00:00,5
18.84,0.04,2019-03-22 23:00:00,5
19.61,1.2,2019-03-25 00:00:00,1
19.7,0.74,2019-03-25 01:00:00,1
19.48,0.7,2019-03-25 02:00:00,1
19.86,0.35,2019-03-25 03:00:00,1
24.82,5.04,2019-03-25 04:00:00,1
30.52,29.86,2019-03-25 05:00:00,1
31.02,25.63,2019-03-25 06:00:00,1
30.75,20.67,2019-03-25 07:00:00,1
31.17,23.49,2019-03-25 08:00:00,1
32.92,33.13,2019-03-25 09:00:00,1
31.83,33.94,2019-03-25 10:00:00,1
32.44,42.89,2019-03-25 11:00:00,1
31.34,47.85,2019-03-25 12:00:00,1
31.56,49.89,2019-03-25 13:00:00,1
31.62,52.92,2019-03-25 14:00:00,1
32.37,52.99,2019-03-25 15:00:00,1
30.98,52.43,2019-03-25 16:00:00,1
29.63,51.37,2019-03-25 17:00:00,1
24.24,46.87,2019-03-25 18:00:00,1
19.57,21.65,2019-03-25 19:00:00,1
18.06,3.49,2019-03-25 20:00:00,1
17.33,3.91,2019-03-25 21:00:00,1
16.9,2.36,2019-03-25 22:00:00,1
