,0,1,2,3
0,-0.0,26.29738105522782,37.93196850907057,22.605312329312536
1,26.29738105522782,-0.0,54.74524209723208,18.093123171716854
2,37.93196850907057,54.74524209723208,-0.0,18.68567915138209
3,22.605312329312536,18.093123171716854,18.68567915138209,-0.0
