0,1,2,time,week
229.6,396.69,38.24,2019-05-18 00:00:00,6
227.97,371.06,44.12,2019-05-18 01:00:00,6
228.47,364.72,55.88,2019-05-18 02:00:00,6
229.35,352.18,50.0,2019-05-18 03:00:00,6
230.23,291.34,52.94,2019-05-18 04:00:00,6
230.6,252.68,55.88,2019-05-18 05:00:00,6
229.52,260.32,50.0,2019-05-18 06:00:00,6
241.12,350.53,44.12,2019-05-18 07:00:00,6
243.17,453.77,41.18,2019-05-18 08:00:00,6
244.4,480.46,38.24,2019-05-18 09:00:00,6
248.38,512.11,35.29,2019-05-18 10:00:00,6
249.35,528.91,41.18,2019-05-18 11:00:00,6
256.18,526.09,44.12,2019-05-18 12:00:00,6
261.97,499.72,41.18,2019-05-18 13:00:00,6
257.52,465.99,41.18,2019-05-18 14:00:00,6
254.75,443.87,38.24,2019-05-18 15:00:00,6
256.72,478.84,29.41,2019-05-18 16:00:00,6
261.3,599.96,29.41,2019-05-18 17:00:00,6
264.48,635.6,38.24,2019-05-18 18:00:00,6
259.98,589.15,35.29,2019-05-18 19:00:00,6
253.65,487.11,41.18,2019-05-18 20:00:00,6
256.92,431.97,38.24,2019-05-18 21:00:00,6
240.85,375.42,41.18,2019-05-18 22:00:00,6
234.42,336.62,41.18,2019-05-18 23:00:00,6
232.78,408.03,38.24,2019-05-25 00:00:00,6
228.38,401.27,41.18,2019-05-25 01:00:00,6
226.05,360.0,50.0,2019-05-25 02:00:00,6
224.95,277.32,52.94,2019-05-25 03:00:00,6
226.28,254.4,55.88,2019-05-25 04:00:00,6
225.88,258.06,50.0,2019-05-25 05:00:00,6
229.0,290.46,44.12,2019-05-25 06:00:00,6
241.05,356.23,41.18,2019-05-25 07:00:00,6
242.68,400.25,35.29,2019-05-25 08:00:00,6
243.95,468.59,35.29,2019-05-25 09:00:00,6
246.43,539.4,35.29,2019-05-25 10:00:00,6
259.18,585.18,38.24,2019-05-25 11:00:00,6
257.6,555.11,38.24,2019-05-25 12:00:00,6
261.82,511.62,38.24,2019-05-25 13:00:00,6
267.58,538.03,38.24,2019-05-25 14:00:00,6
266.35,573.38,35.29,2019-05-25 15:00:00,6
267.6,641.13,38.24,2019-05-25 16:00:00,6
268.73,624.51,41.18,2019-05-25 17:00:00,6
269.1,624.61,41.18,2019-05-25 18:00:00,6
260.17,574.65,35.29,2019-05-25 19:00:00,6
253.83,497.96,38.24,2019-05-25 20:00:00,6
251.45,440.21,38.24,2019-05-25 21:00:00,6
243.52,371.16,32.35,2019-05-25 22:00:00,6
235.15,331.16,32.35,2019-05-25 23:00:00,6
232.67,319.54,35.29,2019-05-19 00:00:00,7
233.97,328.35,38.24,2019-05-19 01:00:00,7
237.62,403.03,38.24,2019-05-19 02:00:00,7
239.57,457.82,38.24,2019-05-19 03:00:00,7
238.7,442.46,38.24,2019-05-19 04:00:00,7
232.1,414.37,44.12,2019-05-19 05:00:00,7
230.35,358.52,47.06,2019-05-19 06:00:00,7
238.43,347.01,50.0,2019-05-19 07:00:00,7
243.08,370.35,44.12,2019-05-19 08:00:00,7
242.95,362.18,38.24,2019-05-19 09:00:00,7
243.65,377.75,35.29,2019-05-19 10:00:00,7
247.63,427.5,32.35,2019-05-19 11:00:00,7
250.0,510.81,29.41,2019-05-19 12:00:00,7
258.75,543.52,32.35,2019-05-19 13:00:00,7
253.8,515.35,38.24,2019-05-19 14:00:00,7
251.53,486.51,38.24,2019-05-19 15:00:00,7
250.42,449.58,38.24,2019-05-19 16:00:00,7
255.45,460.32,35.29,2019-05-19 17:00:00,7
247.33,432.08,35.29,2019-05-19 18:00:00,7
250.97,423.24,32.35,2019-05-19 19:00:00,7
260.67,392.46,35.29,2019-05-19 20:00:00,7
266.63,444.51,35.29,2019-05-19 21:00:00,7
254.32,476.34,44.12,2019-05-19 22:00:00,7
249.82,461.62,44.12,2019-05-19 23:00:00,7
231.23,358.03,32.35,2019-05-26 00:00:00,7
231.45,370.39,32.35,2019-05-26 01:00:00,7
233.03,394.44,35.29,2019-05-26 02:00:00,7
239.1,383.49,41.18,2019-05-26 03:00:00,7
233.97,367.57,44.12,2019-05-26 04:00:00,7
233.3,343.66,47.06,2019-05-26 05:00:00,7
233.83,334.79,44.12,2019-05-26 06:00:00,7
248.07,358.03,38.24,2019-05-26 07:00:00,7
252.05,408.98,35.29,2019-05-26 08:00:00,7
247.53,437.96,29.41,2019-05-26 09:00:00,7
250.52,471.02,29.41,2019-05-26 10:00:00,7
254.52,522.5,29.41,2019-05-26 11:00:00,7
255.15,549.96,32.35,2019-05-26 12:00:00,7
263.72,567.82,35.29,2019-05-26 13:00:00,7
260.08,575.88,38.24,2019-05-26 14:00:00,7
257.77,569.61,38.24,2019-05-26 15:00:00,7
256.43,554.19,38.24,2019-05-26 16:00:00,7
254.38,549.68,38.24,2019-05-26 17:00:00,7
254.77,532.92,35.29,2019-05-26 18:00:00,7
258.83,501.37,35.29,2019-05-26 19:00:00,7
248.93,435.32,32.35,2019-05-26 20:00:00,7
249.27,410.6,35.29,2019-05-26 21:00:00,7
239.57,378.66,32.35,2019-05-26 22:00:00,7
234.12,386.51,32.35,2019-05-26 23:00:00,7
