,20
p,-38.1
k,2
db,0.542332731163779
cp,6.129800387183157
sp,22.605312329312536
gyh_db,1.0
gyh_cp,1.0
gyh_sp,1.0
zb,1.0
exemplars,[0 3]
labels,[0 3 3 3]
