,0,1,2,3
0,-0.0,25.78195068394292,41.40907236905827,48.435593746228164
1,25.78195068394292,-0.0,45.164641521163425,22.548491913080724
2,41.40907236905827,45.164641521163425,-0.0,27.398733047406456
3,48.435593746228164,22.548491913080724,27.398733047406456,-0.0
