0,1,2,time,week
251.67,526.16,20.59,2019-06-22 00:00:00,6
244.62,486.8,23.53,2019-06-22 01:00:00,6
241.83,459.44,23.53,2019-06-22 02:00:00,6
242.78,516.65,23.53,2019-06-22 03:00:00,6
243.13,476.02,23.53,2019-06-22 04:00:00,6
243.82,458.38,23.53,2019-06-22 05:00:00,6
241.03,467.43,23.53,2019-06-22 06:00:00,6
258.93,574.58,26.47,2019-06-22 07:00:00,6
262.07,560.77,26.47,2019-06-22 08:00:00,6
264.53,578.94,23.53,2019-06-22 09:00:00,6
275.03,677.85,20.59,2019-06-22 10:00:00,6
283.35,767.61,20.59,2019-06-22 11:00:00,6
281.65,785.85,20.59,2019-06-22 12:00:00,6
275.45,746.97,20.59,2019-06-22 13:00:00,6
274.95,737.36,20.59,2019-06-22 14:00:00,6
273.93,677.64,20.59,2019-06-22 15:00:00,6
270.35,677.85,20.59,2019-06-22 16:00:00,6
269.43,718.03,20.59,2019-06-22 17:00:00,6
271.45,721.8,17.65,2019-06-22 18:00:00,6
269.57,686.41,20.59,2019-06-22 19:00:00,6
264.7,611.69,20.59,2019-06-22 20:00:00,6
261.05,569.26,23.53,2019-06-22 21:00:00,6
245.17,478.35,29.41,2019-06-22 22:00:00,6
243.65,476.65,23.53,2019-06-22 23:00:00,6
252.3,519.93,35.29,2019-06-29 00:00:00,6
250.12,502.75,29.41,2019-06-29 01:00:00,6
250.03,555.77,23.53,2019-06-29 02:00:00,6
253.57,589.44,20.59,2019-06-29 03:00:00,6
249.23,511.87,23.53,2019-06-29 04:00:00,6
249.0,460.6,23.53,2019-06-29 05:00:00,6
251.5,519.15,20.59,2019-06-29 06:00:00,6
267.73,573.24,23.53,2019-06-29 07:00:00,6
275.62,602.99,20.59,2019-06-29 08:00:00,6
285.38,752.32,23.53,2019-06-29 09:00:00,6
297.05,832.15,20.59,2019-06-29 10:00:00,6
291.43,796.3,20.59,2019-06-29 11:00:00,6
292.93,776.87,20.59,2019-06-29 12:00:00,6
289.3,841.76,17.65,2019-06-29 13:00:00,6
287.88,848.8,20.59,2019-06-29 14:00:00,6
287.87,889.33,17.65,2019-06-29 15:00:00,6
287.87,908.45,23.53,2019-06-29 16:00:00,6
290.22,911.3,20.59,2019-06-29 17:00:00,6
286.4,837.18,20.59,2019-06-29 18:00:00,6
278.53,768.45,26.47,2019-06-29 19:00:00,6
276.3,748.31,23.53,2019-06-29 20:00:00,6
273.63,770.74,23.53,2019-06-29 21:00:00,6
260.22,699.3,26.47,2019-06-29 22:00:00,6
254.07,662.71,23.53,2019-06-29 23:00:00,6
245.32,510.53,17.65,2019-07-06 00:00:00,6
243.15,510.74,17.65,2019-07-06 01:00:00,6
243.82,535.0,17.65,2019-07-06 02:00:00,6
245.67,506.34,17.65,2019-07-06 03:00:00,6
242.1,465.74,20.59,2019-07-06 04:00:00,6
245.65,435.6,20.59,2019-07-06 05:00:00,6
249.35,483.06,20.59,2019-07-06 06:00:00,6
265.85,594.4,20.59,2019-07-06 07:00:00,6
