avg,cen
23.334,26.47
23.334000000000003,26.47
24.902666666666672,23.53
23.530000000000005,20.59
23.137333333333334,23.53
26.86333333333333,23.53
25.294,23.53
25.49,26.47
24.314000000000004,23.53
23.334000000000003,20.59
22.353333333333335,20.59
24.90266666666667,23.53
22.55,20.59
21.178000000000004,20.59
21.177999999999997,20.59
20.39333333333333,23.53
20.394000000000002,20.59
20.786,20.59
21.17733333333333,20.59
23.33466666666666,23.53
22.746000000000002,26.47
21.176666666666666,23.53
23.922000000000004,26.47
25.294666666666668,26.47
