avg,cen
627.2494117647058,663.35
615.5317647058826,652.18
610.0000000000001,652.04
614.9564705882354,637.46
603.8935294117646,638.17
588.7700000000001,638.35
604.5782352941178,653.73
690.9523529411764,742.36
731.8788235294119,766.76
775.6741176470588,777.75
784.7835294117648,821.34
796.6700000000001,858.63
816.1794117647058,886.9
814.37,878.91
834.7570588235294,880.95
843.9294117647058,885.21
866.8417647058823,929.72
863.43,905.67
856.1317647058825,872.01
814.1676470588234,868.73
770.6770588235294,805.25
747.7217647058823,780.42
679.504705882353,713.94
658.0600000000001,695.56
