p,k,db,cp,sp,gyh_db,gyh_cp,gyh_sp,zb,exemplars,labels
-16.4,4,0.5536761791327678,3.6489261763838505,30.252920235860852,0.5892061082307063,0.6509892903146246,0.30676671005723194,0.5340420542083173,[ 8 11 13 16],[11 11 11  8 11  8  8  8  8 11  8 11  8 13  8  8 16 11]
-17.4,4,0.5536761791327678,3.6489261763838505,30.252920235860852,0.5892061082307063,0.6509892903146246,0.30676671005723194,0.5340420542083173,[ 8 11 13 16],[11 11 11  8 11  8  8  8  8 11  8 11  8 13  8  8 16 11]
-18.4,4,0.5536761791327678,3.6489261763838505,30.252920235860852,0.5892061082307063,0.6509892903146246,0.30676671005723194,0.5340420542083173,[ 8 11 13 16],[11 11 11  8 11  8  8  8  8 11  8 11  8 13  8  8 16 11]
-19.4,4,0.5536761791327678,3.6489261763838505,30.252920235860852,0.5892061082307063,0.6509892903146246,0.30676671005723194,0.5340420542083173,[ 8 11 13 16],[11 11 11  8 11  8  8  8  8 11  8 11  8 13  8  8 16 11]
-20.4,4,0.5543500277836453,3.653487743190198,30.252920235860852,0.5899231983929414,0.6518030999107753,0.30676671005723194,0.5346040516884725,[ 8 11 13 16],[11 11 11  8 11  8  8  8  8 11 11 11  8 13  8  8 16 11]
-21.4,4,0.5543500277836453,3.653487743190198,30.252920235860852,0.5899231983929414,0.6518030999107753,0.30676671005723194,0.5346040516884725,[ 8 11 13 16],[11 11 11  8 11  8  8  8  8 11 11 11  8 13  8  8 16 11]
-22.4,4,0.5543500277836453,3.653487743190198,30.252920235860852,0.5899231983929414,0.6518030999107753,0.30676671005723194,0.5346040516884725,[ 8 11 13 16],[11 11 11  8 11  8  8  8  8 11 11 11  8 13  8  8 16 11]
-23.4,4,0.5543500277836453,3.653487743190198,30.252920235860852,0.5899231983929414,0.6518030999107753,0.30676671005723194,0.5346040516884725,[ 8 11 13 16],[11 11 11  8 11  8  8  8  8 11 11 11  8 13  8  8 16 11]
-24.4,4,0.5543500277836453,3.653487743190198,30.252920235860852,0.5899231983929414,0.6518030999107753,0.30676671005723194,0.5346040516884725,[ 8 11 13 16],[11 11 11  8 11  8  8  8  8 11 11 11  8 13  8  8 16 11]
-25.4,4,0.5543500277836453,3.653487743190198,30.252920235860852,0.5899231983929414,0.6518030999107753,0.30676671005723194,0.5346040516884725,[ 8 11 13 16],[11 11 11  8 11  8  8  8  8 11 11 11  8 13  8  8 16 11]
-26.4,3,0.7239704602003186,5.570079892141557,29.044589321233687,0.7704283359214829,0.9937340961977158,0.37946954720432513,0.7285150788112517,[ 8 11 16],[11 11 11  8 11  8  8  8  8 11 11 11  8  8  8  8 16 11]
-27.4,3,0.7239704602003186,5.570079892141557,29.044589321233687,0.7704283359214829,0.9937340961977158,0.37946954720432513,0.7285150788112517,[ 8 11 16],[11 11 11  8 11  8  8  8  8 11 11 11  8  8  8  8 16 11]
-28.4,3,0.7239704602003186,5.570079892141557,29.044589321233687,0.7704283359214829,0.9937340961977158,0.37946954720432513,0.7285150788112517,[ 8 11 16],[11 11 11  8 11  8  8  8  8 11 11 11  8  8  8  8 16 11]
-29.4,3,0.7239704602003186,5.570079892141557,29.044589321233687,0.7704283359214829,0.9937340961977158,0.37946954720432513,0.7285150788112517,[ 8 11 16],[11 11 11  8 11  8  8  8  8 11 11 11  8  8  8  8 16 11]
-30.4,3,0.7239704602003186,5.570079892141557,29.044589321233687,0.7704283359214829,0.9937340961977158,0.37946954720432513,0.7285150788112517,[ 8 11 16],[11 11 11  8 11  8  8  8  8 11 11 11  8  8  8  8 16 11]
-31.4,3,0.7239704602003186,5.570079892141557,29.044589321233687,0.7704283359214829,0.9937340961977158,0.37946954720432513,0.7285150788112517,[ 8 11 16],[11 11 11  8 11  8  8  8  8 11 11 11  8  8  8  8 16 11]
-32.4,3,0.7541686749428544,5.595344031271115,29.044589321233687,0.802564398939101,0.9982413630503054,0.37946954720432513,0.7457099270332082,[ 8 11 16],[11 11 11  8 11  8  8  8  8 11 11 11  8 11  8  8 16 11]
-33.4,3,0.7541686749428544,5.595344031271115,29.044589321233687,0.802564398939101,0.9982413630503054,0.37946954720432513,0.7457099270332082,[ 8 11 16],[11 11 11  8 11  8  8  8  8 11 11 11  8 11  8  8 16 11]
-34.4,3,0.7541686749428544,5.595344031271115,29.044589321233687,0.802564398939101,0.9982413630503054,0.37946954720432513,0.7457099270332082,[ 8 11 16],[11 11 11  8 11  8  8  8  8 11 11 11  8 11  8  8 16 11]
-35.4,3,0.9396986409312197,5.302211228772436,24.775459179844344,1.0,0.9459447952815202,0.6363345083436703,0.8955698259062976,[ 7 11 16],[11 11 11  7 11  7  7  7  7 11 11 11  7  7  7  7 16 11]
-36.4,3,0.9091775942672419,5.1407641065520195,24.775459179844344,0.9675203886282817,0.9171417057046947,0.6363345083436703,0.8721292478262321,[ 7 11 16],[11 11 11  7 11  7  7  7  7 11  7 11  7  7  7  7 16 11]
-37.4,3,0.8774000908308933,4.957755185372399,24.775459179844344,0.93370369245337,0.8844918679274797,0.6363345083436703,0.8470584402944725,[ 7 11 16],[11  7 11  7 11  7  7  7  7 11  7 11  7  7  7  7 16 11]
-38.4,3,0.8774000908308933,4.957755185372399,24.775459179844344,0.93370369245337,0.8844918679274797,0.6363345083436703,0.8470584402944725,[ 7 11 16],[11  7 11  7 11  7  7  7  7 11  7 11  7  7  7  7 16 11]
-39.4,2,0.31711319594700266,5.60520154582008,35.3514241441838,0.33746265252948626,1.0,0.0,0.41873132626474313,[ 7 16],[ 7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7 16  7]
