avg,cen
131.25000000000003,132.85
126.31473684210523,128.8
122.41315789473686,122.57
118.97736842105265,116.2
116.15421052631578,115.21
112.54947368421051,115.28
112.02000000000001,112.75
112.5184210526316,112.15
137.07157894736844,132.92
151.4884210526316,138.52
160.2657894736842,157.89
173.13947368421054,169.12
180.43157894736842,184.89
189.53631578947366,194.19
186.23736842105265,192.04
186.18368421052634,195.95
180.51736842105265,186.23
175.98736842105262,179.01
174.50105263157894,177.18
167.23263157894738,169.89
155.58368421052631,159.05
149.13000000000002,151.41
144.6868421052632,144.51
138.72210526315789,142.68
