avg,cen
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
6.279999999999993,6.28
