,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0,-0.0,7.589376011985344,9.412690268420702,15.084691568782763,22.984150763613567,34.6661233525852,32.54152773742505,29.740816868115843,23.52705169932897,31.420903933224537,33.00738988847915,31.595870904911845,34.683830044143356,33.2185610317958,14.62404517279159,16.02330831469015,12.30592898446864,19.036117600329185,19.124870247959134,29.120179283685804,46.227386935407544,40.034805073564655,42.50246412538016,30.756317140780407,32.18273425815743,30.460248928618704,14.705270176317667,13.467380289045407,19.741997890301143,16.55350278778541,21.926995253955642,17.250636405723636,22.21493630558774,22.043243254933813,4.4262342610321,8.417031740215942,13.55947734275963,7.543809765172853,7.294008007058248,21.72971680393895,30.165957204555653,31.986837905055992,35.223366167258305,43.78292829748435,29.711076773981713,30.90482444638999,41.97414978247408,36.18400107613458,22.302972643808037,25.350164495656653,20.872569582334066,19.353072926879914,19.16370959531103,29.664874032829584,49.42865695729353,41.010505221460946,51.62765666506262,31.879240025896557,31.34138875692222,25.166616345772702,23.631611776014847,19.7486116636145,27.46555560178035,7.777725784318623,19.426353103414844,24.72083606252102,28.867812574280965,44.20772681403999,26.959286472128934,32.79878385338955,21.59588441866204,18.736511642541142,20.923571214742886,24.609225810165174,21.564659490511012,13.596741312746643,12.770629542018469,16.79321837212767
1,7.589376011985344,-0.0,3.225014037453279,10.40384865911963,19.04539034398306,24.94503623178648,32.80409211161682,30.042871935773338,27.20302663509512,31.564438104167124,31.78349178788858,33.02966989971613,32.90203256682067,30.751956278025297,14.523474908210245,11.402932058193453,11.098152183741844,17.602106412595408,16.6309920327566,27.59602324788298,36.864736065694515,30.892900934966587,32.910164808264376,35.64046973639503,27.947542273261128,33.83756424610486,15.187128608492023,12.129780751468575,18.58555680490099,16.822373491757766,17.067026944533964,22.206206845379036,20.087682281191423,24.879180657139127,7.0216699823203985,4.837350013360759,9.25471328159384,13.99872659167225,5.4243195644821744,21.762299228056285,24.277978597109524,40.31897001735462,36.3813495371091,34.72020730469983,30.799655133571502,32.95921271437157,44.73996089982644,33.9675550763817,24.121444854764366,26.97630569145528,19.19360764930106,24.05139164255429,19.4092304761538,24.128092348650814,48.64356489462331,38.430459814597434,52.8195078386356,25.407336132196143,27.832560600726982,21.29476061221261,22.446086576332565,19.651947368825255,22.70014894166427,12.405859466290726,17.798869703320136,20.93405729892589,33.818770377849305,40.895725171085964,23.977213264449208,30.266822685995614,21.65974641402558,20.925064189859917,20.685382582736988,24.304392539900864,17.510083621262385,10.358386765610119,12.95423467597642,11.335479186491073
2,9.412690268420702,3.225014037453279,-0.0,7.791309892591717,16.367261875205322,22.968836342871157,27.444957530734513,30.76737465546255,23.936024305264826,27.765906525375627,27.635309366335463,33.78881023873073,30.18957400249035,27.201560957758986,13.19210099167015,11.922898028725818,8.003550590294523,15.702747063679498,15.010746564741483,23.15088989031753,29.477813432033628,24.66185506027657,30.66656489833284,31.691355427688848,25.207944100464516,27.75762942467823,15.052264065206995,9.626295884787694,14.778294304141424,14.864762596472282,15.058774916685815,16.358869821803918,20.07836884299582,21.057261183461566,5.968400184602792,4.805963086657635,11.805930497777577,13.895941372992507,7.353826355221699,19.38160906981332,18.946621916246677,31.89625113469632,30.423443690711593,27.645755252615903,28.513488225667025,29.685115147456653,35.91905133276528,29.237809429655425,27.204934550952363,20.89176484810618,15.100851523301753,20.230887928130088,14.529098671297739,18.28454306364042,36.16762915399549,40.15479257973538,49.062463005283135,19.481673722236533,21.401723537798894,17.71312017874952,15.401294029537738,15.951830098186097,17.208017923387146,12.635227920623075,15.656803782923756,15.320190997066097,28.462404320159703,27.30019956967694,24.12723929868388,33.075862410899596,18.955212527325425,17.86737709833531,16.385355603292236,15.488976695843462,13.844340619671666,8.262662881107962,8.940100980547443,8.977256415122278
3,15.084691568782763,10.40384865911963,7.791309892591717,-0.0,11.879409851090378,12.90612773118177,20.10177291730021,18.06131199086906,13.40955073199612,20.822867796376098,23.72157161756501,26.317143287467065,19.671343680381934,20.03447340081571,11.87432220134989,8.175708398650158,3.0602291595406284,5.819737016146078,7.690672426536331,14.043543024071573,19.576232791780548,18.354683687351223,24.587093413940366,24.03635505471115,19.776516018745344,17.02644742015839,11.01721239890202,6.521037898867793,6.715068873352796,13.298943586323219,6.0267825260818455,11.530164848877366,12.271531639225515,16.175722233076417,10.49204538728112,9.048021977023753,13.235524523980331,17.849705847250608,10.581954859562497,11.843513139664045,15.451256839439262,20.131456667573033,19.528349515830932,20.626039233707807,21.90486513362198,20.80054658715468,30.485550198000766,21.098606434836547,18.794855092695283,13.74382493004651,11.63926148007471,14.651774337118152,8.662141057998065,12.803513612490306,28.57279421731484,30.638751563295447,37.69903666416262,16.589604125641987,16.270694370064415,11.678582349025486,12.408480642946415,10.948307027246091,13.332706682989471,14.166245244579294,8.85335802456027,11.177549970922202,18.227102621361887,24.795899389994798,17.241439361739534,28.4163602884673,17.221621078578192,7.405283500410502,8.739084190090207,10.431534474330366,8.614357432355748,7.232703270580184,5.194962247315593,4.525672014126036
4,22.984150763613567,19.04539034398306,16.367261875205322,11.879409851090378,-0.0,8.76758445481643,8.725786672991957,9.628808982809101,7.882122308527993,7.829545116560974,10.388545882361466,12.724347938174875,15.84806421712009,9.728852576187919,8.346653691863164,6.852639553625543,10.449914947874177,13.030265016377669,11.034653228064744,10.733676417734607,11.645658400014996,13.644097122121348,15.93715893815841,12.524624617979867,7.573276323788449,11.023464937464455,4.744980095051373,14.72608177363217,12.093249397692347,8.397119618296545,11.209287696868122,3.8214516965116867,4.392433400425669,5.178592732472764,19.50524244673772,18.190443350571154,22.813152871922064,22.81264060535141,22.374660593177364,6.422883821515692,6.7841240918241175,17.25182533485245,16.23616894073605,16.515066719298176,9.143203766521287,11.773759295605432,14.337058326353633,11.898595382756708,12.656996991891992,8.97646391811542,9.697216179986945,4.998246912959629,12.648694245890649,8.215860558270522,21.98072470102751,16.90385142807586,31.436802896289,6.028846456174034,7.074804408053732,5.463847504359474,5.371008124653801,4.143116521184941,6.257156569914635,27.757723080846,15.15320903921983,3.7224894721303303,11.557891834463645,15.561718369668839,5.607695999327016,12.374238227648672,6.816559035742257,5.88433557503945,6.362582063952847,6.386421650729613,9.375826049447992,11.88107289805334,10.769005341072313,9.022171332597498
5,34.6661233525852,24.94503623178648,22.968836342871157,12.90612773118177,8.76758445481643,-0.0,4.706231267249178,10.699632692009477,5.99694628056111,6.106343810517831,7.824567987660158,10.060530988752795,5.949800213990533,5.8002871253619475,16.268507627864228,12.03703023372664,16.436311694670078,11.89855352275545,12.451135267917882,4.845641491341323,12.755352027180322,6.992917228167426,8.869492036625353,8.507996606150039,12.959926020715743,4.457312989977852,16.464245035896266,24.059627543632132,11.843233877913969,15.935383045200577,10.104276865070371,12.181736878911765,15.740399401891775,9.034239570349143,28.065097763348774,28.428824285094112,30.643911647058047,36.82243689495727,27.337573527317094,8.568157612041082,3.6357215233139852,7.070725366667681,7.549660895446429,8.05656790402446,6.7176449588426514,6.339876494299374,10.780941795358615,5.562619277670447,15.790837695751417,16.399944414594568,14.040625965313893,14.304381378550994,15.058193836116105,5.66281264942935,14.915563884270592,12.158740281244805,20.860185032339096,9.117107996807766,8.706365066706171,6.219960144200949,12.393982026975367,10.587730139422746,16.411545722666727,25.961649525337982,15.554276537369581,6.724528856614363,6.350145465584015,7.175317936789355,5.294727017400105,14.367819387807797,10.790583485692547,10.192771659707974,9.130942175703378,10.045305696063615,13.980088765058348,20.988150430523177,18.020196375751578,13.701358458191372
6,32.54152773742505,32.80409211161682,27.444957530734513,20.10177291730021,8.725786672991957,4.706231267249178,-0.0,18.113752129851992,6.191723330413598,1.9202085582789667,8.170206439485362,5.5388293210968005,7.618781449483063,4.18892073090469,22.395547763242483,15.31539762910992,18.793363141226845,17.669797803669567,12.458612852929713,5.815438253517673,10.897884356231497,5.642127947744123,8.171899481070417,6.892823233708703,9.731188382534013,5.765503620158631,12.472510402819532,17.580089857911346,13.433226730305213,20.280157782331656,12.47954104074691,10.4545630463627,12.667531433503747,10.938199255664562,29.14466474606997,28.732885117648127,31.883684057109043,33.851455024991935,34.966576330680205,11.41929788290304,5.201991543674072,6.813414150128215,7.063725292153163,9.084095256411384,5.000814033338368,4.275555210865877,7.1939864866715,5.033432467876481,19.12599654211494,12.181933915357286,20.41338504028123,10.924263302423856,16.836244355620394,8.969641316126593,13.435901348932346,10.766242647920217,20.59956572443275,15.5333951973417,10.688829169679314,11.996733788532786,13.730656736794398,14.628521277420274,14.637404696193615,43.40283000576933,16.24222597203953,8.980632527084449,4.474982083034236,7.412524641020777,5.074497163409529,14.6994532025134,13.582614663966805,13.01414612907766,13.230275849793832,10.84442595248348,22.58760662660739,19.00143309965731,20.982474110203647,18.65951828825484
7,29.740816868115843,30.042871935773338,30.76737465546255,18.06131199086906,9.628808982809101,10.699632692009477,18.113752129851992,-0.0,9.778543527341002,16.438208398049806,15.782135299068138,17.938127972953765,16.679715744461404,14.905075017714525,14.857941906524712,14.896344252099833,19.516041247063168,25.594739841262975,17.83468920805939,10.916961318249706,16.424212539431743,20.40004018382358,18.79942099941072,16.57753933241845,19.169479930780696,11.143196009996796,16.33916697171678,24.540077770679087,18.305956637636903,17.916110693600622,14.684511502837125,11.141999982030086,12.15475237542436,13.45791280766154,27.75843120487925,30.5442115732259,29.335089684374985,24.715000285831586,30.584555960167044,13.537016324417742,10.904613095740203,19.159057293354202,17.224373206045332,22.535413082001792,12.071617046502158,12.699311602441218,19.894054780002136,12.652957126674169,17.506575926107637,18.94860510939176,17.387112754339206,16.326571936341594,20.713304004482538,15.579954223287025,33.234074073954105,24.45714386207046,41.574276038989105,20.30554743814832,8.53473624265899,14.017330581428848,16.31544802594642,9.324543940404372,20.11506464019437,36.668180374035344,20.747424105569447,13.81625996820686,18.611681691259367,21.87771523233693,11.344632851314191,12.007840211409626,12.479119279863562,12.095558782767576,12.499974990655852,10.793709246864951,15.797096759945699,18.40165035118534,19.454544037442833,15.976217376180903
8,23.52705169932897,27.20302663509512,23.936024305264826,13.40955073199612,7.882122308527993,5.99694628056111,6.191723330413598,9.778543527341002,-0.0,5.347412463167568,6.706181190113546,8.792754994791784,7.3580894713898015,7.784548222653837,11.054171833796426,14.005656413716265,15.07593597357366,13.902346004504759,11.506139177301433,5.0181656108039165,15.481362617903704,9.34314015494262,12.478609608108007,7.265492647030736,7.4471184466901725,5.09589915350566,13.987615125114946,19.738903522918978,11.677541646197044,15.362876796191083,10.025299082188853,5.759670266186866,12.467311084995885,8.643535680699205,17.633359589593283,24.571693347151776,31.315545895458644,21.479121841732628,28.323835741736545,5.535598303666358,6.609985763891379,7.20824946226835,9.409641470122873,12.024924660927184,7.347263384729212,6.448387448200095,13.968196409457821,6.717367093733515,9.797436658692703,10.114074176515475,11.03637456911683,7.78457400588135,13.131071631306172,6.852774557924848,18.913266944674135,13.171037144809823,21.85102203898796,8.268025049675344,5.743249486897102,8.47479293148981,9.036006665043432,6.565976586058178,15.153545701180535,31.536198432991316,15.853114337118134,4.970997337339684,4.909321880163263,11.512505119041633,3.834877284972434,10.831001784958424,8.33677207082992,4.255089861904489,6.518451404214013,5.269831377545643,13.106113804606425,21.29716616994231,11.285443055442004,11.969697321723903
9,31.420903933224537,31.564438104167124,27.765906525375627,20.822867796376098,7.829545116560974,6.106343810517831,1.9202085582789667,16.438208398049806,5.347412463167568,-0.0,6.737364853949424,5.420794029173141,7.986069932692429,3.8792528254446608,21.227499383871667,14.127639869431556,19.155245001164026,18.481821833206624,12.956816969195478,5.9788182719357135,9.865007105212534,7.424040349674431,9.705279354294818,5.051092469101294,7.94287619464564,4.531601576486646,12.568813340325722,18.57809664821749,15.372650887201406,19.699287148164768,12.815240177089393,10.878958194705538,11.721614413747188,9.291344841383424,30.929408860196215,29.142944286189756,33.78966510321301,35.45189553539341,34.67356994081067,11.793160276275964,4.820692926108462,6.638525307256008,7.797287970280621,11.255963924410482,4.16052807585151,5.300905851945103,6.3995451391799945,4.94090312382106,19.628048375523633,12.514879599485544,21.313454465072,11.637931624123938,19.12487417174537,10.331178067098126,13.452492451325623,8.360503186495905,22.52353719523446,14.463859872246221,9.92018569571113,12.86806772708618,14.7210281614373,14.120095358608577,14.356972259475286,42.690670390939445,17.631864210536797,8.922722001145928,3.9964729185570316,7.027255541910587,4.5870740211644785,13.718995457716616,13.243456136416658,12.924891054992592,13.563124767009809,10.846404305108756,21.169022751740155,20.26585617878045,20.95262956154103,19.602214590823504
