avg,cen
266.9335555555556,269.81
263.90577777777776,268.46
259.1355555555556,261.83
255.07888888888894,253.2
251.93288888888884,254.91
252.90111111111113,254.4
273.9391111111112,274.31
287.41999999999996,296.41
305.13399999999996,308.58
338.38511111111126,334.36
358.3873333333334,356.33
367.1502222222223,369.9
369.45711111111103,379.39
367.6255555555554,389.55
371.06688888888885,390.73
373.45266666666663,392.08
372.8995555555555,388.26
357.37244444444434,373.89
342.0684444444444,362.15
325.75399999999996,332.38
311.4964444444443,310.39
298.7846666666667,302.09
289.5964444444444,288.25
276.71688888888895,282.3
