,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,-0.0,2.8301530774513837,3.01902644502668,7.653361936772685,9.171117017833025,7.005979707571636,8.113582811433382,6.706159165129811,3.335565503894266,4.661598853946323,2.9524174444640083,8.265460532051224,4.602707460897241,2.7882619827796735,3.871373527293794,2.536869064525054,3.123577505617681,3.9018629574650534,2.684201593877905,4.1161219472534345,3.761937662046704,3.5358427222304987,4.753119140776791,3.242649570616797,3.930302612518555,4.486972313986874,3.6049130216768663,6.52399239808531,2.539073485249717,4.557403851516854,4.751801985897159,6.028747848125698,4.0174255905561935,2.1721462646217535,4.4872449540618575,2.9847451350863192,4.903378334697256,5.256562657986057,10.379396748719824,4.187180790255525,2.8190790619274844,4.108870710945504,4.3766549173479845,18.79975480940879,4.460609484977577,7.552660839529276,8.016976036908735,7.468891740015512,24.054005115402113,8.776158044472014,13.451867928237158,9.23025143145774,37.734214430396435,10.170616486888589,11.071234959299945,10.106131687789356,9.189388837755617,3.6836333973288795,9.374526713228349,7.463756000609498,11.161956398932373,9.276606948818507,11.7840731683767,9.289029321579962,8.69812860473421,9.148911685123748,9.284579570103821
1,2.8301530774513837,-0.0,2.7471143993891314,6.641897200284024,10.24597727372431,5.624883666885956,5.805563800221913,9.237930122890841,5.188919781040322,5.477590031090222,3.4940753025192444,6.629929538889815,3.771903973186554,3.3995280251442894,3.4328526169673967,3.926773166232495,3.680363387147735,4.286261622212415,3.196073611510672,3.576772159688147,4.089607345341728,3.7505996098033934,5.024751678541914,4.43952120405507,4.15895041510517,4.015675531891828,2.821991639766858,4.377998483386081,4.590766062454687,5.299110798257326,4.762996156569719,4.557949138183285,3.45761834578174,3.4536438137656202,4.3987352782674485,2.9990399213743255,5.058222391483224,3.3693600981679372,13.260626866397141,5.2872850480536515,3.6856201145569667,5.8632357648956575,5.649979725347899,23.2390982913421,4.575088622084896,7.189561093519695,7.926635327119587,8.882958548779767,29.440714586073685,8.865095101652,10.53125633298981,12.799380615896927,50.317972618942505,11.158422129182894,8.67151287247357,8.512810933833501,8.848739392795112,3.984016369361991,9.880565345646176,8.063429740045878,13.927255610874099,11.16243237468442,9.392675423242261,7.812827039713655,12.180596971567923,11.371765406198946,9.272138752650358
2,3.01902644502668,2.7471143993891314,-0.0,4.892092649197807,8.005444579225989,6.182408701383478,6.230033833288767,8.343400003300642,4.361500735474991,5.027277876455786,4.044842720652297,6.455676865841927,3.0517759421349657,2.8093642303048747,3.5102560318650395,3.3495247969483,3.828512743866564,4.214466492236655,2.9181187131053297,4.214697648607917,3.3864933449590584,4.057973631096702,3.546505644079842,3.3388639298629323,3.947316339157086,3.7366415144360623,3.986261129410369,4.094318965113063,4.309597275374144,5.065688438519753,4.282309925838196,5.557793286462035,2.7146648677811287,2.7127030220283923,5.065761715915216,2.901374647838439,4.401896433841954,4.314186006106121,9.685864579777872,5.054533367808016,3.8038141071546065,5.983425457072406,3.953227651707726,20.358597044672955,5.332058500121049,5.671921609572085,11.647842739285643,10.595450121382298,22.230093355114107,8.444969249159794,11.451773456358866,12.259407968726128,39.78356712781433,12.144422541442049,8.225890772300412,7.6408602099084995,8.588108062352756,5.194934312799679,8.88232291272383,7.419139094628957,13.652173664832267,11.171628122474553,10.231592279194526,10.510995749533476,13.32997207679176,11.638347428464865,10.438139572239422
3,7.653361936772685,6.641897200284024,4.892092649197807,-0.0,2.627628639831176,2.349159136258802,1.4684408738895212,3.53746687038188,7.955211552042481,6.690385204380902,7.263957061798055,10.74166159241292,6.540212460850946,5.354166836555423,6.379860030477336,5.369170606728192,6.598370837792515,6.20247902961538,5.563975791651501,6.576016210566092,5.012623074973382,7.02904537915926,4.87080681495718,4.295562146726411,6.043522242109945,4.503343748105522,7.440327754746298,4.386169795749996,5.678443118630466,5.765410582343807,6.426973573766992,8.34487175539672,3.902402086692907,5.468592902670434,8.86649959373921,5.7693654632142115,4.111205869647594,3.325664672201227,8.909694361408313,6.110761080564816,5.108413528091988,6.132416255107991,2.9982885050221726,24.01721927109706,3.99407720875729,2.7948499586321915,4.923175946138025,5.420223397232948,19.890512574970614,2.988526210131262,4.374260264177451,6.221101810081401,44.07315965628222,5.4206340530121535,5.825124455993781,6.404316582291162,4.962437417106733,6.592126772835068,6.756807320142836,9.122024329369244,14.152780166792692,6.736027203075619,6.386906582051537,3.9640088245488987,6.4148789716420955,6.1310040416181195,5.488683904580577
4,9.171117017833025,10.24597727372431,8.005444579225989,2.627628639831176,-0.0,4.650577142407068,2.5697555378458152,2.6259609174981335,9.91387515843525,9.286675901851542,9.477596280478554,16.057334917813968,8.676854010694518,7.33518898012397,8.271634032072575,7.638881394987846,8.394277545879447,8.648236487530156,7.186083800009057,9.876986251908942,6.486267296505628,9.488096546538033,6.83779409564574,7.878200875278573,8.26819197178651,6.777910072797499,9.71385303169489,4.872710007253587,7.6944134018841925,8.094824928516092,9.709518547726804,10.66620560072734,5.545775122977492,7.27501795075185,11.373631745976482,7.611243996584777,5.8384792703668165,4.98413224290855,10.988009123443563,9.299919659425504,6.884004411742282,8.498792270103843,4.642805903330346,26.483928771012003,6.193027194705773,3.5495626982186512,4.250193727076978,4.804091958508943,22.80822880283555,2.003287222644043,2.283827061162005,2.977795528074618,32.525397845469456,4.019315104302363,4.398087962173107,5.258814225884756,4.9076590284715005,7.649424968220217,9.243767622150212,11.79937004993203,16.574052083878225,4.0515358061594675,4.4899272495127525,3.5381193155645603,3.463552499411383,3.8735811769041035,3.554003179258483
5,7.005979707571636,5.624883666885956,6.182408701383478,2.349159136258802,4.650577142407068,-0.0,2.029015728666009,5.490322897013556,7.22974541048235,8.302732641943997,6.117723621020095,8.983557469813725,6.054856349287421,5.373900010000762,4.565093620947923,5.21953794449331,6.250829989033508,5.997153175855843,5.509475939324558,6.436698532347872,4.966449797342251,6.6037817838350765,5.037837283049485,5.419799317725402,5.968845091415822,4.708392221086638,5.569179596475203,4.542047741483283,5.871413304126573,6.78593553838608,7.295553729001138,7.345385795148102,4.5452116087856655,6.220707037012242,7.039210027168667,6.38166026915382,5.815996490139158,4.024471703017059,11.251331635201437,6.576428034326377,5.173228842502135,5.961358995623973,5.70563503036696,25.133558068760905,4.530876798589099,4.233782284479944,5.514302307406347,6.215923912209621,26.30766576246829,4.442005051938856,5.906133201689377,8.624591502736754,45.85537788697265,7.2630937033129115,6.411793538151377,6.508975734028932,7.153328497817198,6.149997141587401,6.947778234759543,7.8405246016082355,12.144877607638994,7.470392405341885,6.236530679280959,4.820387389098947,8.474315550187086,8.479889715643715,7.367925905471812
6,8.113582811433382,5.805563800221913,6.230033833288767,1.4684408738895212,2.5697555378458152,2.029015728666009,-0.0,3.6992120750876545,8.65978270196365,8.949940861457414,7.738196326688307,11.121876985190152,5.897837019360033,5.540076530694437,5.544926677517501,6.113516092381802,7.173991200411098,7.328048518456995,5.8033925454098085,8.021798009645389,5.160173729629611,6.555888203176339,5.259086703448948,5.6758611800655565,7.703823417190099,5.302993721409854,7.430210355327102,3.765405117485737,5.8861089302465395,7.288454629004959,7.981210927938355,7.917538368213063,4.190559463629429,6.249056337975928,10.01661516807726,6.437058368567824,4.930397696504266,2.9802188640372793,9.947974053161472,8.420427800802734,5.08679136429778,6.366238120856923,4.1614169841256246,27.04129773967157,3.5954485717135913,2.501712521652574,4.101568057599303,4.5311123290295665,23.64728082382617,2.7649162176728206,4.020633198784018,5.770566010832402,43.073524940863926,5.2831558768000635,4.943619853575293,5.2198552682712185,5.666080864776583,6.22804071167717,6.883744314155069,8.201942508738233,13.735945575553236,5.204196629464455,4.831182349704054,3.268364935065843,5.794970810510586,6.05931410017513,5.049130944428469
7,6.706159165129811,9.237930122890841,8.343400003300642,3.53746687038188,2.6259609174981335,5.490322897013556,3.6992120750876545,-0.0,9.460919249093362,7.4959510501624536,7.326988814859463,15.293784065160091,8.754019509002411,5.736809300218986,7.142298859345991,6.566332636717884,6.516378908016079,6.791999883472726,6.743190339929477,8.357534566178574,4.627740477023429,6.210848312607486,5.702216250895425,6.424349792325362,6.2639084109132614,6.369798757700634,8.033124473723985,5.813860941928364,5.575615937186639,6.155964511069115,9.609355022235704,8.494287670402985,5.092816619778384,6.238707714285217,9.971927896198919,7.73728721964733,4.328089732474922,4.086743937991069,11.318639681207706,7.172386739364459,4.352539876137636,6.535139712105149,3.966311840280636,24.853957805515233,4.257237725771443,3.728563673844401,2.7638814788398895,2.912437128491357,24.425830151945917,3.494754576661648,3.5637404219828004,3.7028190408185657,37.85566261209847,4.273704434773353,3.0065618433814367,2.9575329093661593,2.623919028358854,5.263877136618632,4.226673863162936,7.476472415699532,11.024112314638892,3.4323618582627615,3.902146439580355,4.7729045085102655,3.4511489867386356,3.799766483030167,3.375331698810722
8,3.335565503894266,5.188919781040322,4.361500735474991,7.955211552042481,9.91387515843525,7.22974541048235,8.65978270196365,9.460919249093362,-0.0,6.971407512051397,3.4409599988458788,5.028171618842076,6.058813607850068,4.649319565338311,5.584502019266156,3.819156127254205,5.853099124946298,4.987641914915369,4.942699688911194,6.80212007568275,6.269452575025365,7.347374181377229,8.047587939770644,4.796220362446578,7.022968793025359,4.876139601062537,6.515930685043231,9.506277575866251,4.352465481300663,8.34685991136304,4.73967008157873,8.489579486814025,5.634103365053496,3.10647205970924,6.083651913472624,5.15521644374907,9.074144860906035,8.094842125476601,8.111483677864651,6.49130262923108,4.948418913159915,7.870287390975894,7.054100623607036,15.711139302081468,6.655804207727331,8.08520043118459,11.946918332027682,10.434401205874726,19.877177564776638,10.240758456917296,15.39822583287549,13.160103609426852,28.99974758303564,12.290322840236698,11.647061042792513,11.337612787812864,12.104083410005597,6.726996959638159,10.85420564532284,7.512466368372178,9.718371123278859,11.893072898186915,13.328703472286671,12.104231873615046,13.573377644509849,13.27214565481589,12.775483363744145
9,4.661598853946323,5.477590031090222,5.027277876455786,6.690385204380902,9.286675901851542,8.302732641943997,8.949940861457414,7.4959510501624536,6.971407512051397,-0.0,3.4193221675988874,10.204173849970683,9.413157699209636,4.264114109575696,3.217057647515952,3.728555171347697,2.8005483663085573,3.09295681247715,3.8220158109755524,5.59911850566927,4.375947249811288,3.2722165953571904,6.394492058275219,3.9492798213211118,2.782716955550863,4.110514364728428,3.6865308556637015,5.904690833533863,4.860218456832535,2.739538954994778,3.7860078743363887,3.375047228050068,4.002546267710773,4.2880972476991674,3.804671134361193,3.518169178035245,4.703391190604269,4.732804271386554,9.188919153523548,2.8137931520163133,4.122290266804221,4.909018877759355,4.411662612755962,16.5810448893538,7.351914621367097,9.55734263727841,9.830827965555788,9.609316998337187,17.2515528154805,11.4790913176629,14.878268805841453,12.5051176064094,43.843526261055615,11.258013378057784,11.59905997005919,11.31334672047725,9.040082192539277,5.317903931447863,6.941855389385169,5.5053247585738525,11.413256396081715,13.213870090757498,12.208006567879233,13.048018921247317,12.82002736559743,12.672946535976157,11.239264862633199
