avg,cen
656.9314285714285,651.58
653.102857142857,663.27
642.615,654.89
634.2107142857143,634.44
632.717857142857,657.22
621.8935714285716,653.98
749.6878571428572,777.18
749.3307142857142,755.88
740.1449999999999,758.87
774.0071428571429,794.82
804.4192857142858,834.37
819.4714285714288,858.31
832.6542857142856,873.56
836.7864285714287,883.87
853.8421428571429,906.02
861.0592857142857,899.58
867.3614285714285,907.32
869.3671428571428,910.11
863.9657142857143,890.35
831.6049999999999,864.61
805.6728571428572,841.8
778.4385714285715,815.74
751.9292857142856,789.44
699.1335714285714,734.61
