0,1,time,week
265.12,631.55,2019-07-13 00:00:00,6
266.55,627.32,2019-07-13 01:00:00,6
263.97,630.49,2019-07-13 02:00:00,6
262.16,615.35,2019-07-13 03:00:00,6
259.5,614.05,2019-07-13 04:00:00,6
259.86,589.37,2019-07-13 05:00:00,6
283.57,713.63,2019-07-13 06:00:00,6
284.36,719.37,2019-07-13 07:00:00,6
285.69,735.63,2019-07-13 08:00:00,6
284.78,742.43,2019-07-13 09:00:00,6
286.73,769.72,2019-07-13 10:00:00,6
288.09,780.18,2019-07-13 11:00:00,6
289.79,790.7,2019-07-13 12:00:00,6
289.54,820.95,2019-07-13 13:00:00,6
293.06,845.53,2019-07-13 14:00:00,6
293.34,850.53,2019-07-13 15:00:00,6
293.53,862.01,2019-07-13 16:00:00,6
295.3,859.12,2019-07-13 17:00:00,6
296.76,866.37,2019-07-13 18:00:00,6
299.3,840.74,2019-07-13 19:00:00,6
297.11,816.2,2019-07-13 20:00:00,6
294.28,804.08,2019-07-13 21:00:00,6
288.04,793.77,2019-07-13 22:00:00,6
280.37,763.59,2019-07-13 23:00:00,6
269.74,561.09,2019-07-20 00:00:00,6
263.39,558.87,2019-07-20 01:00:00,6
259.9,529.93,2019-07-20 02:00:00,6
258.05,512.54,2019-07-20 03:00:00,6
252.18,514.12,2019-07-20 04:00:00,6
256.27,480.42,2019-07-20 05:00:00,6
279.74,605.53,2019-07-20 06:00:00,6
280.55,622.25,2019-07-20 07:00:00,6
279.19,621.62,2019-07-20 08:00:00,6
283.96,668.66,2019-07-20 09:00:00,6
287.49,701.44,2019-07-20 10:00:00,6
291.11,696.51,2019-07-20 11:00:00,6
293.93,733.66,2019-07-20 12:00:00,6
294.17,727.96,2019-07-20 13:00:00,6
293.5,755.42,2019-07-20 14:00:00,6
294.32,766.16,2019-07-20 15:00:00,6
293.8,789.15,2019-07-20 16:00:00,6
298.38,806.62,2019-07-20 17:00:00,6
297.04,815.46,2019-07-20 18:00:00,6
299.33,797.64,2019-07-20 19:00:00,6
301.12,777.29,2019-07-20 20:00:00,6
293.15,736.16,2019-07-20 21:00:00,6
290.42,705.25,2019-07-20 22:00:00,6
280.35,667.18,2019-07-20 23:00:00,6
273.56,703.91,2019-07-27 00:00:00,6
268.64,694.65,2019-07-27 01:00:00,6
263.76,690.67,2019-07-27 02:00:00,6
262.38,676.69,2019-07-27 03:00:00,6
260.05,669.37,2019-07-27 04:00:00,6
264.05,647.85,2019-07-27 05:00:00,6
286.48,767.78,2019-07-27 06:00:00,6
288.93,802.11,2019-07-27 07:00:00,6
284.89,786.58,2019-07-27 08:00:00,6
288.68,833.17,2019-07-27 09:00:00,6
291.26,851.76,2019-07-27 10:00:00,6
290.34,869.01,2019-07-27 11:00:00,6
294.9,873.17,2019-07-27 12:00:00,6
292.92,876.16,2019-07-27 13:00:00,6
294.16,882.71,2019-07-27 14:00:00,6
292.66,882.68,2019-07-27 15:00:00,6
296.56,879.01,2019-07-27 16:00:00,6
295.33,887.46,2019-07-27 17:00:00,6
298.41,890.14,2019-07-27 18:00:00,6
299.85,863.1,2019-07-27 19:00:00,6
298.56,841.44,2019-07-27 20:00:00,6
293.78,827.5,2019-07-27 21:00:00,6
287.36,772.15,2019-07-27 22:00:00,6
278.01,706.69,2019-07-27 23:00:00,6
278.49,695.25,2019-08-03 00:00:00,6
277.09,683.06,2019-08-03 01:00:00,6
272.68,666.09,2019-08-03 02:00:00,6
271.09,663.42,2019-08-03 03:00:00,6
268.72,671.23,2019-08-03 04:00:00,6
270.23,678.73,2019-08-03 05:00:00,6
297.75,799.86,2019-08-03 06:00:00,6
292.57,772.04,2019-08-03 07:00:00,6
282.59,764.58,2019-08-03 08:00:00,6
291.81,821.02,2019-08-03 09:00:00,6
295.87,847.11,2019-08-03 10:00:00,6
294.88,892.61,2019-08-03 11:00:00,6
302.73,897.57,2019-08-03 12:00:00,6
302.09,895.14,2019-08-03 13:00:00,6
303.28,897.99,2019-08-03 14:00:00,6
303.64,916.83,2019-08-03 15:00:00,6
308.16,942.43,2019-08-03 16:00:00,6
307.65,929.54,2019-08-03 17:00:00,6
306.52,917.82,2019-08-03 18:00:00,6
309.6,861.06,2019-08-03 19:00:00,6
306.69,849.3,2019-08-03 20:00:00,6
297.69,834.51,2019-08-03 21:00:00,6
300.37,829.61,2019-08-03 22:00:00,6
288.52,755.21,2019-08-03 23:00:00,6
275.29,637.29,2019-08-10 00:00:00,6
271.53,635.7,2019-08-10 01:00:00,6
266.62,610.63,2019-08-10 02:00:00,6
263.64,611.48,2019-08-10 03:00:00,6
262.21,610.77,2019-08-10 04:00:00,6
264.89,582.78,2019-08-10 05:00:00,6
288.74,698.35,2019-08-10 06:00:00,6
286.98,693.13,2019-08-10 07:00:00,6
289.79,685.85,2019-08-10 08:00:00,6
293.53,701.06,2019-08-10 09:00:00,6
