,6
p,-28.9
k,11
db,0.9560586397017186
cp,6.923918064751367
sp,32.228739459814314
gyh_db,0.03734463439573927
gyh_cp,0.08533488380127613
gyh_sp,0.026613902661524847
zb,0.04665951381356988
exemplars,[  8  16  37  38  56  68 105 110 139 155 158]
labels,"[  8   8 139   8  16   8 105 105   8  56 105 139   8  56   8 105  16 139
  16   8 105  56 105   8  68  16   8  16  16   8  16   8 105   8  16   8
  16  37  38  16   8 139  56  68   8  56 105 105 139  68 139 139   8  56
 110 105  56 105  68 105  56  68  56  56  56  56 110 105  68  68 110  68
  68 105  56  56  68  68  68 110 110  68 110  68 105 110 105 110 139 110
 105 105 110  56 105 105 139 105  68 105 110 105  68 105  68 105 105  68
 139 110 110 110 139 110 110 110 110 110 110 110  56  56 139 139 139 139
 110 110 110  56  56 110 139  56 139 139  68  68 139 139 139 139 105  68
  68 139  56 110 139 139 139 139 139 139 139 155   8 139 158   8   8 105
   8   8 139   8  68]"
